state,year,period,value,footnotes
Mississippi,2016,M12,1216146,Reflects revised population controls and model reestimation.
Mississippi,2016,M11,1217553,Reflects revised population controls and model reestimation.
Mississippi,2016,M10,1214034,Reflects revised population controls and model reestimation.
Mississippi,2016,M09,1209355,Reflects revised population controls and model reestimation.
Mississippi,2016,M08,1201022,Reflects revised population controls and model reestimation.
Mississippi,2016,M07,1209849,Reflects revised population controls and model reestimation.
Mississippi,2016,M06,1204528,Reflects revised population controls and model reestimation.
Mississippi,2016,M05,1203488,Reflects revised population controls and model reestimation.
Mississippi,2016,M04,1202673,Reflects revised population controls and model reestimation.
Mississippi,2016,M03,1201791,Reflects revised population controls and model reestimation.
Mississippi,2016,M02,1199097,Reflects revised population controls and model reestimation.
Mississippi,2016,M01,1189817,Reflects revised population controls and model reestimation.
Mississippi,2015,M12,1207579,Reflects revised population controls and model reestimation.
Mississippi,2015,M11,1205743,Reflects revised population controls and model reestimation.
Mississippi,2015,M10,1202679,Reflects revised population controls and model reestimation.
Mississippi,2015,M09,1197894,Reflects revised population controls and model reestimation.
Mississippi,2015,M08,1192449,Reflects revised population controls and model reestimation.
Mississippi,2015,M07,1200330,Reflects revised population controls and model reestimation.
Mississippi,2015,M06,1194723,Reflects revised population controls and model reestimation.
Mississippi,2015,M05,1190209,Reflects revised population controls and model reestimation.
Mississippi,2015,M04,1182276,Reflects revised population controls and model reestimation.
Mississippi,2015,M03,1172007,Reflects revised population controls and model reestimation.
Mississippi,2015,M02,1165022,Reflects revised population controls and model reestimation.
Mississippi,2015,M01,1152192,Reflects revised population controls and model reestimation.
Mississippi,2014,M12,1168630,Reflects revised population controls and model reestimation.
Mississippi,2014,M11,1166986,Reflects revised population controls and model reestimation.
Mississippi,2014,M10,1162949,Reflects revised population controls and model reestimation.
Mississippi,2014,M09,1155765,Reflects revised population controls and model reestimation.
Mississippi,2014,M08,1147590,Reflects revised population controls and model reestimation.
Mississippi,2014,M07,1156977,Reflects revised population controls and model reestimation.
Mississippi,2014,M06,1155014,Reflects revised population controls and model reestimation.
Mississippi,2014,M05,1150440,Reflects revised population controls and model reestimation.
Mississippi,2014,M04,1149219,Reflects revised population controls and model reestimation.
Mississippi,2014,M03,1144927,Reflects revised population controls and model reestimation.
Mississippi,2014,M02,1139680,Reflects revised population controls and model reestimation.
Mississippi,2014,M01,1135243,Reflects revised population controls and model reestimation.
Mississippi,2013,M12,1154541,Reflects revised population controls and model reestimation.
Mississippi,2013,M11,1157544,Reflects revised population controls and model reestimation.
Mississippi,2013,M10,1151057,Reflects revised population controls and model reestimation.
Mississippi,2013,M09,1158865,Reflects revised population controls and model reestimation.
Mississippi,2013,M08,1153564,Reflects revised population controls and model reestimation.
Mississippi,2013,M07,1166380,Reflects revised population controls and model reestimation.
Mississippi,2013,M06,1166833,Reflects revised population controls and model reestimation.
Mississippi,2013,M05,1166919,Reflects revised population controls and model reestimation.
Mississippi,2013,M04,1167703,Reflects revised population controls and model reestimation.
Mississippi,2013,M03,1163857,Reflects revised population controls and model reestimation.
Mississippi,2013,M02,1163127,Reflects revised population controls and model reestimation.
Mississippi,2013,M01,1155736,Reflects revised population controls and model reestimation.
Mississippi,2012,M12,1184105,Reflects revised population controls and model reestimation.
Mississippi,2012,M11,1189867,Reflects revised population controls and model reestimation.
Mississippi,2012,M10,1195725,Reflects revised population controls and model reestimation.
Mississippi,2012,M09,1195609,Reflects revised population controls and model reestimation.
Mississippi,2012,M08,1190467,Reflects revised population controls and model reestimation.
Mississippi,2012,M07,1202595,Reflects revised population controls and model reestimation.
Mississippi,2012,M06,1204915,Reflects revised population controls and model reestimation.
Mississippi,2012,M05,1207626,Reflects revised population controls and model reestimation.
Mississippi,2012,M04,1207697,Reflects revised population controls and model reestimation.
Mississippi,2012,M03,1206204,Reflects revised population controls and model reestimation.
Mississippi,2012,M02,1201822,Reflects revised population controls and model reestimation.
Mississippi,2012,M01,1191717,Reflects revised population controls and model reestimation.
Mississippi,2011,M12,1214212,
Mississippi,2011,M11,1215487,
Mississippi,2011,M10,1212124,
