state,year,period,value,footnotes
Iowa,2016,M12,1684529,Reflects revised population controls and model reestimation.
Iowa,2016,M11,1691617,Reflects revised population controls and model reestimation.
Iowa,2016,M10,1702903,Reflects revised population controls and model reestimation.
Iowa,2016,M09,1698623,Reflects revised population controls and model reestimation.
Iowa,2016,M08,1702436,Reflects revised population controls and model reestimation.
Iowa,2016,M07,1723032,Reflects revised population controls and model reestimation.
Iowa,2016,M06,1716732,Reflects revised population controls and model reestimation.
Iowa,2016,M05,1697251,Reflects revised population controls and model reestimation.
Iowa,2016,M04,1699546,Reflects revised population controls and model reestimation.
Iowa,2016,M03,1698856,Reflects revised population controls and model reestimation.
Iowa,2016,M02,1700054,Reflects revised population controls and model reestimation.
Iowa,2016,M01,1692611,Reflects revised population controls and model reestimation.
Iowa,2015,M12,1693983,Reflects revised population controls and model reestimation.
Iowa,2015,M11,1697542,Reflects revised population controls and model reestimation.
Iowa,2015,M10,1703231,Reflects revised population controls and model reestimation.
Iowa,2015,M09,1693249,Reflects revised population controls and model reestimation.
Iowa,2015,M08,1700003,Reflects revised population controls and model reestimation.
Iowa,2015,M07,1721023,Reflects revised population controls and model reestimation.
Iowa,2015,M06,1718669,Reflects revised population controls and model reestimation.
Iowa,2015,M05,1701941,Reflects revised population controls and model reestimation.
Iowa,2015,M04,1700441,Reflects revised population controls and model reestimation.
Iowa,2015,M03,1700255,Reflects revised population controls and model reestimation.
Iowa,2015,M02,1701430,Reflects revised population controls and model reestimation.
Iowa,2015,M01,1699063,Reflects revised population controls and model reestimation.
Iowa,2014,M12,1700549,Reflects revised population controls and model reestimation.
Iowa,2014,M11,1705221,Reflects revised population controls and model reestimation.
Iowa,2014,M10,1713261,Reflects revised population controls and model reestimation.
Iowa,2014,M09,1705044,Reflects revised population controls and model reestimation.
Iowa,2014,M08,1707321,Reflects revised population controls and model reestimation.
Iowa,2014,M07,1725192,Reflects revised population controls and model reestimation.
Iowa,2014,M06,1719093,Reflects revised population controls and model reestimation.
Iowa,2014,M05,1698828,Reflects revised population controls and model reestimation.
Iowa,2014,M04,1697476,Reflects revised population controls and model reestimation.
Iowa,2014,M03,1697903,Reflects revised population controls and model reestimation.
Iowa,2014,M02,1692957,Reflects revised population controls and model reestimation.
Iowa,2014,M01,1685037,Reflects revised population controls and model reestimation.
Iowa,2013,M12,1682864,Reflects revised population controls and model reestimation.
Iowa,2013,M11,1686609,Reflects revised population controls and model reestimation.
Iowa,2013,M10,1685402,Reflects revised population controls and model reestimation.
Iowa,2013,M09,1682767,Reflects revised population controls and model reestimation.
Iowa,2013,M08,1685321,Reflects revised population controls and model reestimation.
Iowa,2013,M07,1702595,Reflects revised population controls and model reestimation.
Iowa,2013,M06,1693098,Reflects revised population controls and model reestimation.
Iowa,2013,M05,1670910,Reflects revised population controls and model reestimation.
Iowa,2013,M04,1669267,Reflects revised population controls and model reestimation.
Iowa,2013,M03,1661770,Reflects revised population controls and model reestimation.
Iowa,2013,M02,1658525,Reflects revised population controls and model reestimation.
Iowa,2013,M01,1651326,Reflects revised population controls and model reestimation.
Iowa,2012,M12,1649825,Reflects revised population controls and model reestimation.
Iowa,2012,M11,1652867,Reflects revised population controls and model reestimation.
Iowa,2012,M10,1659158,Reflects revised population controls and model reestimation.
Iowa,2012,M09,1647470,Reflects revised population controls and model reestimation.
Iowa,2012,M08,1648299,Reflects revised population controls and model reestimation.
Iowa,2012,M07,1668976,Reflects revised population controls and model reestimation.
Iowa,2012,M06,1665798,Reflects revised population controls and model reestimation.
Iowa,2012,M05,1649000,Reflects revised population controls and model reestimation.
Iowa,2012,M04,1648454,Reflects revised population controls and model reestimation.
Iowa,2012,M03,1650594,Reflects revised population controls and model reestimation.
Iowa,2012,M02,1652327,Reflects revised population controls and model reestimation.
Iowa,2012,M01,1644926,Reflects revised population controls and model reestimation.
Iowa,2011,M12,1649739,
Iowa,2011,M11,1655024,
Iowa,2011,M10,1658606,
Iowa,2011,M09,1651868,
Iowa,2011,M08,1656838,
Iowa,2011,M07,1674849,
Iowa,2011,M06,1673408,
Iowa,2011,M05,1658970,
Iowa,2011,M04,1663749,
