state,year,period,value,footnotes
West Virginia,2016,M12,39261,Reflects revised population controls and model reestimation.
West Virginia,2016,M11,38750,Reflects revised population controls and model reestimation.
West Virginia,2016,M10,41772,Reflects revised population controls and model reestimation.
West Virginia,2016,M09,42749,Reflects revised population controls and model reestimation.
West Virginia,2016,M08,46854,Reflects revised population controls and model reestimation.
West Virginia,2016,M07,45427,Reflects revised population controls and model reestimation.
West Virginia,2016,M06,48771,Reflects revised population controls and model reestimation.
West Virginia,2016,M05,45348,Reflects revised population controls and model reestimation.
West Virginia,2016,M04,47580,Reflects revised population controls and model reestimation.
West Virginia,2016,M03,53243,Reflects revised population controls and model reestimation.
West Virginia,2016,M02,58854,Reflects revised population controls and model reestimation.
West Virginia,2016,M01,55903,Reflects revised population controls and model reestimation.
West Virginia,2015,M12,45944,Reflects revised population controls and model reestimation.
West Virginia,2015,M11,44473,Reflects revised population controls and model reestimation.
West Virginia,2015,M10,44157,Reflects revised population controls and model reestimation.
West Virginia,2015,M09,45997,Reflects revised population controls and model reestimation.
West Virginia,2015,M08,53018,Reflects revised population controls and model reestimation.
West Virginia,2015,M07,55536,Reflects revised population controls and model reestimation.
West Virginia,2015,M06,57608,Reflects revised population controls and model reestimation.
West Virginia,2015,M05,54401,Reflects revised population controls and model reestimation.
West Virginia,2015,M04,55517,Reflects revised population controls and model reestimation.
West Virginia,2015,M03,59707,Reflects revised population controls and model reestimation.
West Virginia,2015,M02,61469,Reflects revised population controls and model reestimation.
West Virginia,2015,M01,57202,Reflects revised population controls and model reestimation.
West Virginia,2014,M12,46600,Reflects revised population controls and model reestimation.
West Virginia,2014,M11,45772,Reflects revised population controls and model reestimation.
West Virginia,2014,M10,45991,Reflects revised population controls and model reestimation.
West Virginia,2014,M09,46598,Reflects revised population controls and model reestimation.
West Virginia,2014,M08,52421,Reflects revised population controls and model reestimation.
West Virginia,2014,M07,51968,Reflects revised population controls and model reestimation.
West Virginia,2014,M06,52522,Reflects revised population controls and model reestimation.
West Virginia,2014,M05,51173,Reflects revised population controls and model reestimation.
West Virginia,2014,M04,52312,Reflects revised population controls and model reestimation.
West Virginia,2014,M03,59416,Reflects revised population controls and model reestimation.
West Virginia,2014,M02,64386,Reflects revised population controls and model reestimation.
West Virginia,2014,M01,60245,Reflects revised population controls and model reestimation.
West Virginia,2013,M12,50394,Reflects revised population controls and model reestimation.
West Virginia,2013,M11,48890,Reflects revised population controls and model reestimation.
