state,year,period,value,footnotes
Pennsylvania,2016,M12,306757,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M11,312670,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M10,339080,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M09,345629,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M08,381313,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M07,395273,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M06,370348,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M05,343548,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M04,334738,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M03,369891,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M02,361565,Reflects revised population controls and model reestimation.
Pennsylvania,2016,M01,362723,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M12,297838,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M11,303387,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M10,305798,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M09,309495,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M08,350589,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M07,384320,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M06,361211,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M05,355027,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M04,313275,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M03,355079,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M02,365727,Reflects revised population controls and model reestimation.
Pennsylvania,2015,M01,385013,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M12,307475,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M11,314365,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M10,321086,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M09,328446,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M08,390239,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M07,421989,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M06,385210,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M05,380713,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M04,343896,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M03,420954,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M02,432660,Reflects revised population controls and model reestimation.
Pennsylvania,2014,M01,437750,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M12,386338,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M11,406880,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M10,433128,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M09,437360,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M08,486259,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M07,513419,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M06,504945,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M05,472231,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M04,448643,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M03,496360,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M02,527347,Reflects revised population controls and model reestimation.
Pennsylvania,2013,M01,570081,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M12,487632,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M11,461881,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M10,485077,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M09,481251,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M08,541896,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M07,565474,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M06,539369,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M05,496827,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M04,451767,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M03,503058,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M02,521333,Reflects revised population controls and model reestimation.
Pennsylvania,2012,M01,531932,Reflects revised population controls and model reestimation.
Pennsylvania,2011,M12,471664,
Pennsylvania,2011,M11,470095,
Pennsylvania,2011,M10,480256,
Pennsylvania,2011,M09,495586,
Pennsylvania,2011,M08,538225,
Pennsylvania,2011,M07,551111,
Pennsylvania,2011,M06,539325,
Pennsylvania,2011,M05,494909,
Pennsylvania,2011,M04,460029,
Pennsylvania,2011,M03,504851,
Pennsylvania,2011,M02,527221,
Pennsylvania,2011,M01,547854,
Pennsylvania,2010,M12,487125,
Pennsylvania,2010,M11,500299,
Pennsylvania,2010,M10,484808,
Pennsylvania,2010,M09,490746,
Pennsylvania,2010,M08,545343,
Pennsylvania,2010,M07,563537,
Pennsylvania,2010,M06,551616,
Pennsylvania,2010,M05,548349,
Pennsylvania,2010,M04,526316,
Pennsylvania,2010,M03,579804,
Pennsylvania,2010,M02,602967,
Pennsylvania,2010,M01,599838,
Pennsylvania,2009,M12,508640,
Pennsylvania,2009,M11,494767,
Pennsylvania,2009,M10,499083,
Pennsylvania,2009,M09,501782,
Pennsylvania,2009,M08,540110,
Pennsylvania,2009,M07,554104,
Pennsylvania,2009,M06,543979,
Pennsylvania,2009,M05,515247,
Pennsylvania,2009,M04,470071,
Pennsylvania,2009,M03,522329,
Pennsylvania,2009,M02,527957,
Pennsylvania,2009,M01,500880,
Pennsylvania,2008,M12,404608,
Pennsylvania,2008,M11,367513,
Pennsylvania,2008,M10,342190,
Pennsylvania,2008,M09,325151,
Pennsylvania,2008,M08,363981,
Pennsylvania,2008,M07,361251,
Pennsylvania,2008,M06,343216,
Pennsylvania,2008,M05,316582,
Pennsylvania,2008,M04,279057,
Pennsylvania,2008,M03,323040,
Pennsylvania,2008,M02,334684,
Pennsylvania,2008,M01,341412,
Pennsylvania,2007,M12,282494,
Pennsylvania,2007,M11,263742,
Pennsylvania,2007,M10,259906,
Pennsylvania,2007,M09,261481,
Pennsylvania,2007,M08,288538,
Pennsylvania,2007,M07,302387,
Pennsylvania,2007,M06,290310,
Pennsylvania,2007,M05,262365,
Pennsylvania,2007,M04,242619,
Pennsylvania,2007,M03,275314,
Pennsylvania,2007,M02,300798,
Pennsylvania,2007,M01,317252,
Pennsylvania,2006,M12,252842,
Pennsylvania,2006,M11,263033,
Pennsylvania,2006,M10,244384,
Pennsylvania,2006,M09,260914,
Pennsylvania,2006,M08,303485,
Pennsylvania,2006,M07,319736,
Pennsylvania,2006,M06,308225,
Pennsylvania,2006,M05,288027,
Pennsylvania,2006,M04,272222,
Pennsylvania,2006,M03,299648,
Pennsylvania,2006,M02,320407,
Pennsylvania,2006,M01,321512,
Pennsylvania,2005,M12,274461,
Pennsylvania,2005,M11,291281,
Pennsylvania,2005,M10,273418,
Pennsylvania,2005,M09,282305,
Pennsylvania,2005,M08,302780,
Pennsylvania,2005,M07,324832,
Pennsylvania,2005,M06,323416,
Pennsylvania,2005,M05,302882,
Pennsylvania,2005,M04,290199,
Pennsylvania,2005,M03,347136,
Pennsylvania,2005,M02,361808,
Pennsylvania,2005,M01,355464,
Pennsylvania,2004,M12,306196,
Pennsylvania,2004,M11,312158,
Pennsylvania,2004,M10,307890,
Pennsylvania,2004,M09,302696,
Pennsylvania,2004,M08,336067,
Pennsylvania,2004,M07,357020,
Pennsylvania,2004,M06,358495,
Pennsylvania,2004,M05,327680,
Pennsylvania,2004,M04,311951,
Pennsylvania,2004,M03,367543,
Pennsylvania,2004,M02,371469,
Pennsylvania,2004,M01,382203,
Pennsylvania,2003,M12,306795,
Pennsylvania,2003,M11,321671,
Pennsylvania,2003,M10,313591,
Pennsylvania,2003,M09,315192,
Pennsylvania,2003,M08,339826,
Pennsylvania,2003,M07,363248,
Pennsylvania,2003,M06,372626,
Pennsylvania,2003,M05,342331,
Pennsylvania,2003,M04,334415,
Pennsylvania,2003,M03,373742,
Pennsylvania,2003,M02,396881,
Pennsylvania,2003,M01,403456,
Pennsylvania,2002,M12,346077,
Pennsylvania,2002,M11,340833,
Pennsylvania,2002,M10,316571,
Pennsylvania,2002,M09,309624,
Pennsylvania,2002,M08,341789,
Pennsylvania,2002,M07,361314,
Pennsylvania,2002,M06,364230,
Pennsylvania,2002,M05,342509,
Pennsylvania,2002,M04,334859,
Pennsylvania,2002,M03,370940,
Pennsylvania,2002,M02,382270,
Pennsylvania,2002,M01,389412,
Pennsylvania,2001,M12,311767,
Pennsylvania,2001,M11,313414,
Pennsylvania,2001,M10,295203,
Pennsylvania,2001,M09,279953,
Pennsylvania,2001,M08,306938,
Pennsylvania,2001,M07,307155,
Pennsylvania,2001,M06,306634,
Pennsylvania,2001,M05,276146,
Pennsylvania,2001,M04,257094,
Pennsylvania,2001,M03,297390,
Pennsylvania,2001,M02,305912,
Pennsylvania,2001,M01,305541,
Pennsylvania,2000,M12,235081,
Pennsylvania,2000,M11,245774,
Pennsylvania,2000,M10,230644,
Pennsylvania,2000,M09,232035,
Pennsylvania,2000,M08,260652,
Pennsylvania,2000,M07,267272,
Pennsylvania,2000,M06,262955,
Pennsylvania,2000,M05,244364,
Pennsylvania,2000,M04,217768,
Pennsylvania,2000,M03,264019,
Pennsylvania,2000,M02,284115,
Pennsylvania,2000,M01,283411,
