state,year,period,value,footnotes
Oklahoma,2016,M12,1737708,Reflects revised population controls and model reestimation.
Oklahoma,2016,M11,1752619,Reflects revised population controls and model reestimation.
Oklahoma,2016,M10,1745350,Reflects revised population controls and model reestimation.
Oklahoma,2016,M09,1737075,Reflects revised population controls and model reestimation.
Oklahoma,2016,M08,1727825,Reflects revised population controls and model reestimation.
Oklahoma,2016,M07,1737809,Reflects revised population controls and model reestimation.
Oklahoma,2016,M06,1740467,Reflects revised population controls and model reestimation.
Oklahoma,2016,M05,1732532,Reflects revised population controls and model reestimation.
Oklahoma,2016,M04,1741770,Reflects revised population controls and model reestimation.
Oklahoma,2016,M03,1745099,Reflects revised population controls and model reestimation.
Oklahoma,2016,M02,1737646,Reflects revised population controls and model reestimation.
Oklahoma,2016,M01,1736439,Reflects revised population controls and model reestimation.
Oklahoma,2015,M12,1752777,Reflects revised population controls and model reestimation.
Oklahoma,2015,M11,1767232,Reflects revised population controls and model reestimation.
Oklahoma,2015,M10,1762258,Reflects revised population controls and model reestimation.
Oklahoma,2015,M09,1754735,Reflects revised population controls and model reestimation.
Oklahoma,2015,M08,1749827,Reflects revised population controls and model reestimation.
Oklahoma,2015,M07,1760375,Reflects revised population controls and model reestimation.
Oklahoma,2015,M06,1764290,Reflects revised population controls and model reestimation.
Oklahoma,2015,M05,1753987,Reflects revised population controls and model reestimation.
Oklahoma,2015,M04,1756294,Reflects revised population controls and model reestimation.
Oklahoma,2015,M03,1749592,Reflects revised population controls and model reestimation.
Oklahoma,2015,M02,1736471,Reflects revised population controls and model reestimation.
Oklahoma,2015,M01,1731407,Reflects revised population controls and model reestimation.
Oklahoma,2014,M12,1738277,Reflects revised population controls and model reestimation.
Oklahoma,2014,M11,1746853,Reflects revised population controls and model reestimation.
Oklahoma,2014,M10,1737761,Reflects revised population controls and model reestimation.
Oklahoma,2014,M09,1720609,Reflects revised population controls and model reestimation.
Oklahoma,2014,M08,1707949,Reflects revised population controls and model reestimation.
Oklahoma,2014,M07,1713961,Reflects revised population controls and model reestimation.
Oklahoma,2014,M06,1714083,Reflects revised population controls and model reestimation.
Oklahoma,2014,M05,1698743,Reflects revised population controls and model reestimation.
Oklahoma,2014,M04,1702017,Reflects revised population controls and model reestimation.
Oklahoma,2014,M03,1698894,Reflects revised population controls and model reestimation.
Oklahoma,2014,M02,1685641,Reflects revised population controls and model reestimation.
Oklahoma,2014,M01,1686732,Reflects revised population controls and model reestimation.
Oklahoma,2013,M12,1701671,Reflects revised population controls and model reestimation.
Oklahoma,2013,M11,1719189,Reflects revised population controls and model reestimation.
Oklahoma,2013,M10,1708110,Reflects revised population controls and model reestimation.
Oklahoma,2013,M09,1714389,Reflects revised population controls and model reestimation.
Oklahoma,2013,M08,1708833,Reflects revised population controls and model reestimation.
Oklahoma,2013,M07,1720215,Reflects revised population controls and model reestimation.
Oklahoma,2013,M06,1724666,Reflects revised population controls and model reestimation.
Oklahoma,2013,M05,1714497,Reflects revised population controls and model reestimation.
Oklahoma,2013,M04,1715325,Reflects revised population controls and model reestimation.
Oklahoma,2013,M03,1707736,Reflects revised population controls and model reestimation.
Oklahoma,2013,M02,1696301,Reflects revised population controls and model reestimation.
Oklahoma,2013,M01,1693619,Reflects revised population controls and model reestimation.
Oklahoma,2012,M12,1716186,Reflects revised population controls and model reestimation.
Oklahoma,2012,M11,1731044,Reflects revised population controls and model reestimation.
Oklahoma,2012,M10,1729648,Reflects revised population controls and model reestimation.
Oklahoma,2012,M09,1719780,Reflects revised population controls and model reestimation.
Oklahoma,2012,M08,1707439,Reflects revised population controls and model reestimation.
Oklahoma,2012,M07,1716660,Reflects revised population controls and model reestimation.
Oklahoma,2012,M06,1723187,Reflects revised population controls and model reestimation.
Oklahoma,2012,M05,1707759,Reflects revised population controls and model reestimation.
Oklahoma,2012,M04,1707336,Reflects revised population controls and model reestimation.
Oklahoma,2012,M03,1699414,Reflects revised population controls and model reestimation.
Oklahoma,2012,M02,1681254,Reflects revised population controls and model reestimation.
Oklahoma,2012,M01,1671383,Reflects revised population controls and model reestimation.
Oklahoma,2011,M12,1686222,
Oklahoma,2011,M11,1693906,
Oklahoma,2011,M10,1684949,
Oklahoma,2011,M09,1679303,
Oklahoma,2011,M08,1668435,
Oklahoma,2011,M07,1671240,
Oklahoma,2011,M06,1674593,
Oklahoma,2011,M05,1665096,
Oklahoma,2011,M04,1667883,
Oklahoma,2011,M03,1657929,
Oklahoma,2011,M02,1636887,
Oklahoma,2011,M01,1634572,
Oklahoma,2010,M12,1652089,
Oklahoma,2010,M11,1661378,
Oklahoma,2010,M10,1657987,
Oklahoma,2010,M09,1652909,
Oklahoma,2010,M08,1654052,
Oklahoma,2010,M07,1661825,
Oklahoma,2010,M06,1664150,
Oklahoma,2010,M05,1650748,
Oklahoma,2010,M04,1655011,
Oklahoma,2010,M03,1631954,
Oklahoma,2010,M02,1619032,
Oklahoma,2010,M01,1616523,
Oklahoma,2009,M12,1629497,
Oklahoma,2009,M11,1651167,
Oklahoma,2009,M10,1645560,
Oklahoma,2009,M09,1645616,
Oklahoma,2009,M08,1654932,
Oklahoma,2009,M07,1669234,
Oklahoma,2009,M06,1671495,
Oklahoma,2009,M05,1653794,
Oklahoma,2009,M04,1660606,
Oklahoma,2009,M03,1648735,
Oklahoma,2009,M02,1644664,
Oklahoma,2009,M01,1648977,
Oklahoma,2008,M12,1678386,
Oklahoma,2008,M11,1697240,
Oklahoma,2008,M10,1699539,
Oklahoma,2008,M09,1692544,
Oklahoma,2008,M08,1689027,
Oklahoma,2008,M07,1697611,
Oklahoma,2008,M06,1695631,
Oklahoma,2008,M05,1677065,
Oklahoma,2008,M04,1679666,
Oklahoma,2008,M03,1665279,
Oklahoma,2008,M02,1651223,
Oklahoma,2008,M01,1649761,
Oklahoma,2007,M12,1660322,
Oklahoma,2007,M11,1677234,
Oklahoma,2007,M10,1665493,
Oklahoma,2007,M09,1659639,
Oklahoma,2007,M08,1655523,
Oklahoma,2007,M07,1668063,
Oklahoma,2007,M06,1670559,
Oklahoma,2007,M05,1648427,
Oklahoma,2007,M04,1649129,
Oklahoma,2007,M03,1648496,
Oklahoma,2007,M02,1632226,
Oklahoma,2007,M01,1630769,
Oklahoma,2006,M12,1656800,
Oklahoma,2006,M11,1662627,
Oklahoma,2006,M10,1660187,
Oklahoma,2006,M09,1648376,
Oklahoma,2006,M08,1651993,
Oklahoma,2006,M07,1659613,
Oklahoma,2006,M06,1663589,
Oklahoma,2006,M05,1641588,
Oklahoma,2006,M04,1641308,
Oklahoma,2006,M03,1635459,
Oklahoma,2006,M02,1623218,
Oklahoma,2006,M01,1620415,
Oklahoma,2005,M12,1640087,
Oklahoma,2005,M11,1649498,
Oklahoma,2005,M10,1648966,
Oklahoma,2005,M09,1635655,
Oklahoma,2005,M08,1634756,
Oklahoma,2005,M07,1640869,
Oklahoma,2005,M06,1638459,
Oklahoma,2005,M05,1621184,
Oklahoma,2005,M04,1621600,
Oklahoma,2005,M03,1606634,
Oklahoma,2005,M02,1595313,
Oklahoma,2005,M01,1592303,
Oklahoma,2004,M12,1614308,
Oklahoma,2004,M11,1625797,
Oklahoma,2004,M10,1620798,
Oklahoma,2004,M09,1610045,
Oklahoma,2004,M08,1614410,
Oklahoma,2004,M07,1625798,
Oklahoma,2004,M06,1621227,
Oklahoma,2004,M05,1601844,
Oklahoma,2004,M04,1602836,
Oklahoma,2004,M03,1591421,
Oklahoma,2004,M02,1582138,
Oklahoma,2004,M01,1578431,
Oklahoma,2003,M12,1593686,
Oklahoma,2003,M11,1604507,
Oklahoma,2003,M10,1599594,
Oklahoma,2003,M09,1589144,
Oklahoma,2003,M08,1592215,
Oklahoma,2003,M07,1602801,
Oklahoma,2003,M06,1608047,
Oklahoma,2003,M05,1591599,
Oklahoma,2003,M04,1595797,
Oklahoma,2003,M03,1586849,
Oklahoma,2003,M02,1579844,
Oklahoma,2003,M01,1578167,
Oklahoma,2002,M12,1596724,
Oklahoma,2002,M11,1606839,
Oklahoma,2002,M10,1611575,
Oklahoma,2002,M09,1609206,
Oklahoma,2002,M08,1608706,
Oklahoma,2002,M07,1618964,
Oklahoma,2002,M06,1624836,
Oklahoma,2002,M05,1613455,
Oklahoma,2002,M04,1612478,
Oklahoma,2002,M03,1607601,
Oklahoma,2002,M02,1600331,
Oklahoma,2002,M01,1586558,
Oklahoma,2001,M12,1613117,
Oklahoma,2001,M11,1620834,
Oklahoma,2001,M10,1617258,
Oklahoma,2001,M09,1612527,
