state,year,period,value,footnotes
Wisconsin,2016,M12,2983504,Reflects revised population controls and model reestimation.
Wisconsin,2016,M11,3002815,Reflects revised population controls and model reestimation.
Wisconsin,2016,M10,3012557,Reflects revised population controls and model reestimation.
Wisconsin,2016,M09,3009812,Reflects revised population controls and model reestimation.
Wisconsin,2016,M08,3018572,Reflects revised population controls and model reestimation.
Wisconsin,2016,M07,3032742,Reflects revised population controls and model reestimation.
Wisconsin,2016,M06,3023380,Reflects revised population controls and model reestimation.
Wisconsin,2016,M05,2987284,Reflects revised population controls and model reestimation.
Wisconsin,2016,M04,2970650,Reflects revised population controls and model reestimation.
Wisconsin,2016,M03,2956846,Reflects revised population controls and model reestimation.
Wisconsin,2016,M02,2954255,Reflects revised population controls and model reestimation.
Wisconsin,2016,M01,2939979,Reflects revised population controls and model reestimation.
Wisconsin,2015,M12,2969474,Reflects revised population controls and model reestimation.
Wisconsin,2015,M11,2975115,Reflects revised population controls and model reestimation.
Wisconsin,2015,M10,2980665,Reflects revised population controls and model reestimation.
Wisconsin,2015,M09,2969175,Reflects revised population controls and model reestimation.
Wisconsin,2015,M08,2978849,Reflects revised population controls and model reestimation.
Wisconsin,2015,M07,2988661,Reflects revised population controls and model reestimation.
Wisconsin,2015,M06,2983445,Reflects revised population controls and model reestimation.
Wisconsin,2015,M05,2948801,Reflects revised population controls and model reestimation.
Wisconsin,2015,M04,2930973,Reflects revised population controls and model reestimation.
Wisconsin,2015,M03,2907939,Reflects revised population controls and model reestimation.
Wisconsin,2015,M02,2907522,Reflects revised population controls and model reestimation.
Wisconsin,2015,M01,2902338,Reflects revised population controls and model reestimation.
Wisconsin,2014,M12,2933356,Reflects revised population controls and model reestimation.
Wisconsin,2014,M11,2950864,Reflects revised population controls and model reestimation.
Wisconsin,2014,M10,2961595,Reflects revised population controls and model reestimation.
Wisconsin,2014,M09,2946763,Reflects revised population controls and model reestimation.
Wisconsin,2014,M08,2947166,Reflects revised population controls and model reestimation.
Wisconsin,2014,M07,2958445,Reflects revised population controls and model reestimation.
