state,year,period,value,footnotes
Nevada,2016,M12,1429013,Reflects revised population controls and model reestimation.
Nevada,2016,M11,1433620,Reflects revised population controls and model reestimation.
Nevada,2016,M10,1432972,Reflects revised population controls and model reestimation.
Nevada,2016,M09,1432348,Reflects revised population controls and model reestimation.
Nevada,2016,M08,1429173,Reflects revised population controls and model reestimation.
Nevada,2016,M07,1435612,Reflects revised population controls and model reestimation.
Nevada,2016,M06,1427966,Reflects revised population controls and model reestimation.
Nevada,2016,M05,1423834,Reflects revised population controls and model reestimation.
Nevada,2016,M04,1420601,Reflects revised population controls and model reestimation.
Nevada,2016,M03,1422063,Reflects revised population controls and model reestimation.
Nevada,2016,M02,1422269,Reflects revised population controls and model reestimation.
Nevada,2016,M01,1415888,Reflects revised population controls and model reestimation.
Nevada,2015,M12,1416133,Reflects revised population controls and model reestimation.
Nevada,2015,M11,1420319,Reflects revised population controls and model reestimation.
Nevada,2015,M10,1418667,Reflects revised population controls and model reestimation.
Nevada,2015,M09,1417176,Reflects revised population controls and model reestimation.
Nevada,2015,M08,1417123,Reflects revised population controls and model reestimation.
Nevada,2015,M07,1421677,Reflects revised population controls and model reestimation.
Nevada,2015,M06,1418335,Reflects revised population controls and model reestimation.
Nevada,2015,M05,1415240,Reflects revised population controls and model reestimation.
Nevada,2015,M04,1412033,Reflects revised population controls and model reestimation.
Nevada,2015,M03,1407681,Reflects revised population controls and model reestimation.
Nevada,2015,M02,1409222,Reflects revised population controls and model reestimation.
Nevada,2015,M01,1402923,Reflects revised population controls and model reestimation.
Nevada,2014,M12,1398606,Reflects revised population controls and model reestimation.
Nevada,2014,M11,1402954,Reflects revised population controls and model reestimation.
Nevada,2014,M10,1401905,Reflects revised population controls and model reestimation.
Nevada,2014,M09,1398955,Reflects revised population controls and model reestimation.
Nevada,2014,M08,1396927,Reflects revised population controls and model reestimation.
Nevada,2014,M07,1401642,Reflects revised population controls and model reestimation.
Nevada,2014,M06,1396626,Reflects revised population controls and model reestimation.
Nevada,2014,M05,1394006,Reflects revised population controls and model reestimation.
Nevada,2014,M04,1388255,Reflects revised population controls and model reestimation.
Nevada,2014,M03,1393366,Reflects revised population controls and model reestimation.
Nevada,2014,M02,1389152,Reflects revised population controls and model reestimation.
Nevada,2014,M01,1382100,Reflects revised population controls and model reestimation.
Nevada,2013,M12,1376882,Reflects revised population controls and model reestimation.
Nevada,2013,M11,1381208,Reflects revised population controls and model reestimation.
Nevada,2013,M10,1378246,Reflects revised population controls and model reestimation.
Nevada,2013,M09,1382811,Reflects revised population controls and model reestimation.
Nevada,2013,M08,1384472,Reflects revised population controls and model reestimation.
Nevada,2013,M07,1390907,Reflects revised population controls and model reestimation.
Nevada,2013,M06,1388328,Reflects revised population controls and model reestimation.
Nevada,2013,M05,1383063,Reflects revised population controls and model reestimation.
Nevada,2013,M04,1379077,Reflects revised population controls and model reestimation.
Nevada,2013,M03,1380144,Reflects revised population controls and model reestimation.
Nevada,2013,M02,1381927,Reflects revised population controls and model reestimation.
Nevada,2013,M01,1378629,Reflects revised population controls and model reestimation.
Nevada,2012,M12,1375637,Reflects revised population controls and model reestimation.
Nevada,2012,M11,1378697,Reflects revised population controls and model reestimation.
Nevada,2012,M10,1380107,Reflects revised population controls and model reestimation.
Nevada,2012,M09,1379448,Reflects revised population controls and model reestimation.
Nevada,2012,M08,1378528,Reflects revised population controls and model reestimation.
Nevada,2012,M07,1384033,Reflects revised population controls and model reestimation.
Nevada,2012,M06,1379448,Reflects revised population controls and model reestimation.
Nevada,2012,M05,1376253,Reflects revised population controls and model reestimation.
Nevada,2012,M04,1371117,Reflects revised population controls and model reestimation.
Nevada,2012,M03,1372530,Reflects revised population controls and model reestimation.
Nevada,2012,M02,1373443,Reflects revised population controls and model reestimation.
Nevada,2012,M01,1367339,Reflects revised population controls and model reestimation.
Nevada,2011,M12,1372017,
Nevada,2011,M11,1375890,
Nevada,2011,M10,1375870,
Nevada,2011,M09,1376196,
Nevada,2011,M08,1376209,
Nevada,2011,M07,1378777,
Nevada,2011,M06,1373654,
Nevada,2011,M05,1371783,
Nevada,2011,M04,1370856,
Nevada,2011,M03,1369980,
Nevada,2011,M02,1370619,
Nevada,2011,M01,1365532,
Nevada,2010,M12,1363038,
Nevada,2010,M11,1363992,
Nevada,2010,M10,1360418,
Nevada,2010,M09,1361013,
Nevada,2010,M08,1361085,
Nevada,2010,M07,1364866,
Nevada,2010,M06,1359001,
Nevada,2010,M05,1357873,
Nevada,2010,M04,1357060,
Nevada,2010,M03,1352551,
Nevada,2010,M02,1353773,
Nevada,2010,M01,1348276,
Nevada,2009,M12,1341802,
Nevada,2009,M11,1343754,
Nevada,2009,M10,1343292,
Nevada,2009,M09,1344354,
Nevada,2009,M08,1347013,
Nevada,2009,M07,1352925,
Nevada,2009,M06,1351393,
Nevada,2009,M05,1348106,
Nevada,2009,M04,1349093,
Nevada,2009,M03,1351591,
Nevada,2009,M02,1359289,
Nevada,2009,M01,1358979,
Nevada,2008,M12,1361525,
Nevada,2008,M11,1365874,
Nevada,2008,M10,1368837,
Nevada,2008,M09,1368115,
Nevada,2008,M08,1370614,
Nevada,2008,M07,1373451,
Nevada,2008,M06,1368293,
Nevada,2008,M05,1363357,
Nevada,2008,M04,1360849,
Nevada,2008,M03,1356089,
Nevada,2008,M02,1355187,
Nevada,2008,M01,1350690,
Nevada,2007,M12,1345718,
Nevada,2007,M11,1345511,
Nevada,2007,M10,1339322,
