state,year,period,value,footnotes
Maryland,2016,M12,122921,Reflects revised population controls and model reestimation.
Maryland,2016,M11,126573,Reflects revised population controls and model reestimation.
Maryland,2016,M10,133706,Reflects revised population controls and model reestimation.
Maryland,2016,M09,132464,Reflects revised population controls and model reestimation.
Maryland,2016,M08,139987,Reflects revised population controls and model reestimation.
Maryland,2016,M07,142953,Reflects revised population controls and model reestimation.
Maryland,2016,M06,142976,Reflects revised population controls and model reestimation.
Maryland,2016,M05,125543,Reflects revised population controls and model reestimation.
Maryland,2016,M04,126511,Reflects revised population controls and model reestimation.
Maryland,2016,M03,139770,Reflects revised population controls and model reestimation.
Maryland,2016,M02,147351,Reflects revised population controls and model reestimation.
Maryland,2016,M01,149803,Reflects revised population controls and model reestimation.
Maryland,2015,M12,138190,Reflects revised population controls and model reestimation.
Maryland,2015,M11,146750,Reflects revised population controls and model reestimation.
Maryland,2015,M10,151939,Reflects revised population controls and model reestimation.
Maryland,2015,M09,150627,Reflects revised population controls and model reestimation.
Maryland,2015,M08,160828,Reflects revised population controls and model reestimation.
Maryland,2015,M07,169671,Reflects revised population controls and model reestimation.
Maryland,2015,M06,170044,Reflects revised population controls and model reestimation.
Maryland,2015,M05,162223,Reflects revised population controls and model reestimation.
Maryland,2015,M04,151376,Reflects revised population controls and model reestimation.
Maryland,2015,M03,167571,Reflects revised population controls and model reestimation.
Maryland,2015,M02,175306,Reflects revised population controls and model reestimation.
Maryland,2015,M01,182978,Reflects revised population controls and model reestimation.
Maryland,2014,M12,161662,Reflects revised population controls and model reestimation.
Maryland,2014,M11,169247,Reflects revised population controls and model reestimation.
Maryland,2014,M10,171099,Reflects revised population controls and model reestimation.
Maryland,2014,M09,172493,Reflects revised population controls and model reestimation.
Maryland,2014,M08,189610,Reflects revised population controls and model reestimation.
Maryland,2014,M07,196595,Reflects revised population controls and model reestimation.
Maryland,2014,M06,191439,Reflects revised population controls and model reestimation.
Maryland,2014,M05,179302,Reflects revised population controls and model reestimation.
Maryland,2014,M04,168365,Reflects revised population controls and model reestimation.
Maryland,2014,M03,189716,Reflects revised population controls and model reestimation.
Maryland,2014,M02,195658,Reflects revised population controls and model reestimation.
Maryland,2014,M01,195999,Reflects revised population controls and model reestimation.
Maryland,2013,M12,178844,Reflects revised population controls and model reestimation.
Maryland,2013,M11,188644,Reflects revised population controls and model reestimation.
Maryland,2013,M10,203263,Reflects revised population controls and model reestimation.
Maryland,2013,M09,195458,Reflects revised population controls and model reestimation.
Maryland,2013,M08,205646,Reflects revised population controls and model reestimation.
Maryland,2013,M07,215725,Reflects revised population controls and model reestimation.
Maryland,2013,M06,224016,Reflects revised population controls and model reestimation.
Maryland,2013,M05,207700,Reflects revised population controls and model reestimation.
Maryland,2013,M04,198469,Reflects revised population controls and model reestimation.
Maryland,2013,M03,212724,Reflects revised population controls and model reestimation.
