state,year,period,value,footnotes
New York,2016,M12,9437309,Reflects revised population controls and model reestimation.
New York,2016,M11,9496305,Reflects revised population controls and model reestimation.
New York,2016,M10,9548033,Reflects revised population controls and model reestimation.
New York,2016,M09,9554863,Reflects revised population controls and model reestimation.
New York,2016,M08,9627104,Reflects revised population controls and model reestimation.
New York,2016,M07,9696799,Reflects revised population controls and model reestimation.
New York,2016,M06,9644655,Reflects revised population controls and model reestimation.
New York,2016,M05,9566693,Reflects revised population controls and model reestimation.
New York,2016,M04,9576980,Reflects revised population controls and model reestimation.
New York,2016,M03,9650167,Reflects revised population controls and model reestimation.
New York,2016,M02,9638879,Reflects revised population controls and model reestimation.
New York,2016,M01,9575623,Reflects revised population controls and model reestimation.
New York,2015,M12,9551737,Reflects revised population controls and model reestimation.
New York,2015,M11,9543901,Reflects revised population controls and model reestimation.
New York,2015,M10,9552499,Reflects revised population controls and model reestimation.
New York,2015,M09,9501940,Reflects revised population controls and model reestimation.
New York,2015,M08,9617422,Reflects revised population controls and model reestimation.
New York,2015,M07,9694219,Reflects revised population controls and model reestimation.
New York,2015,M06,9675449,Reflects revised population controls and model reestimation.
New York,2015,M05,9639573,Reflects revised population controls and model reestimation.
New York,2015,M04,9578416,Reflects revised population controls and model reestimation.
New York,2015,M03,9576102,Reflects revised population controls and model reestimation.
New York,2015,M02,9590741,Reflects revised population controls and model reestimation.
New York,2015,M01,9572557,Reflects revised population controls and model reestimation.
New York,2014,M12,9510457,Reflects revised population controls and model reestimation.
New York,2014,M11,9560126,Reflects revised population controls and model reestimation.
New York,2014,M10,9586914,Reflects revised population controls and model reestimation.
New York,2014,M09,9513236,Reflects revised population controls and model reestimation.
New York,2014,M08,9597297,Reflects revised population controls and model reestimation.
New York,2014,M07,9675838,Reflects revised population controls and model reestimation.
New York,2014,M06,9633723,Reflects revised population controls and model reestimation.
New York,2014,M05,9554121,Reflects revised population controls and model reestimation.
New York,2014,M04,9499667,Reflects revised population controls and model reestimation.
New York,2014,M03,9596799,Reflects revised population controls and model reestimation.
New York,2014,M02,9582609,Reflects revised population controls and model reestimation.
New York,2014,M01,9537710,Reflects revised population controls and model reestimation.
New York,2013,M12,9518410,Reflects revised population controls and model reestimation.
New York,2013,M11,9570660,Reflects revised population controls and model reestimation.
New York,2013,M10,9575769,Reflects revised population controls and model reestimation.
New York,2013,M09,9630327,Reflects revised population controls and model reestimation.
New York,2013,M08,9700699,Reflects revised population controls and model reestimation.
New York,2013,M07,9768137,Reflects revised population controls and model reestimation.
New York,2013,M06,9734177,Reflects revised population controls and model reestimation.
New York,2013,M05,9638125,Reflects revised population controls and model reestimation.
New York,2013,M04,9572388,Reflects revised population controls and model reestimation.
