state,year,period,value,footnotes
Maine,2016,M12,688709,Reflects revised population controls and model reestimation.
Maine,2016,M11,691090,Reflects revised population controls and model reestimation.
Maine,2016,M10,697727,Reflects revised population controls and model reestimation.
Maine,2016,M09,695467,Reflects revised population controls and model reestimation.
Maine,2016,M08,710951,Reflects revised population controls and model reestimation.
Maine,2016,M07,710901,Reflects revised population controls and model reestimation.
Maine,2016,M06,702058,Reflects revised population controls and model reestimation.
Maine,2016,M05,685895,Reflects revised population controls and model reestimation.
Maine,2016,M04,680347,Reflects revised population controls and model reestimation.
Maine,2016,M03,677706,Reflects revised population controls and model reestimation.
Maine,2016,M02,674135,Reflects revised population controls and model reestimation.
Maine,2016,M01,672505,Reflects revised population controls and model reestimation.
Maine,2015,M12,676495,Reflects revised population controls and model reestimation.
Maine,2015,M11,676317,Reflects revised population controls and model reestimation.
Maine,2015,M10,682854,Reflects revised population controls and model reestimation.
Maine,2015,M09,680549,Reflects revised population controls and model reestimation.
Maine,2015,M08,697279,Reflects revised population controls and model reestimation.
Maine,2015,M07,699205,Reflects revised population controls and model reestimation.
Maine,2015,M06,693181,Reflects revised population controls and model reestimation.
Maine,2015,M05,680957,Reflects revised population controls and model reestimation.
Maine,2015,M04,676468,Reflects revised population controls and model reestimation.
Maine,2015,M03,675726,Reflects revised population controls and model reestimation.
Maine,2015,M02,675176,Reflects revised population controls and model reestimation.
Maine,2015,M01,678213,Reflects revised population controls and model reestimation.
Maine,2014,M12,684626,Reflects revised population controls and model reestimation.
Maine,2014,M11,686266,Reflects revised population controls and model reestimation.
Maine,2014,M10,694047,Reflects revised population controls and model reestimation.
Maine,2014,M09,692686,Reflects revised population controls and model reestimation.
Maine,2014,M08,710454,Reflects revised population controls and model reestimation.
Maine,2014,M07,713453,Reflects revised population controls and model reestimation.
Maine,2014,M06,707440,Reflects revised population controls and model reestimation.
Maine,2014,M05,694960,Reflects revised population controls and model reestimation.
Maine,2014,M04,693171,Reflects revised population controls and model reestimation.
Maine,2014,M03,693775,Reflects revised population controls and model reestimation.
Maine,2014,M02,693464,Reflects revised population controls and model reestimation.
Maine,2014,M01,694776,Reflects revised population controls and model reestimation.
Maine,2013,M12,700471,Reflects revised population controls and model reestimation.
Maine,2013,M11,703395,Reflects revised population controls and model reestimation.
Maine,2013,M10,709886,Reflects revised population controls and model reestimation.
Maine,2013,M09,708887,Reflects revised population controls and model reestimation.
Maine,2013,M08,724078,Reflects revised population controls and model reestimation.
Maine,2013,M07,726196,Reflects revised population controls and model reestimation.
Maine,2013,M06,718306,Reflects revised population controls and model reestimation.
Maine,2013,M05,704445,Reflects revised population controls and model reestimation.
Maine,2013,M04,700836,Reflects revised population controls and model reestimation.
Maine,2013,M03,698006,Reflects revised population controls and model reestimation.
Maine,2013,M02,696999,Reflects revised population controls and model reestimation.
Maine,2013,M01,696915,Reflects revised population controls and model reestimation.
Maine,2012,M12,700681,Reflects revised population controls and model reestimation.
Maine,2012,M11,699856,Reflects revised population controls and model reestimation.
Maine,2012,M10,706463,Reflects revised population controls and model reestimation.
Maine,2012,M09,701925,Reflects revised population controls and model reestimation.
Maine,2012,M08,717916,Reflects revised population controls and model reestimation.
Maine,2012,M07,719976,Reflects revised population controls and model reestimation.
Maine,2012,M06,712513,Reflects revised population controls and model reestimation.
Maine,2012,M05,698339,Reflects revised population controls and model reestimation.
Maine,2012,M04,694576,Reflects revised population controls and model reestimation.
Maine,2012,M03,694125,Reflects revised population controls and model reestimation.
Maine,2012,M02,692727,Reflects revised population controls and model reestimation.
Maine,2012,M01,692536,Reflects revised population controls and model reestimation.
Maine,2011,M12,697152,
Maine,2011,M11,696882,
Maine,2011,M10,702087,
Maine,2011,M09,699186,
Maine,2011,M08,716027,
