state,year,period,value,footnotes
New Hampshire,2016,M12,728556,Reflects revised population controls and model reestimation.
New Hampshire,2016,M11,729720,Reflects revised population controls and model reestimation.
New Hampshire,2016,M10,729792,Reflects revised population controls and model reestimation.
New Hampshire,2016,M09,727548,Reflects revised population controls and model reestimation.
New Hampshire,2016,M08,737236,Reflects revised population controls and model reestimation.
New Hampshire,2016,M07,740418,Reflects revised population controls and model reestimation.
New Hampshire,2016,M06,733329,Reflects revised population controls and model reestimation.
New Hampshire,2016,M05,722805,Reflects revised population controls and model reestimation.
New Hampshire,2016,M04,720696,Reflects revised population controls and model reestimation.
New Hampshire,2016,M03,721319,Reflects revised population controls and model reestimation.
New Hampshire,2016,M02,719307,Reflects revised population controls and model reestimation.
New Hampshire,2016,M01,718318,Reflects revised population controls and model reestimation.
New Hampshire,2015,M12,720757,Reflects revised population controls and model reestimation.
New Hampshire,2015,M11,720796,Reflects revised population controls and model reestimation.
New Hampshire,2015,M10,719757,Reflects revised population controls and model reestimation.
New Hampshire,2015,M09,716875,Reflects revised population controls and model reestimation.
New Hampshire,2015,M08,727916,Reflects revised population controls and model reestimation.
New Hampshire,2015,M07,731455,Reflects revised population controls and model reestimation.
New Hampshire,2015,M06,725279,Reflects revised population controls and model reestimation.
New Hampshire,2015,M05,714622,Reflects revised population controls and model reestimation.
New Hampshire,2015,M04,709773,Reflects revised population controls and model reestimation.
New Hampshire,2015,M03,710874,Reflects revised population controls and model reestimation.
New Hampshire,2015,M02,706927,Reflects revised population controls and model reestimation.
New Hampshire,2015,M01,707676,Reflects revised population controls and model reestimation.
New Hampshire,2014,M12,710985,Reflects revised population controls and model reestimation.
New Hampshire,2014,M11,710898,Reflects revised population controls and model reestimation.
New Hampshire,2014,M10,711241,Reflects revised population controls and model reestimation.
New Hampshire,2014,M09,708735,Reflects revised population controls and model reestimation.
New Hampshire,2014,M08,715931,Reflects revised population controls and model reestimation.
New Hampshire,2014,M07,722916,Reflects revised population controls and model reestimation.
New Hampshire,2014,M06,717094,Reflects revised population controls and model reestimation.
New Hampshire,2014,M05,705135,Reflects revised population controls and model reestimation.
New Hampshire,2014,M04,702729,Reflects revised population controls and model reestimation.
New Hampshire,2014,M03,703674,Reflects revised population controls and model reestimation.
New Hampshire,2014,M02,701422,Reflects revised population controls and model reestimation.
New Hampshire,2014,M01,701137,Reflects revised population controls and model reestimation.
New Hampshire,2013,M12,705101,Reflects revised population controls and model reestimation.
New Hampshire,2013,M11,705360,Reflects revised population controls and model reestimation.
New Hampshire,2013,M10,704535,Reflects revised population controls and model reestimation.
New Hampshire,2013,M09,702470,Reflects revised population controls and model reestimation.
New Hampshire,2013,M08,714351,Reflects revised population controls and model reestimation.
New Hampshire,2013,M07,716776,Reflects revised population controls and model reestimation.
New Hampshire,2013,M06,711608,Reflects revised population controls and model reestimation.
New Hampshire,2013,M05,701933,Reflects revised population controls and model reestimation.
New Hampshire,2013,M04,697735,Reflects revised population controls and model reestimation.
New Hampshire,2013,M03,698718,Reflects revised population controls and model reestimation.
New Hampshire,2013,M02,696697,Reflects revised population controls and model reestimation.
New Hampshire,2013,M01,696436,Reflects revised population controls and model reestimation.
New Hampshire,2012,M12,700092,Reflects revised population controls and model reestimation.
New Hampshire,2012,M11,701323,Reflects revised population controls and model reestimation.
New Hampshire,2012,M10,701728,Reflects revised population controls and model reestimation.
New Hampshire,2012,M09,700683,Reflects revised population controls and model reestimation.
New Hampshire,2012,M08,710464,Reflects revised population controls and model reestimation.
New Hampshire,2012,M07,713641,Reflects revised population controls and model reestimation.
New Hampshire,2012,M06,707637,Reflects revised population controls and model reestimation.
New Hampshire,2012,M05,696096,Reflects revised population controls and model reestimation.
New Hampshire,2012,M04,693350,Reflects revised population controls and model reestimation.
New Hampshire,2012,M03,695135,Reflects revised population controls and model reestimation.
New Hampshire,2012,M02,691523,Reflects revised population controls and model reestimation.
New Hampshire,2012,M01,692782,Reflects revised population controls and model reestimation.
New Hampshire,2011,M12,697021,
New Hampshire,2011,M11,697397,
New Hampshire,2011,M10,697006,
New Hampshire,2011,M09,695308,
New Hampshire,2011,M08,704706,
New Hampshire,2011,M07,708381,
New Hampshire,2011,M06,702371,
New Hampshire,2011,M05,693466,
New Hampshire,2011,M04,691601,
New Hampshire,2011,M03,692522,
New Hampshire,2011,M02,689227,
New Hampshire,2011,M01,689382,
New Hampshire,2010,M12,694325,
New Hampshire,2010,M11,694787,
New Hampshire,2010,M10,695879,
New Hampshire,2010,M09,693846,
New Hampshire,2010,M08,704785,
New Hampshire,2010,M07,708483,
New Hampshire,2010,M06,702755,
New Hampshire,2010,M05,693764,
New Hampshire,2010,M04,689875,
New Hampshire,2010,M03,690054,
New Hampshire,2010,M02,686230,
New Hampshire,2010,M01,686834,
New Hampshire,2009,M12,692658,
New Hampshire,2009,M11,694146,
New Hampshire,2009,M10,695162,
New Hampshire,2009,M09,693382,
New Hampshire,2009,M08,704453,
New Hampshire,2009,M07,708194,
New Hampshire,2009,M06,704253,
New Hampshire,2009,M05,696049,
New Hampshire,2009,M04,693190,
New Hampshire,2009,M03,695532,
New Hampshire,2009,M02,695942,
New Hampshire,2009,M01,700659,
New Hampshire,2008,M12,707234,
New Hampshire,2008,M11,711084,
New Hampshire,2008,M10,713847,
New Hampshire,2008,M09,712896,
New Hampshire,2008,M08,725716,
New Hampshire,2008,M07,729305,
New Hampshire,2008,M06,722354,
New Hampshire,2008,M05,712154,
New Hampshire,2008,M04,708663,
New Hampshire,2008,M03,709570,
New Hampshire,2008,M02,706967,
New Hampshire,2008,M01,709455,
New Hampshire,2007,M12,712956,
New Hampshire,2007,M11,713476,
New Hampshire,2007,M10,712762,
New Hampshire,2007,M09,711369,
New Hampshire,2007,M08,723032,
New Hampshire,2007,M07,727089,
New Hampshire,2007,M06,720086,
New Hampshire,2007,M05,708505,
New Hampshire,2007,M04,703562,
New Hampshire,2007,M03,705736,
New Hampshire,2007,M02,702434,
New Hampshire,2007,M01,703093,
New Hampshire,2006,M12,708649,
New Hampshire,2006,M11,708312,
New Hampshire,2006,M10,709011,
New Hampshire,2006,M09,706971,
New Hampshire,2006,M08,717554,
New Hampshire,2006,M07,721389,
New Hampshire,2006,M06,714307,
New Hampshire,2006,M05,703089,
New Hampshire,2006,M04,700727,
New Hampshire,2006,M03,699759,
New Hampshire,2006,M02,695521,
New Hampshire,2006,M01,696032,
New Hampshire,2005,M12,702830,
New Hampshire,2005,M11,702836,
New Hampshire,2005,M10,702724,
New Hampshire,2005,M09,701410,
New Hampshire,2005,M08,711367,
New Hampshire,2005,M07,714878,
New Hampshire,2005,M06,706722,
New Hampshire,2005,M05,696690,
New Hampshire,2005,M04,692682,
New Hampshire,2005,M03,690731,
New Hampshire,2005,M02,687706,
New Hampshire,2005,M01,689732,
New Hampshire,2004,M12,692842,
New Hampshire,2004,M11,693522,
New Hampshire,2004,M10,693961,
New Hampshire,2004,M09,690972,
New Hampshire,2004,M08,701663,
New Hampshire,2004,M07,704589,
New Hampshire,2004,M06,696102,
New Hampshire,2004,M05,685491,
New Hampshire,2004,M04,680686,
New Hampshire,2004,M03,680174,
New Hampshire,2004,M02,674818,
New Hampshire,2004,M01,674983,
New Hampshire,2003,M12,680466,
New Hampshire,2003,M11,681390,
New Hampshire,2003,M10,681096,
New Hampshire,2003,M09,677569,
New Hampshire,2003,M08,689840,
New Hampshire,2003,M07,691589,
New Hampshire,2003,M06,683636,
New Hampshire,2003,M05,671967,
New Hampshire,2003,M04,667533,
New Hampshire,2003,M03,668121,
New Hampshire,2003,M02,664842,
New Hampshire,2003,M01,666316,
New Hampshire,2002,M12,671559,
New Hampshire,2002,M11,671800,
New Hampshire,2002,M10,672400,
New Hampshire,2002,M09,671178,
New Hampshire,2002,M08,681728,
New Hampshire,2002,M07,684865,
New Hampshire,2002,M06,677322,
New Hampshire,2002,M05,667209,
New Hampshire,2002,M04,663611,
New Hampshire,2002,M03,664694,
New Hampshire,2002,M02,661519,
New Hampshire,2002,M01,662673,
New Hampshire,2001,M12,668287,
New Hampshire,2001,M11,669342,
New Hampshire,2001,M10,670565,
New Hampshire,2001,M09,669490,
New Hampshire,2001,M08,681309,
New Hampshire,2001,M07,686059,
New Hampshire,2001,M06,682251,
New Hampshire,2001,M05,673377,
New Hampshire,2001,M04,669931,
New Hampshire,2001,M03,672491,
New Hampshire,2001,M02,670470,
New Hampshire,2001,M01,671762,
New Hampshire,2000,M12,674449,
New Hampshire,2000,M11,673844,
New Hampshire,2000,M10,672248,
New Hampshire,2000,M09,669552,
New Hampshire,2000,M08,679508,
New Hampshire,2000,M07,683694,
New Hampshire,2000,M06,677308,
New Hampshire,2000,M05,666099,
New Hampshire,2000,M04,662417,
New Hampshire,2000,M03,661607,
New Hampshire,2000,M02,657285,
New Hampshire,2000,M01,657441,
