state,year,period,value,footnotes
South Dakota,2016,M12,450700,Reflects revised population controls and model reestimation.
South Dakota,2016,M11,454040,Reflects revised population controls and model reestimation.
South Dakota,2016,M10,454982,Reflects revised population controls and model reestimation.
South Dakota,2016,M09,451351,Reflects revised population controls and model reestimation.
South Dakota,2016,M08,458179,Reflects revised population controls and model reestimation.
South Dakota,2016,M07,462389,Reflects revised population controls and model reestimation.
South Dakota,2016,M06,461502,Reflects revised population controls and model reestimation.
South Dakota,2016,M05,453250,Reflects revised population controls and model reestimation.
South Dakota,2016,M04,450583,Reflects revised population controls and model reestimation.
South Dakota,2016,M03,449225,Reflects revised population controls and model reestimation.
South Dakota,2016,M02,446985,Reflects revised population controls and model reestimation.
South Dakota,2016,M01,443642,Reflects revised population controls and model reestimation.
South Dakota,2015,M12,448769,Reflects revised population controls and model reestimation.
South Dakota,2015,M11,450900,Reflects revised population controls and model reestimation.
South Dakota,2015,M10,451270,Reflects revised population controls and model reestimation.
South Dakota,2015,M09,448477,Reflects revised population controls and model reestimation.
South Dakota,2015,M08,455138,Reflects revised population controls and model reestimation.
South Dakota,2015,M07,459362,Reflects revised population controls and model reestimation.
South Dakota,2015,M06,459497,Reflects revised population controls and model reestimation.
South Dakota,2015,M05,452657,Reflects revised population controls and model reestimation.
South Dakota,2015,M04,449437,Reflects revised population controls and model reestimation.
South Dakota,2015,M03,448462,Reflects revised population controls and model reestimation.
South Dakota,2015,M02,445573,Reflects revised population controls and model reestimation.
South Dakota,2015,M01,442333,Reflects revised population controls and model reestimation.
South Dakota,2014,M12,446715,Reflects revised population controls and model reestimation.
South Dakota,2014,M11,449145,Reflects revised population controls and model reestimation.
South Dakota,2014,M10,449500,Reflects revised population controls and model reestimation.
South Dakota,2014,M09,446517,Reflects revised population controls and model reestimation.
South Dakota,2014,M08,452651,Reflects revised population controls and model reestimation.
South Dakota,2014,M07,456122,Reflects revised population controls and model reestimation.
South Dakota,2014,M06,455718,Reflects revised population controls and model reestimation.
South Dakota,2014,M05,448741,Reflects revised population controls and model reestimation.
South Dakota,2014,M04,446023,Reflects revised population controls and model reestimation.
South Dakota,2014,M03,445025,Reflects revised population controls and model reestimation.
South Dakota,2014,M02,442691,Reflects revised population controls and model reestimation.
South Dakota,2014,M01,439569,Reflects revised population controls and model reestimation.
South Dakota,2013,M12,442658,Reflects revised population controls and model reestimation.
South Dakota,2013,M11,446099,Reflects revised population controls and model reestimation.
South Dakota,2013,M10,446098,Reflects revised population controls and model reestimation.
South Dakota,2013,M09,443176,Reflects revised population controls and model reestimation.
South Dakota,2013,M08,449402,Reflects revised population controls and model reestimation.
South Dakota,2013,M07,452704,Reflects revised population controls and model reestimation.
South Dakota,2013,M06,452524,Reflects revised population controls and model reestimation.
South Dakota,2013,M05,445350,Reflects revised population controls and model reestimation.
South Dakota,2013,M04,441678,Reflects revised population controls and model reestimation.
South Dakota,2013,M03,441427,Reflects revised population controls and model reestimation.
South Dakota,2013,M02,439251,Reflects revised population controls and model reestimation.
South Dakota,2013,M01,436114,Reflects revised population controls and model reestimation.
South Dakota,2012,M12,440083,Reflects revised population controls and model reestimation.
South Dakota,2012,M11,443429,Reflects revised population controls and model reestimation.
South Dakota,2012,M10,444020,Reflects revised population controls and model reestimation.
South Dakota,2012,M09,440854,Reflects revised population controls and model reestimation.
South Dakota,2012,M08,446868,Reflects revised population controls and model reestimation.
South Dakota,2012,M07,450855,Reflects revised population controls and model reestimation.
South Dakota,2012,M06,450695,Reflects revised population controls and model reestimation.
South Dakota,2012,M05,442785,Reflects revised population controls and model reestimation.
South Dakota,2012,M04,440421,Reflects revised population controls and model reestimation.
South Dakota,2012,M03,439263,Reflects revised population controls and model reestimation.
South Dakota,2012,M02,436366,Reflects revised population controls and model reestimation.
South Dakota,2012,M01,433668,Reflects revised population controls and model reestimation.
South Dakota,2011,M12,438400,
South Dakota,2011,M11,440525,
South Dakota,2011,M10,441197,
South Dakota,2011,M09,438158,
South Dakota,2011,M08,445385,
South Dakota,2011,M07,449329,
South Dakota,2011,M06,448478,
South Dakota,2011,M05,441219,
South Dakota,2011,M04,439232,
South Dakota,2011,M03,439187,
South Dakota,2011,M02,436424,
South Dakota,2011,M01,433672,
South Dakota,2010,M12,438173,
South Dakota,2010,M11,440475,
South Dakota,2010,M10,441691,
South Dakota,2010,M09,438059,
South Dakota,2010,M08,446258,
South Dakota,2010,M07,450195,
South Dakota,2010,M06,449100,
South Dakota,2010,M05,441874,
South Dakota,2010,M04,439611,
South Dakota,2010,M03,439974,
South Dakota,2010,M02,436644,
South Dakota,2010,M01,434007,
South Dakota,2009,M12,438455,
South Dakota,2009,M11,441857,
South Dakota,2009,M10,443399,
South Dakota,2009,M09,441203,
South Dakota,2009,M08,449651,
South Dakota,2009,M07,455735,
South Dakota,2009,M06,455028,
South Dakota,2009,M05,448345,
South Dakota,2009,M04,446138,
South Dakota,2009,M03,446921,
South Dakota,2009,M02,444140,
South Dakota,2009,M01,441244,
South Dakota,2008,M12,444659,
South Dakota,2008,M11,447165,
South Dakota,2008,M10,448776,
South Dakota,2008,M09,445047,
South Dakota,2008,M08,452960,
South Dakota,2008,M07,456126,
South Dakota,2008,M06,454479,
South Dakota,2008,M05,446653,
South Dakota,2008,M04,443706,
South Dakota,2008,M03,442903,
South Dakota,2008,M02,440148,
South Dakota,2008,M01,436784,
South Dakota,2007,M12,439925,
South Dakota,2007,M11,443157,
