state,year,period,value,footnotes
Iowa,2016,M12,1624199,Reflects revised population controls and model reestimation.
Iowa,2016,M11,1640695,Reflects revised population controls and model reestimation.
Iowa,2016,M10,1648506,Reflects revised population controls and model reestimation.
Iowa,2016,M09,1640977,Reflects revised population controls and model reestimation.
Iowa,2016,M08,1639716,Reflects revised population controls and model reestimation.
Iowa,2016,M07,1659777,Reflects revised population controls and model reestimation.
Iowa,2016,M06,1650822,Reflects revised population controls and model reestimation.
Iowa,2016,M05,1640785,Reflects revised population controls and model reestimation.
Iowa,2016,M04,1640615,Reflects revised population controls and model reestimation.
Iowa,2016,M03,1631421,Reflects revised population controls and model reestimation.
Iowa,2016,M02,1626211,Reflects revised population controls and model reestimation.
Iowa,2016,M01,1615728,Reflects revised population controls and model reestimation.
Iowa,2015,M12,1629528,Reflects revised population controls and model reestimation.
Iowa,2015,M11,1642230,Reflects revised population controls and model reestimation.
Iowa,2015,M10,1646545,Reflects revised population controls and model reestimation.
Iowa,2015,M09,1635619,Reflects revised population controls and model reestimation.
Iowa,2015,M08,1637636,Reflects revised population controls and model reestimation.
Iowa,2015,M07,1657533,Reflects revised population controls and model reestimation.
Iowa,2015,M06,1651926,Reflects revised population controls and model reestimation.
Iowa,2015,M05,1641601,Reflects revised population controls and model reestimation.
Iowa,2015,M04,1639810,Reflects revised population controls and model reestimation.
Iowa,2015,M03,1628602,Reflects revised population controls and model reestimation.
Iowa,2015,M02,1624505,Reflects revised population controls and model reestimation.
Iowa,2015,M01,1616471,Reflects revised population controls and model reestimation.
Iowa,2014,M12,1630675,Reflects revised population controls and model reestimation.
Iowa,2014,M11,1644076,Reflects revised population controls and model reestimation.
Iowa,2014,M10,1649675,Reflects revised population controls and model reestimation.
Iowa,2014,M09,1638820,Reflects revised population controls and model reestimation.
Iowa,2014,M08,1634816,Reflects revised population controls and model reestimation.
Iowa,2014,M07,1652403,Reflects revised population controls and model reestimation.
Iowa,2014,M06,1645469,Reflects revised population controls and model reestimation.
Iowa,2014,M05,1632250,Reflects revised population controls and model reestimation.
Iowa,2014,M04,1628382,Reflects revised population controls and model reestimation.
Iowa,2014,M03,1614959,Reflects revised population controls and model reestimation.
Iowa,2014,M02,1606080,Reflects revised population controls and model reestimation.
Iowa,2014,M01,1594955,Reflects revised population controls and model reestimation.
Iowa,2013,M12,1608270,Reflects revised population controls and model reestimation.
Iowa,2013,M11,1618437,Reflects revised population controls and model reestimation.
Iowa,2013,M10,1615633,Reflects revised population controls and model reestimation.
Iowa,2013,M09,1610319,Reflects revised population controls and model reestimation.
Iowa,2013,M08,1608403,Reflects revised population controls and model reestimation.
Iowa,2013,M07,1624260,Reflects revised population controls and model reestimation.
Iowa,2013,M06,1610939,Reflects revised population controls and model reestimation.
Iowa,2013,M05,1596673,Reflects revised population controls and model reestimation.
Iowa,2013,M04,1589974,Reflects revised population controls and model reestimation.
Iowa,2013,M03,1573744,Reflects revised population controls and model reestimation.
Iowa,2013,M02,1565706,Reflects revised population controls and model reestimation.
Iowa,2013,M01,1552188,Reflects revised population controls and model reestimation.
Iowa,2012,M12,1567797,Reflects revised population controls and model reestimation.
Iowa,2012,M11,1579266,Reflects revised population controls and model reestimation.
Iowa,2012,M10,1584443,Reflects revised population controls and model reestimation.
Iowa,2012,M09,1572027,Reflects revised population controls and model reestimation.
Iowa,2012,M08,1566990,Reflects revised population controls and model reestimation.
Iowa,2012,M07,1586031,Reflects revised population controls and model reestimation.
Iowa,2012,M06,1581396,Reflects revised population controls and model reestimation.
Iowa,2012,M05,1572090,Reflects revised population controls and model reestimation.
Iowa,2012,M04,1570095,Reflects revised population controls and model reestimation.
Iowa,2012,M03,1559929,Reflects revised population controls and model reestimation.
Iowa,2012,M02,1553831,Reflects revised population controls and model reestimation.
Iowa,2012,M01,1544654,Reflects revised population controls and model reestimation.
Iowa,2011,M12,1559690,
Iowa,2011,M11,1572993,
Iowa,2011,M10,1576377,
Iowa,2011,M09,1566403,
Iowa,2011,M08,1566645,
Iowa,2011,M07,1586964,
Iowa,2011,M06,1579990,
Iowa,2011,M05,1573510,
Iowa,2011,M04,1575326,
Iowa,2011,M03,1566454,
Iowa,2011,M02,1562061,
Iowa,2011,M01,1555711,
Iowa,2010,M12,1575088,
Iowa,2010,M11,1587216,
Iowa,2010,M10,1591654,
Iowa,2010,M09,1581707,
Iowa,2010,M08,1579137,
Iowa,2010,M07,1597893,
Iowa,2010,M06,1591012,
Iowa,2010,M05,1582091,
Iowa,2010,M04,1581266,
Iowa,2010,M03,1562288,
Iowa,2010,M02,1553985,
Iowa,2010,M01,1546023,
Iowa,2009,M12,1560574,
Iowa,2009,M11,1579429,
Iowa,2009,M10,1584033,
Iowa,2009,M09,1576116,
Iowa,2009,M08,1578831,
Iowa,2009,M07,1599272,
Iowa,2009,M06,1592857,
Iowa,2009,M05,1583078,
Iowa,2009,M04,1584827,
Iowa,2009,M03,1572781,
Iowa,2009,M02,1571809,
Iowa,2009,M01,1567365,
Iowa,2008,M12,1592024,
Iowa,2008,M11,1611529,
Iowa,2008,M10,1621777,
Iowa,2008,M09,1612377,
Iowa,2008,M08,1611219,
Iowa,2008,M07,1632742,
Iowa,2008,M06,1623591,
Iowa,2008,M05,1612805,
Iowa,2008,M04,1611406,
Iowa,2008,M03,1597949,
Iowa,2008,M02,1591269,
Iowa,2008,M01,1585653,
Iowa,2007,M12,1601396,
Iowa,2007,M11,1616922,
Iowa,2007,M10,1616640,
Iowa,2007,M09,1604602,
Iowa,2007,M08,1599795,
Iowa,2007,M07,1621180,
Iowa,2007,M06,1612772,
Iowa,2007,M05,1596545,
Iowa,2007,M04,1590926,
Iowa,2007,M03,1582010,
Iowa,2007,M02,1576772,
Iowa,2007,M01,1572424,
Iowa,2006,M12,1596756,
Iowa,2006,M11,1611380,
Iowa,2006,M10,1618858,
Iowa,2006,M09,1606082,
Iowa,2006,M08,1605391,
Iowa,2006,M07,1623216,
Iowa,2006,M06,1614081,
Iowa,2006,M05,1598104,
Iowa,2006,M04,1591100,
Iowa,2006,M03,1575355,
Iowa,2006,M02,1565105,
Iowa,2006,M01,1552931,
Iowa,2005,M12,1568094,
Iowa,2005,M11,1578876,
Iowa,2005,M10,1583871,
Iowa,2005,M09,1569886,
Iowa,2005,M08,1569097,
Iowa,2005,M07,1586244,
Iowa,2005,M06,1572482,
Iowa,2005,M05,1558082,
Iowa,2005,M04,1553405,
Iowa,2005,M03,1538016,
Iowa,2005,M02,1528072,
Iowa,2005,M01,1515898,
Iowa,2004,M12,1532254,
Iowa,2004,M11,1542961,
Iowa,2004,M10,1543774,
Iowa,2004,M09,1530118,
Iowa,2004,M08,1532853,
Iowa,2004,M07,1552952,
Iowa,2004,M06,1540051,
Iowa,2004,M05,1525981,
Iowa,2004,M04,1524353,
Iowa,2004,M03,1514174,
Iowa,2004,M02,1512487,
Iowa,2004,M01,1505173,
Iowa,2003,M12,1523248,
Iowa,2003,M11,1536544,
Iowa,2003,M10,1541329,
Iowa,2003,M09,1527118,
Iowa,2003,M08,1527872,
Iowa,2003,M07,1548879,
Iowa,2003,M06,1545053,
Iowa,2003,M05,1535011,
Iowa,2003,M04,1537286,
Iowa,2003,M03,1530872,
Iowa,2003,M02,1531927,
Iowa,2003,M01,1528728,
Iowa,2002,M12,1552213,
Iowa,2002,M11,1569097,
Iowa,2002,M10,1583943,
Iowa,2002,M09,1579510,
Iowa,2002,M08,1579023,
Iowa,2002,M07,1599058,
Iowa,2002,M06,1592214,
Iowa,2002,M05,1581044,
Iowa,2002,M04,1574469,
Iowa,2002,M03,1561023,
Iowa,2002,M02,1557663,
Iowa,2002,M01,1541458,
Iowa,2001,M12,1560365,
Iowa,2001,M11,1569212,
Iowa,2001,M10,1575187,
Iowa,2001,M09,1566037,
Iowa,2001,M08,1560175,
Iowa,2001,M07,1582190,
Iowa,2001,M06,1569883,
Iowa,2001,M05,1556906,
Iowa,2001,M04,1553933,
Iowa,2001,M03,1545116,
Iowa,2001,M02,1539762,
Iowa,2001,M01,1532130,
Iowa,2000,M12,1548695,
Iowa,2000,M11,1555735,
Iowa,2000,M10,1558887,
Iowa,2000,M09,1544998,
Iowa,2000,M08,1546437,
Iowa,2000,M07,1566462,
Iowa,2000,M06,1558869,
Iowa,2000,M05,1545853,
Iowa,2000,M04,1550159,
Iowa,2000,M03,1542253,
Iowa,2000,M02,1537328,
Iowa,2000,M01,1527952,
