state,year,period,value,footnotes
Utah,2016,M12,44456,Reflects revised population controls and model reestimation.
Utah,2016,M11,40660,Reflects revised population controls and model reestimation.
Utah,2016,M10,47409,Reflects revised population controls and model reestimation.
Utah,2016,M09,46235,Reflects revised population controls and model reestimation.
Utah,2016,M08,51814,Reflects revised population controls and model reestimation.
Utah,2016,M07,54440,Reflects revised population controls and model reestimation.
Utah,2016,M06,57738,Reflects revised population controls and model reestimation.
Utah,2016,M05,50903,Reflects revised population controls and model reestimation.
Utah,2016,M04,52210,Reflects revised population controls and model reestimation.
Utah,2016,M03,57383,Reflects revised population controls and model reestimation.
Utah,2016,M02,59836,Reflects revised population controls and model reestimation.
Utah,2016,M01,58060,Reflects revised population controls and model reestimation.
Utah,2015,M12,49669,Reflects revised population controls and model reestimation.
Utah,2015,M11,46079,Reflects revised population controls and model reestimation.
Utah,2015,M10,50352,Reflects revised population controls and model reestimation.
Utah,2015,M09,48682,Reflects revised population controls and model reestimation.
Utah,2015,M08,54724,Reflects revised population controls and model reestimation.
Utah,2015,M07,57075,Reflects revised population controls and model reestimation.
Utah,2015,M06,58843,Reflects revised population controls and model reestimation.
Utah,2015,M05,53031,Reflects revised population controls and model reestimation.
Utah,2015,M04,50006,Reflects revised population controls and model reestimation.
Utah,2015,M03,55318,Reflects revised population controls and model reestimation.
Utah,2015,M02,58285,Reflects revised population controls and model reestimation.
Utah,2015,M01,56921,Reflects revised population controls and model reestimation.
Utah,2014,M12,47691,Reflects revised population controls and model reestimation.
Utah,2014,M11,45903,Reflects revised population controls and model reestimation.
Utah,2014,M10,50818,Reflects revised population controls and model reestimation.
Utah,2014,M09,49744,Reflects revised population controls and model reestimation.
Utah,2014,M08,56404,Reflects revised population controls and model reestimation.
Utah,2014,M07,57780,Reflects revised population controls and model reestimation.
Utah,2014,M06,58880,Reflects revised population controls and model reestimation.
Utah,2014,M05,52334,Reflects revised population controls and model reestimation.
Utah,2014,M04,49720,Reflects revised population controls and model reestimation.
Utah,2014,M03,59208,Reflects revised population controls and model reestimation.
Utah,2014,M02,63807,Reflects revised population controls and model reestimation.
Utah,2014,M01,62823,Reflects revised population controls and model reestimation.
Utah,2013,M12,53947,Reflects revised population controls and model reestimation.
Utah,2013,M11,52585,Reflects revised population controls and model reestimation.
Utah,2013,M10,58898,Reflects revised population controls and model reestimation.
Utah,2013,M09,58241,Reflects revised population controls and model reestimation.
Utah,2013,M08,64743,Reflects revised population controls and model reestimation.
Utah,2013,M07,68065,Reflects revised population controls and model reestimation.
Utah,2013,M06,71335,Reflects revised population controls and model reestimation.
Utah,2013,M05,63520,Reflects revised population controls and model reestimation.
Utah,2013,M04,63909,Reflects revised population controls and model reestimation.
Utah,2013,M03,69714,Reflects revised population controls and model reestimation.
Utah,2013,M02,74536,Reflects revised population controls and model reestimation.
Utah,2013,M01,76236,Reflects revised population controls and model reestimation.
Utah,2012,M12,66262,Reflects revised population controls and model reestimation.
Utah,2012,M11,62257,Reflects revised population controls and model reestimation.
Utah,2012,M10,67806,Reflects revised population controls and model reestimation.
Utah,2012,M09,65956,Reflects revised population controls and model reestimation.
Utah,2012,M08,73865,Reflects revised population controls and model reestimation.
Utah,2012,M07,75884,Reflects revised population controls and model reestimation.
Utah,2012,M06,79294,Reflects revised population controls and model reestimation.
Utah,2012,M05,72757,Reflects revised population controls and model reestimation.
Utah,2012,M04,74094,Reflects revised population controls and model reestimation.
Utah,2012,M03,81556,Reflects revised population controls and model reestimation.
Utah,2012,M02,85873,Reflects revised population controls and model reestimation.
Utah,2012,M01,84360,Reflects revised population controls and model reestimation.
Utah,2011,M12,76295,
Utah,2011,M11,75383,
Utah,2011,M10,80254,
Utah,2011,M09,82635,
Utah,2011,M08,91102,
Utah,2011,M07,92535,
Utah,2011,M06,95303,
Utah,2011,M05,91821,
Utah,2011,M04,93481,
Utah,2011,M03,101464,
Utah,2011,M02,106447,
Utah,2011,M01,106568,
Utah,2010,M12,97886,
Utah,2010,M11,96706,
Utah,2010,M10,99605,
Utah,2010,M09,100075,
Utah,2010,M08,108901,
Utah,2010,M07,109981,
Utah,2010,M06,112133,
Utah,2010,M05,105612,
Utah,2010,M04,105724,
Utah,2010,M03,113032,
Utah,2010,M02,112208,
Utah,2010,M01,113530,
Utah,2009,M12,102187,
Utah,2009,M11,98200,
Utah,2009,M10,99374,
Utah,2009,M09,98541,
Utah,2009,M08,104786,
Utah,2009,M07,105629,
Utah,2009,M06,106663,
Utah,2009,M05,97691,
Utah,2009,M04,95275,
Utah,2009,M03,100202,
Utah,2009,M02,98703,
Utah,2009,M01,90845,
Utah,2008,M12,70535,
Utah,2008,M11,49770,
Utah,2008,M10,48463,
Utah,2008,M09,46188,
Utah,2008,M08,51794,
Utah,2008,M07,50792,
Utah,2008,M06,50401,
Utah,2008,M05,42616,
Utah,2008,M04,40236,
Utah,2008,M03,46011,
Utah,2008,M02,47227,
Utah,2008,M01,45315,
Utah,2007,M12,35223,
Utah,2007,M11,32057,
Utah,2007,M10,34291,
Utah,2007,M09,33813,
Utah,2007,M08,38847,
Utah,2007,M07,38650,
Utah,2007,M06,39349,
Utah,2007,M05,31569,
Utah,2007,M04,30120,
Utah,2007,M03,34077,
Utah,2007,M02,36307,
Utah,2007,M01,36529,
Utah,2006,M12,28404,
Utah,2006,M11,28646,
Utah,2006,M10,31355,
Utah,2006,M09,32880,
Utah,2006,M08,40567,
Utah,2006,M07,42561,
Utah,2006,M06,44074,
Utah,2006,M05,39510,
Utah,2006,M04,39007,
Utah,2006,M03,45153,
Utah,2006,M02,48808,
Utah,2006,M01,48494,
Utah,2005,M12,42973,
Utah,2005,M11,44501,
Utah,2005,M10,47762,
Utah,2005,M09,49770,
Utah,2005,M08,51348,
Utah,2005,M07,53315,
Utah,2005,M06,56410,
Utah,2005,M05,51209,
Utah,2005,M04,50829,
Utah,2005,M03,56157,
Utah,2005,M02,59307,
Utah,2005,M01,58355,
Utah,2004,M12,51406,
Utah,2004,M11,52181,
Utah,2004,M10,55254,
Utah,2004,M09,56053,
Utah,2004,M08,62889,
Utah,2004,M07,64349,
Utah,2004,M06,67204,
Utah,2004,M05,61185,
Utah,2004,M04,60519,
Utah,2004,M03,67507,
Utah,2004,M02,68631,
Utah,2004,M01,69200,
Utah,2003,M12,59337,
Utah,2003,M11,60482,
Utah,2003,M10,62061,
Utah,2003,M09,63027,
Utah,2003,M08,69433,
Utah,2003,M07,70133,
Utah,2003,M06,73507,
Utah,2003,M05,66293,
Utah,2003,M04,66683,
Utah,2003,M03,72391,
Utah,2003,M02,74711,
Utah,2003,M01,74128,
Utah,2002,M12,64559,
Utah,2002,M11,64920,
Utah,2002,M10,66575,
Utah,2002,M09,67267,
Utah,2002,M08,73393,
Utah,2002,M07,73274,
Utah,2002,M06,73974,
Utah,2002,M05,67573,
Utah,2002,M04,66516,
Utah,2002,M03,69439,
Utah,2002,M02,70386,
Utah,2002,M01,66328,
Utah,2001,M12,55984,
Utah,2001,M11,51877,
Utah,2001,M10,51646,
Utah,2001,M09,51044,
Utah,2001,M08,56537,
Utah,2001,M07,54481,
Utah,2001,M06,55027,
Utah,2001,M05,47618,
Utah,2001,M04,45948,
Utah,2001,M03,50818,
Utah,2001,M02,49631,
Utah,2001,M01,47032,
Utah,2000,M12,36683,
Utah,2000,M11,36816,
Utah,2000,M10,37375,
Utah,2000,M09,37176,
Utah,2000,M08,43053,
Utah,2000,M07,41638,
Utah,2000,M06,42740,
Utah,2000,M05,35759,
Utah,2000,M04,33103,
Utah,2000,M03,37542,
Utah,2000,M02,39328,
Utah,2000,M01,37629,
