state,year,period,value,footnotes
New Hampshire,2016,M12,18907,Reflects revised population controls and model reestimation.
New Hampshire,2016,M11,19573,Reflects revised population controls and model reestimation.
New Hampshire,2016,M10,18430,Reflects revised population controls and model reestimation.
New Hampshire,2016,M09,19415,Reflects revised population controls and model reestimation.
New Hampshire,2016,M08,20933,Reflects revised population controls and model reestimation.
New Hampshire,2016,M07,21521,Reflects revised population controls and model reestimation.
New Hampshire,2016,M06,21559,Reflects revised population controls and model reestimation.
New Hampshire,2016,M05,20206,Reflects revised population controls and model reestimation.
New Hampshire,2016,M04,20652,Reflects revised population controls and model reestimation.
New Hampshire,2016,M03,23501,Reflects revised population controls and model reestimation.
New Hampshire,2016,M02,24367,Reflects revised population controls and model reestimation.
New Hampshire,2016,M01,24654,Reflects revised population controls and model reestimation.
New Hampshire,2015,M12,20176,Reflects revised population controls and model reestimation.
New Hampshire,2015,M11,21576,Reflects revised population controls and model reestimation.
New Hampshire,2015,M10,20700,Reflects revised population controls and model reestimation.
New Hampshire,2015,M09,21697,Reflects revised population controls and model reestimation.
New Hampshire,2015,M08,23312,Reflects revised population controls and model reestimation.
New Hampshire,2015,M07,24633,Reflects revised population controls and model reestimation.
New Hampshire,2015,M06,25227,Reflects revised population controls and model reestimation.
New Hampshire,2015,M05,24388,Reflects revised population controls and model reestimation.
New Hampshire,2015,M04,25644,Reflects revised population controls and model reestimation.
New Hampshire,2015,M03,29830,Reflects revised population controls and model reestimation.
New Hampshire,2015,M02,31427,Reflects revised population controls and model reestimation.
New Hampshire,2015,M01,32147,Reflects revised population controls and model reestimation.
New Hampshire,2014,M12,27290,Reflects revised population controls and model reestimation.
New Hampshire,2014,M11,28139,Reflects revised population controls and model reestimation.
New Hampshire,2014,M10,26823,Reflects revised population controls and model reestimation.
New Hampshire,2014,M09,28179,Reflects revised population controls and model reestimation.
New Hampshire,2014,M08,30641,Reflects revised population controls and model reestimation.
New Hampshire,2014,M07,31245,Reflects revised population controls and model reestimation.
New Hampshire,2014,M06,31578,Reflects revised population controls and model reestimation.
New Hampshire,2014,M05,30867,Reflects revised population controls and model reestimation.
New Hampshire,2014,M04,32475,Reflects revised population controls and model reestimation.
New Hampshire,2014,M03,36547,Reflects revised population controls and model reestimation.
New Hampshire,2014,M02,37887,Reflects revised population controls and model reestimation.
New Hampshire,2014,M01,38348,Reflects revised population controls and model reestimation.
New Hampshire,2013,M12,33615,Reflects revised population controls and model reestimation.
New Hampshire,2013,M11,34928,Reflects revised population controls and model reestimation.
New Hampshire,2013,M10,33866,Reflects revised population controls and model reestimation.
New Hampshire,2013,M09,34803,Reflects revised population controls and model reestimation.
New Hampshire,2013,M08,36003,Reflects revised population controls and model reestimation.
New Hampshire,2013,M07,36956,Reflects revised population controls and model reestimation.
New Hampshire,2013,M06,37138,Reflects revised population controls and model reestimation.
New Hampshire,2013,M05,36112,Reflects revised population controls and model reestimation.
New Hampshire,2013,M04,37879,Reflects revised population controls and model reestimation.
New Hampshire,2013,M03,42418,Reflects revised population controls and model reestimation.
