state,year,period,value,footnotes
Arizona,2016,M12,3109029,Reflects revised population controls and model reestimation.
Arizona,2016,M11,3109640,Reflects revised population controls and model reestimation.
Arizona,2016,M10,3096802,Reflects revised population controls and model reestimation.
Arizona,2016,M09,3088027,Reflects revised population controls and model reestimation.
Arizona,2016,M08,3057135,Reflects revised population controls and model reestimation.
Arizona,2016,M07,3054038,Reflects revised population controls and model reestimation.
Arizona,2016,M06,3055749,Reflects revised population controls and model reestimation.
Arizona,2016,M05,3057063,Reflects revised population controls and model reestimation.
Arizona,2016,M04,3052150,Reflects revised population controls and model reestimation.
Arizona,2016,M03,3052289,Reflects revised population controls and model reestimation.
Arizona,2016,M02,3043812,Reflects revised population controls and model reestimation.
Arizona,2016,M01,3019432,Reflects revised population controls and model reestimation.
Arizona,2015,M12,3019906,Reflects revised population controls and model reestimation.
Arizona,2015,M11,3016366,Reflects revised population controls and model reestimation.
Arizona,2015,M10,3001274,Reflects revised population controls and model reestimation.
Arizona,2015,M09,2983805,Reflects revised population controls and model reestimation.
Arizona,2015,M08,2965342,Reflects revised population controls and model reestimation.
Arizona,2015,M07,2959916,Reflects revised population controls and model reestimation.
Arizona,2015,M06,2968912,Reflects revised population controls and model reestimation.
Arizona,2015,M05,2972365,Reflects revised population controls and model reestimation.
Arizona,2015,M04,2967150,Reflects revised population controls and model reestimation.
Arizona,2015,M03,2952541,Reflects revised population controls and model reestimation.
Arizona,2015,M02,2948363,Reflects revised population controls and model reestimation.
Arizona,2015,M01,2932881,Reflects revised population controls and model reestimation.
Arizona,2014,M12,2939162,Reflects revised population controls and model reestimation.
Arizona,2014,M11,2943172,Reflects revised population controls and model reestimation.
Arizona,2014,M10,2931043,Reflects revised population controls and model reestimation.
Arizona,2014,M09,2905984,Reflects revised population controls and model reestimation.
Arizona,2014,M08,2874095,Reflects revised population controls and model reestimation.
Arizona,2014,M07,2874123,Reflects revised population controls and model reestimation.
Arizona,2014,M06,2881094,Reflects revised population controls and model reestimation.
Arizona,2014,M05,2870276,Reflects revised population controls and model reestimation.
Arizona,2014,M04,2871477,Reflects revised population controls and model reestimation.
Arizona,2014,M03,2864938,Reflects revised population controls and model reestimation.
Arizona,2014,M02,2849262,Reflects revised population controls and model reestimation.
Arizona,2014,M01,2832057,Reflects revised population controls and model reestimation.
Arizona,2013,M12,2836503,Reflects revised population controls and model reestimation.
Arizona,2013,M11,2835047,Reflects revised population controls and model reestimation.
Arizona,2013,M10,2807227,Reflects revised population controls and model reestimation.
Arizona,2013,M09,2820283,Reflects revised population controls and model reestimation.
Arizona,2013,M08,2791809,Reflects revised population controls and model reestimation.
Arizona,2013,M07,2793476,Reflects revised population controls and model reestimation.
Arizona,2013,M06,2799653,Reflects revised population controls and model reestimation.
Arizona,2013,M05,2798554,Reflects revised population controls and model reestimation.
Arizona,2013,M04,2796582,Reflects revised population controls and model reestimation.
Arizona,2013,M03,2783755,Reflects revised population controls and model reestimation.
Arizona,2013,M02,2784468,Reflects revised population controls and model reestimation.
Arizona,2013,M01,2770766,Reflects revised population controls and model reestimation.
Arizona,2012,M12,2792963,Reflects revised population controls and model reestimation.
Arizona,2012,M11,2796543,Reflects revised population controls and model reestimation.
Arizona,2012,M10,2802293,Reflects revised population controls and model reestimation.
Arizona,2012,M09,2794236,Reflects revised population controls and model reestimation.
Arizona,2012,M08,2760976,Reflects revised population controls and model reestimation.
Arizona,2012,M07,2760372,Reflects revised population controls and model reestimation.
Arizona,2012,M06,2773931,Reflects revised population controls and model reestimation.
Arizona,2012,M05,2774610,Reflects revised population controls and model reestimation.
Arizona,2012,M04,2775048,Reflects revised population controls and model reestimation.
Arizona,2012,M03,2773382,Reflects revised population controls and model reestimation.
Arizona,2012,M02,2765636,Reflects revised population controls and model reestimation.
Arizona,2012,M01,2746202,Reflects revised population controls and model reestimation.
Arizona,2011,M12,2767372,
Arizona,2011,M11,2771520,
Arizona,2011,M10,2761627,
Arizona,2011,M09,2749981,
Arizona,2011,M08,2730578,
Arizona,2011,M07,2721077,
Arizona,2011,M06,2735012,
Arizona,2011,M05,2749559,
Arizona,2011,M04,2755651,
Arizona,2011,M03,2755519,
Arizona,2011,M02,2747262,
Arizona,2011,M01,2736477,
Arizona,2010,M12,2758177,
Arizona,2010,M11,2762786,
Arizona,2010,M10,2765261,
Arizona,2010,M09,2769823,
Arizona,2010,M08,2757981,
Arizona,2010,M07,2756102,
Arizona,2010,M06,2772243,
Arizona,2010,M05,2780676,
Arizona,2010,M04,2798099,
Arizona,2010,M03,2774614,
Arizona,2010,M02,2774348,
Arizona,2010,M01,2763335,
Arizona,2009,M12,2771215,
Arizona,2009,M11,2796062,
Arizona,2009,M10,2787217,
Arizona,2009,M09,2793248,
Arizona,2009,M08,2803128,
Arizona,2009,M07,2817280,
Arizona,2009,M06,2825981,
Arizona,2009,M05,2828954,
Arizona,2009,M04,2847499,
Arizona,2009,M03,2838171,
Arizona,2009,M02,2850786,
Arizona,2009,M01,2851388,
Arizona,2008,M12,2891026,
Arizona,2008,M11,2909898,
Arizona,2008,M10,2919164,
Arizona,2008,M09,2911623,
Arizona,2008,M08,2901941,
Arizona,2008,M07,2911106,
Arizona,2008,M06,2922000,
Arizona,2008,M05,2915179,
Arizona,2008,M04,2927601,
Arizona,2008,M03,2920500,
Arizona,2008,M02,2918561,
Arizona,2008,M01,2918237,
Arizona,2007,M12,2928811,
Arizona,2007,M11,2943481,
Arizona,2007,M10,2931187,
Arizona,2007,M09,2929813,
Arizona,2007,M08,2905900,
Arizona,2007,M07,2916634,
Arizona,2007,M06,2918505,
Arizona,2007,M05,2905154,
Arizona,2007,M04,2903843,
Arizona,2007,M03,2914052,
Arizona,2007,M02,2907332,
Arizona,2007,M01,2900697,
Arizona,2006,M12,2932134,
Arizona,2006,M11,2924084,
Arizona,2006,M10,2919301,
Arizona,2006,M09,2889398,
Arizona,2006,M08,2872643,
Arizona,2006,M07,2859746,
Arizona,2006,M06,2857877,
Arizona,2006,M05,2842521,
