state,year,period,value,footnotes
North Dakota,2016,M12,12674,Reflects revised population controls and model reestimation.
North Dakota,2016,M11,10765,Reflects revised population controls and model reestimation.
North Dakota,2016,M10,9260,Reflects revised population controls and model reestimation.
North Dakota,2016,M09,10058,Reflects revised population controls and model reestimation.
North Dakota,2016,M08,12150,Reflects revised population controls and model reestimation.
North Dakota,2016,M07,12420,Reflects revised population controls and model reestimation.
North Dakota,2016,M06,14765,Reflects revised population controls and model reestimation.
North Dakota,2016,M05,12292,Reflects revised population controls and model reestimation.
North Dakota,2016,M04,14068,Reflects revised population controls and model reestimation.
North Dakota,2016,M03,16909,Reflects revised population controls and model reestimation.
North Dakota,2016,M02,16456,Reflects revised population controls and model reestimation.
North Dakota,2016,M01,16099,Reflects revised population controls and model reestimation.
North Dakota,2015,M12,12068,Reflects revised population controls and model reestimation.
North Dakota,2015,M11,10166,Reflects revised population controls and model reestimation.
North Dakota,2015,M10,8413,Reflects revised population controls and model reestimation.
North Dakota,2015,M09,9130,Reflects revised population controls and model reestimation.
North Dakota,2015,M08,10905,Reflects revised population controls and model reestimation.
North Dakota,2015,M07,11032,Reflects revised population controls and model reestimation.
North Dakota,2015,M06,13015,Reflects revised population controls and model reestimation.
North Dakota,2015,M05,10665,Reflects revised population controls and model reestimation.
North Dakota,2015,M04,11709,Reflects revised population controls and model reestimation.
North Dakota,2015,M03,14120,Reflects revised population controls and model reestimation.
North Dakota,2015,M02,13912,Reflects revised population controls and model reestimation.
North Dakota,2015,M01,13793,Reflects revised population controls and model reestimation.
North Dakota,2014,M12,10942,Reflects revised population controls and model reestimation.
North Dakota,2014,M11,9782,Reflects revised population controls and model reestimation.
North Dakota,2014,M10,8322,Reflects revised population controls and model reestimation.
North Dakota,2014,M09,8870,Reflects revised population controls and model reestimation.
North Dakota,2014,M08,10417,Reflects revised population controls and model reestimation.
North Dakota,2014,M07,10470,Reflects revised population controls and model reestimation.
North Dakota,2014,M06,12335,Reflects revised population controls and model reestimation.
North Dakota,2014,M05,9784,Reflects revised population controls and model reestimation.
North Dakota,2014,M04,11390,Reflects revised population controls and model reestimation.
North Dakota,2014,M03,13669,Reflects revised population controls and model reestimation.
North Dakota,2014,M02,13880,Reflects revised population controls and model reestimation.
North Dakota,2014,M01,13961,Reflects revised population controls and model reestimation.
North Dakota,2013,M12,11122,Reflects revised population controls and model reestimation.
North Dakota,2013,M11,9783,Reflects revised population controls and model reestimation.
North Dakota,2013,M10,8315,Reflects revised population controls and model reestimation.
North Dakota,2013,M09,9054,Reflects revised population controls and model reestimation.
North Dakota,2013,M08,10862,Reflects revised population controls and model reestimation.
North Dakota,2013,M07,10931,Reflects revised population controls and model reestimation.
North Dakota,2013,M06,12949,Reflects revised population controls and model reestimation.
North Dakota,2013,M05,10658,Reflects revised population controls and model reestimation.
North Dakota,2013,M04,12910,Reflects revised population controls and model reestimation.
North Dakota,2013,M03,14828,Reflects revised population controls and model reestimation.
North Dakota,2013,M02,14779,Reflects revised population controls and model reestimation.
North Dakota,2013,M01,15303,Reflects revised population controls and model reestimation.
North Dakota,2012,M12,12255,Reflects revised population controls and model reestimation.
North Dakota,2012,M11,10923,Reflects revised population controls and model reestimation.
North Dakota,2012,M10,9426,Reflects revised population controls and model reestimation.
North Dakota,2012,M09,9919,Reflects revised population controls and model reestimation.
North Dakota,2012,M08,11366,Reflects revised population controls and model reestimation.
North Dakota,2012,M07,11565,Reflects revised population controls and model reestimation.
North Dakota,2012,M06,13307,Reflects revised population controls and model reestimation.
North Dakota,2012,M05,10719,Reflects revised population controls and model reestimation.
North Dakota,2012,M04,12057,Reflects revised population controls and model reestimation.
North Dakota,2012,M03,14665,Reflects revised population controls and model reestimation.
North Dakota,2012,M02,14833,Reflects revised population controls and model reestimation.
North Dakota,2012,M01,15276,Reflects revised population controls and model reestimation.
North Dakota,2011,M12,12701,
North Dakota,2011,M11,11562,
North Dakota,2011,M10,10506,
North Dakota,2011,M09,11166,
North Dakota,2011,M08,13313,
North Dakota,2011,M07,13124,
North Dakota,2011,M06,14909,
North Dakota,2011,M05,12157,
North Dakota,2011,M04,13659,
North Dakota,2011,M03,15942,
North Dakota,2011,M02,16233,
North Dakota,2011,M01,16503,
North Dakota,2010,M12,13899,
North Dakota,2010,M11,12192,
North Dakota,2010,M10,10723,
North Dakota,2010,M09,11314,
North Dakota,2010,M08,13466,
North Dakota,2010,M07,13806,
North Dakota,2010,M06,15830,
North Dakota,2010,M05,12846,
North Dakota,2010,M04,14424,
North Dakota,2010,M03,17760,
North Dakota,2010,M02,17616,
North Dakota,2010,M01,17586,
North Dakota,2009,M12,15063,
North Dakota,2009,M11,13065,
North Dakota,2009,M10,11639,
North Dakota,2009,M09,12178,
North Dakota,2009,M08,14239,
North Dakota,2009,M07,14496,
North Dakota,2009,M06,16809,
North Dakota,2009,M05,14398,
North Dakota,2009,M04,16129,
North Dakota,2009,M03,18096,
North Dakota,2009,M02,18503,
North Dakota,2009,M01,17901,
North Dakota,2008,M12,12732,
North Dakota,2008,M11,10771,
North Dakota,2008,M10,9068,
North Dakota,2008,M09,9610,
North Dakota,2008,M08,11374,
North Dakota,2008,M07,11790,
North Dakota,2008,M06,13060,
North Dakota,2008,M05,10008,
North Dakota,2008,M04,11381,
North Dakota,2008,M03,13418,
North Dakota,2008,M02,13396,
North Dakota,2008,M01,13698,
North Dakota,2007,M12,11602,
North Dakota,2007,M11,9606,
North Dakota,2007,M10,8520,
North Dakota,2007,M09,9159,
North Dakota,2007,M08,10591,
North Dakota,2007,M07,10897,
North Dakota,2007,M06,12970,
North Dakota,2007,M05,10127,
North Dakota,2007,M04,12105,
North Dakota,2007,M03,14016,
North Dakota,2007,M02,14066,
North Dakota,2007,M01,13962,
North Dakota,2006,M12,11311,
North Dakota,2006,M11,10990,
North Dakota,2006,M10,8999,
North Dakota,2006,M09,8924,
North Dakota,2006,M08,10848,
North Dakota,2006,M07,11251,
North Dakota,2006,M06,13072,
North Dakota,2006,M05,10330,
North Dakota,2006,M04,11856,
North Dakota,2006,M03,13889,
North Dakota,2006,M02,14036,
North Dakota,2006,M01,14155,
North Dakota,2005,M12,11693,
North Dakota,2005,M11,10206,
North Dakota,2005,M10,9113,
North Dakota,2005,M09,9670,
North Dakota,2005,M08,11096,
North Dakota,2005,M07,11438,
North Dakota,2005,M06,13728,
North Dakota,2005,M05,10987,
North Dakota,2005,M04,12283,
North Dakota,2005,M03,14626,
North Dakota,2005,M02,14664,
North Dakota,2005,M01,14940,
North Dakota,2004,M12,12459,
North Dakota,2004,M11,10386,
North Dakota,2004,M10,9193,
North Dakota,2004,M09,9630,
North Dakota,2004,M08,11343,
North Dakota,2004,M07,11415,
North Dakota,2004,M06,13334,
North Dakota,2004,M05,10442,
North Dakota,2004,M04,11958,
North Dakota,2004,M03,14700,
North Dakota,2004,M02,14809,
North Dakota,2004,M01,15081,
North Dakota,2003,M12,12159,
North Dakota,2003,M11,10932,
North Dakota,2003,M10,9298,
North Dakota,2003,M09,9912,
North Dakota,2003,M08,12082,
North Dakota,2003,M07,12169,
North Dakota,2003,M06,14206,
North Dakota,2003,M05,11579,
North Dakota,2003,M04,13670,
North Dakota,2003,M03,16005,
North Dakota,2003,M02,15845,
North Dakota,2003,M01,16029,
North Dakota,2002,M12,12620,
North Dakota,2002,M11,11561,
North Dakota,2002,M10,9756,
North Dakota,2002,M09,10120,
North Dakota,2002,M08,11727,
North Dakota,2002,M07,12176,
North Dakota,2002,M06,14229,
North Dakota,2002,M05,11628,
North Dakota,2002,M04,13641,
North Dakota,2002,M03,15212,
North Dakota,2002,M02,14721,
North Dakota,2002,M01,14699,
North Dakota,2001,M12,11398,
North Dakota,2001,M11,9094,
North Dakota,2001,M10,7384,
North Dakota,2001,M09,7326,
North Dakota,2001,M08,9060,
North Dakota,2001,M07,9202,
North Dakota,2001,M06,11250,
North Dakota,2001,M05,8368,
North Dakota,2001,M04,10483,
North Dakota,2001,M03,12099,
North Dakota,2001,M02,12197,
North Dakota,2001,M01,12094,
North Dakota,2000,M12,9830,
North Dakota,2000,M11,8678,
North Dakota,2000,M10,6697,
North Dakota,2000,M09,7391,
North Dakota,2000,M08,9876,
North Dakota,2000,M07,9462,
North Dakota,2000,M06,11478,
North Dakota,2000,M05,8638,
North Dakota,2000,M04,10470,
North Dakota,2000,M03,12988,
North Dakota,2000,M02,12929,
North Dakota,2000,M01,13490,
