state,year,period,value,footnotes
Wisconsin,2016,M12,3098335,Reflects revised population controls and model reestimation.
Wisconsin,2016,M11,3116760,Reflects revised population controls and model reestimation.
Wisconsin,2016,M10,3127427,Reflects revised population controls and model reestimation.
Wisconsin,2016,M09,3127214,Reflects revised population controls and model reestimation.
Wisconsin,2016,M08,3144447,Reflects revised population controls and model reestimation.
Wisconsin,2016,M07,3164480,Reflects revised population controls and model reestimation.
Wisconsin,2016,M06,3164710,Reflects revised population controls and model reestimation.
Wisconsin,2016,M05,3106700,Reflects revised population controls and model reestimation.
Wisconsin,2016,M04,3098029,Reflects revised population controls and model reestimation.
Wisconsin,2016,M03,3103663,Reflects revised population controls and model reestimation.
Wisconsin,2016,M02,3106527,Reflects revised population controls and model reestimation.
Wisconsin,2016,M01,3084452,Reflects revised population controls and model reestimation.
Wisconsin,2015,M12,3096798,Reflects revised population controls and model reestimation.
Wisconsin,2015,M11,3100885,Reflects revised population controls and model reestimation.
Wisconsin,2015,M10,3100845,Reflects revised population controls and model reestimation.
Wisconsin,2015,M09,3089177,Reflects revised population controls and model reestimation.
Wisconsin,2015,M08,3109477,Reflects revised population controls and model reestimation.
Wisconsin,2015,M07,3131648,Reflects revised population controls and model reestimation.
Wisconsin,2015,M06,3135247,Reflects revised population controls and model reestimation.
Wisconsin,2015,M05,3089419,Reflects revised population controls and model reestimation.
Wisconsin,2015,M04,3068174,Reflects revised population controls and model reestimation.
Wisconsin,2015,M03,3070504,Reflects revised population controls and model reestimation.
Wisconsin,2015,M02,3077954,Reflects revised population controls and model reestimation.
Wisconsin,2015,M01,3068152,Reflects revised population controls and model reestimation.
Wisconsin,2014,M12,3073486,Reflects revised population controls and model reestimation.
Wisconsin,2014,M11,3090025,Reflects revised population controls and model reestimation.
Wisconsin,2014,M10,3097880,Reflects revised population controls and model reestimation.
Wisconsin,2014,M09,3088257,Reflects revised population controls and model reestimation.
Wisconsin,2014,M08,3106267,Reflects revised population controls and model reestimation.
Wisconsin,2014,M07,3129343,Reflects revised population controls and model reestimation.
Wisconsin,2014,M06,3124992,Reflects revised population controls and model reestimation.
Wisconsin,2014,M05,3069533,Reflects revised population controls and model reestimation.
Wisconsin,2014,M04,3057426,Reflects revised population controls and model reestimation.
Wisconsin,2014,M03,3068174,Reflects revised population controls and model reestimation.
Wisconsin,2014,M02,3067050,Reflects revised population controls and model reestimation.
Wisconsin,2014,M01,3048638,Reflects revised population controls and model reestimation.
Wisconsin,2013,M12,3066070,Reflects revised population controls and model reestimation.
Wisconsin,2013,M11,3076073,Reflects revised population controls and model reestimation.
Wisconsin,2013,M10,3071460,Reflects revised population controls and model reestimation.
Wisconsin,2013,M09,3083361,Reflects revised population controls and model reestimation.
Wisconsin,2013,M08,3100786,Reflects revised population controls and model reestimation.
Wisconsin,2013,M07,3130827,Reflects revised population controls and model reestimation.
Wisconsin,2013,M06,3134678,Reflects revised population controls and model reestimation.
Wisconsin,2013,M05,3073725,Reflects revised population controls and model reestimation.
Wisconsin,2013,M04,3068832,Reflects revised population controls and model reestimation.
Wisconsin,2013,M03,3058221,Reflects revised population controls and model reestimation.
Wisconsin,2013,M02,3069631,Reflects revised population controls and model reestimation.
Wisconsin,2013,M01,3057850,Reflects revised population controls and model reestimation.
Wisconsin,2012,M12,3066357,Reflects revised population controls and model reestimation.
Wisconsin,2012,M11,3068600,Reflects revised population controls and model reestimation.
Wisconsin,2012,M10,3076594,Reflects revised population controls and model reestimation.
Wisconsin,2012,M09,3066629,Reflects revised population controls and model reestimation.
Wisconsin,2012,M08,3084960,Reflects revised population controls and model reestimation.
Wisconsin,2012,M07,3116391,Reflects revised population controls and model reestimation.
Wisconsin,2012,M06,3125920,Reflects revised population controls and model reestimation.
Wisconsin,2012,M05,3068660,Reflects revised population controls and model reestimation.
Wisconsin,2012,M04,3050793,Reflects revised population controls and model reestimation.
Wisconsin,2012,M03,3057206,Reflects revised population controls and model reestimation.
Wisconsin,2012,M02,3062856,Reflects revised population controls and model reestimation.
Wisconsin,2012,M01,3042800,Reflects revised population controls and model reestimation.
Wisconsin,2011,M12,3062217,
Wisconsin,2011,M11,3069857,
Wisconsin,2011,M10,3078481,
Wisconsin,2011,M09,3079559,
Wisconsin,2011,M08,3100780,
Wisconsin,2011,M07,3117197,
Wisconsin,2011,M06,3121897,
Wisconsin,2011,M05,3069458,
Wisconsin,2011,M04,3062326,
Wisconsin,2011,M03,3069038,
Wisconsin,2011,M02,3070527,
Wisconsin,2011,M01,3055772,
Wisconsin,2010,M12,3059191,
Wisconsin,2010,M11,3066617,
Wisconsin,2010,M10,3069318,
Wisconsin,2010,M09,3072257,
Wisconsin,2010,M08,3102723,
Wisconsin,2010,M07,3118308,
Wisconsin,2010,M06,3120226,
Wisconsin,2010,M05,3074285,
Wisconsin,2010,M04,3078882,
Wisconsin,2010,M03,3077035,
Wisconsin,2010,M02,3077511,
Wisconsin,2010,M01,3061794,
Wisconsin,2009,M12,3059841,
Wisconsin,2009,M11,3070326,
Wisconsin,2009,M10,3074584,
Wisconsin,2009,M09,3076468,
Wisconsin,2009,M08,3122068,
Wisconsin,2009,M07,3152753,
Wisconsin,2009,M06,3158079,
Wisconsin,2009,M05,3099673,
Wisconsin,2009,M04,3099413,
Wisconsin,2009,M03,3100095,
Wisconsin,2009,M02,3105799,
Wisconsin,2009,M01,3085078,
Wisconsin,2008,M12,3090917,
Wisconsin,2008,M11,3095403,
Wisconsin,2008,M10,3100099,
Wisconsin,2008,M09,3089165,
Wisconsin,2008,M08,3112870,
Wisconsin,2008,M07,3135749,
Wisconsin,2008,M06,3133022,
Wisconsin,2008,M05,3072305,
Wisconsin,2008,M04,3069620,
Wisconsin,2008,M03,3067047,
Wisconsin,2008,M02,3069763,
Wisconsin,2008,M01,3065592,
Wisconsin,2007,M12,3078715,
Wisconsin,2007,M11,3086014,
Wisconsin,2007,M10,3083927,
Wisconsin,2007,M09,3088638,
Wisconsin,2007,M08,3103563,
Wisconsin,2007,M07,3135103,
Wisconsin,2007,M06,3136599,
Wisconsin,2007,M05,3068194,
Wisconsin,2007,M04,3067071,
Wisconsin,2007,M03,3070414,
Wisconsin,2007,M02,3074766,
Wisconsin,2007,M01,3060928,
Wisconsin,2006,M12,3077236,
Wisconsin,2006,M11,3070798,
Wisconsin,2006,M10,3069422,
Wisconsin,2006,M09,3059687,
Wisconsin,2006,M08,3085726,
Wisconsin,2006,M07,3103098,
Wisconsin,2006,M06,3102932,
Wisconsin,2006,M05,3037348,
Wisconsin,2006,M04,3029417,
Wisconsin,2006,M03,3030820,
Wisconsin,2006,M02,3030489,
Wisconsin,2006,M01,3010250,
Wisconsin,2005,M12,3028064,
Wisconsin,2005,M11,3026938,
Wisconsin,2005,M10,3028557,
Wisconsin,2005,M09,3022219,
Wisconsin,2005,M08,3045355,
Wisconsin,2005,M07,3065400,
Wisconsin,2005,M06,3059925,
Wisconsin,2005,M05,3001188,
Wisconsin,2005,M04,2991716,
Wisconsin,2005,M03,2989760,
Wisconsin,2005,M02,3002066,
Wisconsin,2005,M01,2991845,
Wisconsin,2004,M12,3003970,
Wisconsin,2004,M11,3016273,
Wisconsin,2004,M10,3019953,
Wisconsin,2004,M09,3017398,
Wisconsin,2004,M08,3053606,
Wisconsin,2004,M07,3082337,
Wisconsin,2004,M06,3079882,
Wisconsin,2004,M05,3020146,
Wisconsin,2004,M04,3017833,
Wisconsin,2004,M03,3032557,
Wisconsin,2004,M02,3041664,
Wisconsin,2004,M01,3029359,
Wisconsin,2003,M12,3036110,
Wisconsin,2003,M11,3045049,
Wisconsin,2003,M10,3044684,
Wisconsin,2003,M09,3040957,
Wisconsin,2003,M08,3064808,
Wisconsin,2003,M07,3089231,
Wisconsin,2003,M06,3104642,
Wisconsin,2003,M05,3037775,
Wisconsin,2003,M04,3045324,
Wisconsin,2003,M03,3048540,
Wisconsin,2003,M02,3054264,
Wisconsin,2003,M01,3032313,
Wisconsin,2002,M12,3029303,
Wisconsin,2002,M11,3027370,
Wisconsin,2002,M10,3032270,
Wisconsin,2002,M09,3027054,
Wisconsin,2002,M08,3040954,
Wisconsin,2002,M07,3057405,
Wisconsin,2002,M06,3062334,
Wisconsin,2002,M05,3001367,
Wisconsin,2002,M04,3002082,
Wisconsin,2002,M03,3008878,
Wisconsin,2002,M02,3015973,
Wisconsin,2002,M01,2986843,
Wisconsin,2001,M12,2999160,
Wisconsin,2001,M11,3004030,
Wisconsin,2001,M10,3006628,
Wisconsin,2001,M09,3003091,
Wisconsin,2001,M08,3018765,
Wisconsin,2001,M07,3052936,
Wisconsin,2001,M06,3055255,
Wisconsin,2001,M05,2995906,
Wisconsin,2001,M04,2998584,
Wisconsin,2001,M03,3010161,
Wisconsin,2001,M02,3007074,
Wisconsin,2001,M01,2988851,
Wisconsin,2000,M12,2985544,
Wisconsin,2000,M11,2978290,
Wisconsin,2000,M10,2968862,
Wisconsin,2000,M09,2963536,
Wisconsin,2000,M08,2993932,
Wisconsin,2000,M07,3011783,
Wisconsin,2000,M06,3023551,
Wisconsin,2000,M05,2951103,
Wisconsin,2000,M04,2953493,
Wisconsin,2000,M03,2956061,
Wisconsin,2000,M02,2955214,
Wisconsin,2000,M01,2937279,
