state,year,period,value,footnotes
Tennessee,2016,M12,3156140,Reflects revised population controls and model reestimation.
Tennessee,2016,M11,3157185,Reflects revised population controls and model reestimation.
Tennessee,2016,M10,3162841,Reflects revised population controls and model reestimation.
Tennessee,2016,M09,3160765,Reflects revised population controls and model reestimation.
Tennessee,2016,M08,3149600,Reflects revised population controls and model reestimation.
Tennessee,2016,M07,3173928,Reflects revised population controls and model reestimation.
Tennessee,2016,M06,3168941,Reflects revised population controls and model reestimation.
Tennessee,2016,M05,3119543,Reflects revised population controls and model reestimation.
Tennessee,2016,M04,3106445,Reflects revised population controls and model reestimation.
Tennessee,2016,M03,3105299,Reflects revised population controls and model reestimation.
Tennessee,2016,M02,3089586,Reflects revised population controls and model reestimation.
Tennessee,2016,M01,3070950,Reflects revised population controls and model reestimation.
Tennessee,2015,M12,3083677,Reflects revised population controls and model reestimation.
Tennessee,2015,M11,3081393,Reflects revised population controls and model reestimation.
Tennessee,2015,M10,3076040,Reflects revised population controls and model reestimation.
Tennessee,2015,M09,3061680,Reflects revised population controls and model reestimation.
Tennessee,2015,M08,3064906,Reflects revised population controls and model reestimation.
Tennessee,2015,M07,3103741,Reflects revised population controls and model reestimation.
Tennessee,2015,M06,3108995,Reflects revised population controls and model reestimation.
Tennessee,2015,M05,3086314,Reflects revised population controls and model reestimation.
Tennessee,2015,M04,3057428,Reflects revised population controls and model reestimation.
Tennessee,2015,M03,3046402,Reflects revised population controls and model reestimation.
Tennessee,2015,M02,3039683,Reflects revised population controls and model reestimation.
Tennessee,2015,M01,3041097,Reflects revised population controls and model reestimation.
Tennessee,2014,M12,3037181,Reflects revised population controls and model reestimation.
Tennessee,2014,M11,3048972,Reflects revised population controls and model reestimation.
Tennessee,2014,M10,3049823,Reflects revised population controls and model reestimation.
Tennessee,2014,M09,3036500,Reflects revised population controls and model reestimation.
Tennessee,2014,M08,3041428,Reflects revised population controls and model reestimation.
Tennessee,2014,M07,3082201,Reflects revised population controls and model reestimation.
Tennessee,2014,M06,3074741,Reflects revised population controls and model reestimation.
Tennessee,2014,M05,3039412,Reflects revised population controls and model reestimation.
Tennessee,2014,M04,3015143,Reflects revised population controls and model reestimation.
Tennessee,2014,M03,3035676,Reflects revised population controls and model reestimation.
Tennessee,2014,M02,3020254,Reflects revised population controls and model reestimation.
Tennessee,2014,M01,2999401,Reflects revised population controls and model reestimation.
Tennessee,2013,M12,3020608,Reflects revised population controls and model reestimation.
Tennessee,2013,M11,3037671,Reflects revised population controls and model reestimation.
Tennessee,2013,M10,3044322,Reflects revised population controls and model reestimation.
Tennessee,2013,M09,3060596,Reflects revised population controls and model reestimation.
Tennessee,2013,M08,3063918,Reflects revised population controls and model reestimation.
Tennessee,2013,M07,3109210,Reflects revised population controls and model reestimation.
Tennessee,2013,M06,3125769,Reflects revised population controls and model reestimation.
Tennessee,2013,M05,3096213,Reflects revised population controls and model reestimation.
Tennessee,2013,M04,3077745,Reflects revised population controls and model reestimation.
Tennessee,2013,M03,3071833,Reflects revised population controls and model reestimation.
Tennessee,2013,M02,3077887,Reflects revised population controls and model reestimation.
Tennessee,2013,M01,3084527,Reflects revised population controls and model reestimation.
Tennessee,2012,M12,3098401,Reflects revised population controls and model reestimation.
Tennessee,2012,M11,3088940,Reflects revised population controls and model reestimation.
Tennessee,2012,M10,3114324,Reflects revised population controls and model reestimation.
Tennessee,2012,M09,3095649,Reflects revised population controls and model reestimation.
Tennessee,2012,M08,3093749,Reflects revised population controls and model reestimation.
Tennessee,2012,M07,3138780,Reflects revised population controls and model reestimation.
Tennessee,2012,M06,3143920,Reflects revised population controls and model reestimation.
Tennessee,2012,M05,3106636,Reflects revised population controls and model reestimation.
Tennessee,2012,M04,3078159,Reflects revised population controls and model reestimation.
Tennessee,2012,M03,3088488,Reflects revised population controls and model reestimation.
Tennessee,2012,M02,3084931,Reflects revised population controls and model reestimation.
Tennessee,2012,M01,3076071,Reflects revised population controls and model reestimation.
Tennessee,2011,M12,3112452,
Tennessee,2011,M11,3117853,
Tennessee,2011,M10,3130351,
Tennessee,2011,M09,3130501,
Tennessee,2011,M08,3128467,
Tennessee,2011,M07,3143315,
Tennessee,2011,M06,3158176,
Tennessee,2011,M05,3128403,
Tennessee,2011,M04,3121085,
Tennessee,2011,M03,3122667,
Tennessee,2011,M02,3108572,
Tennessee,2011,M01,3101841,
Tennessee,2010,M12,3110595,
Tennessee,2010,M11,3110858,
Tennessee,2010,M10,3104056,
Tennessee,2010,M09,3100688,
Tennessee,2010,M08,3106385,
Tennessee,2010,M07,3111613,
Tennessee,2010,M06,3109495,
Tennessee,2010,M05,3088063,
Tennessee,2010,M04,3090828,
Tennessee,2010,M03,3067457,
Tennessee,2010,M02,3050909,
Tennessee,2010,M01,3038585,
Tennessee,2009,M12,3022589,
Tennessee,2009,M11,3028768,
Tennessee,2009,M10,3030636,
Tennessee,2009,M09,3027780,
Tennessee,2009,M08,3053062,
Tennessee,2009,M07,3097099,
Tennessee,2009,M06,3104308,
Tennessee,2009,M05,3064147,
Tennessee,2009,M04,3053594,
Tennessee,2009,M03,3059317,
Tennessee,2009,M02,3053694,
Tennessee,2009,M01,3037143,
Tennessee,2008,M12,3053581,
Tennessee,2008,M11,3051214,
Tennessee,2008,M10,3064120,
Tennessee,2008,M09,3054619,
Tennessee,2008,M08,3059086,
Tennessee,2008,M07,3099583,
Tennessee,2008,M06,3092740,
Tennessee,2008,M05,3052115,
Tennessee,2008,M04,3032249,
Tennessee,2008,M03,3037444,
Tennessee,2008,M02,3024850,
Tennessee,2008,M01,3035808,
Tennessee,2007,M12,3060951,
Tennessee,2007,M11,3072380,
Tennessee,2007,M10,3063240,
Tennessee,2007,M09,3063309,
Tennessee,2007,M08,3056048,
Tennessee,2007,M07,3096313,
Tennessee,2007,M06,3092649,
Tennessee,2007,M05,3052811,
Tennessee,2007,M04,3040459,
Tennessee,2007,M03,3058738,
Tennessee,2007,M02,3051936,
Tennessee,2007,M01,3055192,
Tennessee,2006,M12,3090725,
Tennessee,2006,M11,3088308,
Tennessee,2006,M10,3081251,
Tennessee,2006,M09,3053267,
Tennessee,2006,M08,3070120,
Tennessee,2006,M07,3090293,
Tennessee,2006,M06,3074169,
Tennessee,2006,M05,3016967,
Tennessee,2006,M04,2992939,
Tennessee,2006,M03,2977145,
Tennessee,2006,M02,2956977,
Tennessee,2006,M01,2940182,
Tennessee,2005,M12,2955578,
Tennessee,2005,M11,2946397,
Tennessee,2005,M10,2944509,
Tennessee,2005,M09,2904362,
Tennessee,2005,M08,2921487,
Tennessee,2005,M07,2933775,
Tennessee,2005,M06,2926896,
Tennessee,2005,M05,2890369,
Tennessee,2005,M04,2869491,
Tennessee,2005,M03,2859083,
Tennessee,2005,M02,2857953,
Tennessee,2005,M01,2847626,
Tennessee,2004,M12,2877494,
Tennessee,2004,M11,2885685,
Tennessee,2004,M10,2885181,
Tennessee,2004,M09,2863270,
Tennessee,2004,M08,2881988,
Tennessee,2004,M07,2909923,
Tennessee,2004,M06,2906103,
Tennessee,2004,M05,2863173,
Tennessee,2004,M04,2855892,
Tennessee,2004,M03,2873349,
Tennessee,2004,M02,2868765,
Tennessee,2004,M01,2874010,
Tennessee,2003,M12,2895881,
Tennessee,2003,M11,2911173,
Tennessee,2003,M10,2908084,
Tennessee,2003,M09,2886648,
Tennessee,2003,M08,2901843,
Tennessee,2003,M07,2935528,
Tennessee,2003,M06,2964305,
Tennessee,2003,M05,2912788,
Tennessee,2003,M04,2909984,
Tennessee,2003,M03,2909720,
Tennessee,2003,M02,2908145,
Tennessee,2003,M01,2902140,
Tennessee,2002,M12,2914159,
Tennessee,2002,M11,2905501,
Tennessee,2002,M10,2918347,
Tennessee,2002,M09,2911410,
Tennessee,2002,M08,2908820,
Tennessee,2002,M07,2932269,
Tennessee,2002,M06,2933009,
Tennessee,2002,M05,2893362,
Tennessee,2002,M04,2886916,
Tennessee,2002,M03,2901368,
Tennessee,2002,M02,2901588,
Tennessee,2002,M01,2872341,
Tennessee,2001,M12,2897265,
Tennessee,2001,M11,2881603,
Tennessee,2001,M10,2875775,
Tennessee,2001,M09,2853268,
Tennessee,2001,M08,2843586,
Tennessee,2001,M07,2881810,
Tennessee,2001,M06,2873863,
Tennessee,2001,M05,2837094,
Tennessee,2001,M04,2840483,
Tennessee,2001,M03,2860936,
Tennessee,2001,M02,2842791,
Tennessee,2001,M01,2847649,
Tennessee,2000,M12,2856183,
Tennessee,2000,M11,2844499,
Tennessee,2000,M10,2833528,
Tennessee,2000,M09,2814077,
Tennessee,2000,M08,2833951,
Tennessee,2000,M07,2853454,
Tennessee,2000,M06,2872974,
Tennessee,2000,M05,2828507,
Tennessee,2000,M04,2839074,
Tennessee,2000,M03,2849124,
Tennessee,2000,M02,2849692,
Tennessee,2000,M01,2841756,
