state,year,period,value,footnotes
North Carolina,2016,M12,4888173,Reflects revised population controls and model reestimation.
North Carolina,2016,M11,4921006,Reflects revised population controls and model reestimation.
North Carolina,2016,M10,4928025,Reflects revised population controls and model reestimation.
North Carolina,2016,M09,4902908,Reflects revised population controls and model reestimation.
North Carolina,2016,M08,4867507,Reflects revised population controls and model reestimation.
North Carolina,2016,M07,4903825,Reflects revised population controls and model reestimation.
North Carolina,2016,M06,4877332,Reflects revised population controls and model reestimation.
North Carolina,2016,M05,4872058,Reflects revised population controls and model reestimation.
North Carolina,2016,M04,4855395,Reflects revised population controls and model reestimation.
North Carolina,2016,M03,4871358,Reflects revised population controls and model reestimation.
North Carolina,2016,M02,4837668,Reflects revised population controls and model reestimation.
North Carolina,2016,M01,4783164,Reflects revised population controls and model reestimation.
North Carolina,2015,M12,4767426,Reflects revised population controls and model reestimation.
North Carolina,2015,M11,4787092,Reflects revised population controls and model reestimation.
North Carolina,2015,M10,4791386,Reflects revised population controls and model reestimation.
North Carolina,2015,M09,4756498,Reflects revised population controls and model reestimation.
North Carolina,2015,M08,4755996,Reflects revised population controls and model reestimation.
North Carolina,2015,M07,4805532,Reflects revised population controls and model reestimation.
North Carolina,2015,M06,4800097,Reflects revised population controls and model reestimation.
North Carolina,2015,M05,4825674,Reflects revised population controls and model reestimation.
North Carolina,2015,M04,4760514,Reflects revised population controls and model reestimation.
North Carolina,2015,M03,4741838,Reflects revised population controls and model reestimation.
North Carolina,2015,M02,4727112,Reflects revised population controls and model reestimation.
North Carolina,2015,M01,4699440,Reflects revised population controls and model reestimation.
North Carolina,2014,M12,4669234,Reflects revised population controls and model reestimation.
North Carolina,2014,M11,4711616,Reflects revised population controls and model reestimation.
North Carolina,2014,M10,4728654,Reflects revised population controls and model reestimation.
North Carolina,2014,M09,4688669,Reflects revised population controls and model reestimation.
North Carolina,2014,M08,4682170,Reflects revised population controls and model reestimation.
North Carolina,2014,M07,4727881,Reflects revised population controls and model reestimation.
North Carolina,2014,M06,4704748,Reflects revised population controls and model reestimation.
North Carolina,2014,M05,4714271,Reflects revised population controls and model reestimation.
North Carolina,2014,M04,4662351,Reflects revised population controls and model reestimation.
North Carolina,2014,M03,4689163,Reflects revised population controls and model reestimation.
North Carolina,2014,M02,4649029,Reflects revised population controls and model reestimation.
North Carolina,2014,M01,4628072,Reflects revised population controls and model reestimation.
North Carolina,2013,M12,4623578,Reflects revised population controls and model reestimation.
North Carolina,2013,M11,4670147,Reflects revised population controls and model reestimation.
North Carolina,2013,M10,4666020,Reflects revised population controls and model reestimation.
North Carolina,2013,M09,4688979,Reflects revised population controls and model reestimation.
North Carolina,2013,M08,4672653,Reflects revised population controls and model reestimation.
North Carolina,2013,M07,4724507,Reflects revised population controls and model reestimation.
North Carolina,2013,M06,4719525,Reflects revised population controls and model reestimation.
North Carolina,2013,M05,4720818,Reflects revised population controls and model reestimation.
North Carolina,2013,M04,4674931,Reflects revised population controls and model reestimation.
North Carolina,2013,M03,4666989,Reflects revised population controls and model reestimation.
North Carolina,2013,M02,4676226,Reflects revised population controls and model reestimation.
North Carolina,2013,M01,4676024,Reflects revised population controls and model reestimation.
North Carolina,2012,M12,4683039,Reflects revised population controls and model reestimation.
North Carolina,2012,M11,4705950,Reflects revised population controls and model reestimation.
North Carolina,2012,M10,4738036,Reflects revised population controls and model reestimation.
North Carolina,2012,M09,4704323,Reflects revised population controls and model reestimation.
North Carolina,2012,M08,4671873,Reflects revised population controls and model reestimation.
