state,year,period,value,footnotes
Nebraska,2016,M12,31903,Reflects revised population controls and model reestimation.
Nebraska,2016,M11,27976,Reflects revised population controls and model reestimation.
Nebraska,2016,M10,30561,Reflects revised population controls and model reestimation.
Nebraska,2016,M09,31006,Reflects revised population controls and model reestimation.
Nebraska,2016,M08,32821,Reflects revised population controls and model reestimation.
Nebraska,2016,M07,35980,Reflects revised population controls and model reestimation.
Nebraska,2016,M06,35621,Reflects revised population controls and model reestimation.
Nebraska,2016,M05,29932,Reflects revised population controls and model reestimation.
Nebraska,2016,M04,31031,Reflects revised population controls and model reestimation.
Nebraska,2016,M03,33719,Reflects revised population controls and model reestimation.
Nebraska,2016,M02,33976,Reflects revised population controls and model reestimation.
Nebraska,2016,M01,35162,Reflects revised population controls and model reestimation.
Nebraska,2015,M12,29866,Reflects revised population controls and model reestimation.
Nebraska,2015,M11,27000,Reflects revised population controls and model reestimation.
Nebraska,2015,M10,28434,Reflects revised population controls and model reestimation.
Nebraska,2015,M09,28547,Reflects revised population controls and model reestimation.
Nebraska,2015,M08,31049,Reflects revised population controls and model reestimation.
Nebraska,2015,M07,35434,Reflects revised population controls and model reestimation.
Nebraska,2015,M06,33637,Reflects revised population controls and model reestimation.
Nebraska,2015,M05,29207,Reflects revised population controls and model reestimation.
Nebraska,2015,M04,28850,Reflects revised population controls and model reestimation.
Nebraska,2015,M03,31310,Reflects revised population controls and model reestimation.
Nebraska,2015,M02,31576,Reflects revised population controls and model reestimation.
Nebraska,2015,M01,33716,Reflects revised population controls and model reestimation.
Nebraska,2014,M12,28400,Reflects revised population controls and model reestimation.
Nebraska,2014,M11,25752,Reflects revised population controls and model reestimation.
Nebraska,2014,M10,27403,Reflects revised population controls and model reestimation.
Nebraska,2014,M09,28859,Reflects revised population controls and model reestimation.
Nebraska,2014,M08,31521,Reflects revised population controls and model reestimation.
Nebraska,2014,M07,38274,Reflects revised population controls and model reestimation.
Nebraska,2014,M06,35916,Reflects revised population controls and model reestimation.
Nebraska,2014,M05,31995,Reflects revised population controls and model reestimation.
Nebraska,2014,M04,32802,Reflects revised population controls and model reestimation.
Nebraska,2014,M03,40131,Reflects revised population controls and model reestimation.
Nebraska,2014,M02,39040,Reflects revised population controls and model reestimation.
Nebraska,2014,M01,39790,Reflects revised population controls and model reestimation.
Nebraska,2013,M12,34407,Reflects revised population controls and model reestimation.
Nebraska,2013,M11,31254,Reflects revised population controls and model reestimation.
Nebraska,2013,M10,33756,Reflects revised population controls and model reestimation.
Nebraska,2013,M09,34435,Reflects revised population controls and model reestimation.
Nebraska,2013,M08,37215,Reflects revised population controls and model reestimation.
Nebraska,2013,M07,42988,Reflects revised population controls and model reestimation.
Nebraska,2013,M06,42417,Reflects revised population controls and model reestimation.
Nebraska,2013,M05,38196,Reflects revised population controls and model reestimation.
Nebraska,2013,M04,38907,Reflects revised population controls and model reestimation.
Nebraska,2013,M03,41341,Reflects revised population controls and model reestimation.
Nebraska,2013,M02,43694,Reflects revised population controls and model reestimation.
Nebraska,2013,M01,45166,Reflects revised population controls and model reestimation.
Nebraska,2012,M12,39142,Reflects revised population controls and model reestimation.
Nebraska,2012,M11,35562,Reflects revised population controls and model reestimation.
Nebraska,2012,M10,36954,Reflects revised population controls and model reestimation.
Nebraska,2012,M09,36906,Reflects revised population controls and model reestimation.
Nebraska,2012,M08,39579,Reflects revised population controls and model reestimation.
Nebraska,2012,M07,44237,Reflects revised population controls and model reestimation.
Nebraska,2012,M06,42933,Reflects revised population controls and model reestimation.
Nebraska,2012,M05,38786,Reflects revised population controls and model reestimation.
Nebraska,2012,M04,39446,Reflects revised population controls and model reestimation.
Nebraska,2012,M03,43023,Reflects revised population controls and model reestimation.
Nebraska,2012,M02,44889,Reflects revised population controls and model reestimation.
Nebraska,2012,M01,45165,Reflects revised population controls and model reestimation.
Nebraska,2011,M12,42053,
Nebraska,2011,M11,37341,
Nebraska,2011,M10,39842,
Nebraska,2011,M09,40853,
Nebraska,2011,M08,43352,
Nebraska,2011,M07,46405,
Nebraska,2011,M06,47377,
Nebraska,2011,M05,43192,
Nebraska,2011,M04,43507,
Nebraska,2011,M03,47666,
Nebraska,2011,M02,48709,
Nebraska,2011,M01,50067,
Nebraska,2010,M12,42449,
Nebraska,2010,M11,40759,
Nebraska,2010,M10,41019,
Nebraska,2010,M09,41718,
Nebraska,2010,M08,43586,
Nebraska,2010,M07,47686,
Nebraska,2010,M06,48868,
Nebraska,2010,M05,44666,
Nebraska,2010,M04,45261,
Nebraska,2010,M03,50966,
Nebraska,2010,M02,52214,
Nebraska,2010,M01,53260,
Nebraska,2009,M12,46063,
Nebraska,2009,M11,42135,
Nebraska,2009,M10,43285,
Nebraska,2009,M09,45698,
Nebraska,2009,M08,46543,
Nebraska,2009,M07,49541,
Nebraska,2009,M06,48467,
Nebraska,2009,M05,46128,
Nebraska,2009,M04,46017,
Nebraska,2009,M03,46517,
Nebraska,2009,M02,44794,
Nebraska,2009,M01,46032,
Nebraska,2008,M12,36836,
Nebraska,2008,M11,32870,
Nebraska,2008,M10,32877,
Nebraska,2008,M09,31500,
Nebraska,2008,M08,31946,
Nebraska,2008,M07,35230,
Nebraska,2008,M06,34901,
Nebraska,2008,M05,30506,
Nebraska,2008,M04,29207,
Nebraska,2008,M03,32197,
Nebraska,2008,M02,33371,
Nebraska,2008,M01,34533,
Nebraska,2007,M12,25487,
Nebraska,2007,M11,28266,
Nebraska,2007,M10,27353,
Nebraska,2007,M09,27732,
Nebraska,2007,M08,28091,
Nebraska,2007,M07,32698,
Nebraska,2007,M06,32910,
Nebraska,2007,M05,29252,
Nebraska,2007,M04,25625,
Nebraska,2007,M03,27996,
Nebraska,2007,M02,32761,
Nebraska,2007,M01,33057,
Nebraska,2006,M12,27794,
Nebraska,2006,M11,26285,
Nebraska,2006,M10,27243,
Nebraska,2006,M09,27482,
Nebraska,2006,M08,29031,
Nebraska,2006,M07,33102,
Nebraska,2006,M06,32379,
Nebraska,2006,M05,28740,
Nebraska,2006,M04,28954,
Nebraska,2006,M03,31740,
Nebraska,2006,M02,33806,
Nebraska,2006,M01,35575,
Nebraska,2005,M12,34570,
Nebraska,2005,M11,32066,
Nebraska,2005,M10,32571,
Nebraska,2005,M09,33244,
Nebraska,2005,M08,34480,
Nebraska,2005,M07,39019,
Nebraska,2005,M06,39329,
Nebraska,2005,M05,36201,
Nebraska,2005,M04,36505,
Nebraska,2005,M03,40265,
Nebraska,2005,M02,42336,
Nebraska,2005,M01,44448,
Nebraska,2004,M12,36121,
Nebraska,2004,M11,33954,
Nebraska,2004,M10,34425,
Nebraska,2004,M09,35386,
Nebraska,2004,M08,35700,
Nebraska,2004,M07,39218,
Nebraska,2004,M06,39693,
Nebraska,2004,M05,35688,
Nebraska,2004,M04,34978,
Nebraska,2004,M03,39864,
Nebraska,2004,M02,41615,
Nebraska,2004,M01,42948,
Nebraska,2003,M12,34867,
Nebraska,2003,M11,33946,
Nebraska,2003,M10,34439,
Nebraska,2003,M09,35467,
Nebraska,2003,M08,36455,
Nebraska,2003,M07,41351,
Nebraska,2003,M06,41841,
Nebraska,2003,M05,37503,
Nebraska,2003,M04,37253,
Nebraska,2003,M03,40275,
Nebraska,2003,M02,40474,
Nebraska,2003,M01,41443,
Nebraska,2002,M12,33510,
Nebraska,2002,M11,31502,
Nebraska,2002,M10,31043,
Nebraska,2002,M09,31811,
Nebraska,2002,M08,32831,
Nebraska,2002,M07,37189,
Nebraska,2002,M06,38231,
Nebraska,2002,M05,33648,
Nebraska,2002,M04,34244,
Nebraska,2002,M03,37140,
Nebraska,2002,M02,38240,
Nebraska,2002,M01,38491,
Nebraska,2001,M12,30759,
Nebraska,2001,M11,28432,
Nebraska,2001,M10,28298,
Nebraska,2001,M09,27484,
Nebraska,2001,M08,28470,
Nebraska,2001,M07,32323,
Nebraska,2001,M06,32202,
Nebraska,2001,M05,27919,
Nebraska,2001,M04,27886,
Nebraska,2001,M03,30761,
Nebraska,2001,M02,31003,
Nebraska,2001,M01,31592,
Nebraska,2000,M12,24395,
Nebraska,2000,M11,24514,
Nebraska,2000,M10,24383,
Nebraska,2000,M09,24036,
Nebraska,2000,M08,25724,
Nebraska,2000,M07,28907,
Nebraska,2000,M06,29150,
Nebraska,2000,M05,26152,
Nebraska,2000,M04,25214,
Nebraska,2000,M03,27815,
Nebraska,2000,M02,28744,
Nebraska,2000,M01,30203,
