state,year,period,value,footnotes
Tennessee,2016,M12,3000705,Reflects revised population controls and model reestimation.
Tennessee,2016,M11,3008319,Reflects revised population controls and model reestimation.
Tennessee,2016,M10,3005054,Reflects revised population controls and model reestimation.
Tennessee,2016,M09,2996172,Reflects revised population controls and model reestimation.
Tennessee,2016,M08,2986295,Reflects revised population controls and model reestimation.
Tennessee,2016,M07,3010163,Reflects revised population controls and model reestimation.
Tennessee,2016,M06,3002626,Reflects revised population controls and model reestimation.
Tennessee,2016,M05,2989018,Reflects revised population controls and model reestimation.
Tennessee,2016,M04,2976063,Reflects revised population controls and model reestimation.
Tennessee,2016,M03,2965751,Reflects revised population controls and model reestimation.
Tennessee,2016,M02,2948104,Reflects revised population controls and model reestimation.
Tennessee,2016,M01,2922834,Reflects revised population controls and model reestimation.
Tennessee,2015,M12,2937068,Reflects revised population controls and model reestimation.
Tennessee,2015,M11,2930944,Reflects revised population controls and model reestimation.
Tennessee,2015,M10,2921825,Reflects revised population controls and model reestimation.
Tennessee,2015,M09,2900136,Reflects revised population controls and model reestimation.
Tennessee,2015,M08,2894247,Reflects revised population controls and model reestimation.
Tennessee,2015,M07,2916014,Reflects revised population controls and model reestimation.
Tennessee,2015,M06,2916470,Reflects revised population controls and model reestimation.
Tennessee,2015,M05,2908345,Reflects revised population controls and model reestimation.
Tennessee,2015,M04,2894569,Reflects revised population controls and model reestimation.
Tennessee,2015,M03,2872140,Reflects revised population controls and model reestimation.
Tennessee,2015,M02,2857145,Reflects revised population controls and model reestimation.
Tennessee,2015,M01,2841097,Reflects revised population controls and model reestimation.
Tennessee,2014,M12,2860739,Reflects revised population controls and model reestimation.
Tennessee,2014,M11,2865219,Reflects revised population controls and model reestimation.
Tennessee,2014,M10,2864894,Reflects revised population controls and model reestimation.
Tennessee,2014,M09,2841714,Reflects revised population controls and model reestimation.
Tennessee,2014,M08,2827749,Reflects revised population controls and model reestimation.
Tennessee,2014,M07,2856068,Reflects revised population controls and model reestimation.
Tennessee,2014,M06,2858698,Reflects revised population controls and model reestimation.
Tennessee,2014,M05,2846920,Reflects revised population controls and model reestimation.
Tennessee,2014,M04,2837497,Reflects revised population controls and model reestimation.
Tennessee,2014,M03,2828273,Reflects revised population controls and model reestimation.
Tennessee,2014,M02,2811337,Reflects revised population controls and model reestimation.
Tennessee,2014,M01,2798299,Reflects revised population controls and model reestimation.
Tennessee,2013,M12,2823133,Reflects revised population controls and model reestimation.
Tennessee,2013,M11,2830384,Reflects revised population controls and model reestimation.
Tennessee,2013,M10,2813471,Reflects revised population controls and model reestimation.
Tennessee,2013,M09,2827528,Reflects revised population controls and model reestimation.
Tennessee,2013,M08,2822326,Reflects revised population controls and model reestimation.
Tennessee,2013,M07,2856277,Reflects revised population controls and model reestimation.
Tennessee,2013,M06,2858203,Reflects revised population controls and model reestimation.
Tennessee,2013,M05,2853376,Reflects revised population controls and model reestimation.
Tennessee,2013,M04,2844544,Reflects revised population controls and model reestimation.
Tennessee,2013,M03,2826210,Reflects revised population controls and model reestimation.
Tennessee,2013,M02,2823264,Reflects revised population controls and model reestimation.
Tennessee,2013,M01,2815903,Reflects revised population controls and model reestimation.
Tennessee,2012,M12,2860870,Reflects revised population controls and model reestimation.
Tennessee,2012,M11,2871108,Reflects revised population controls and model reestimation.
Tennessee,2012,M10,2884352,Reflects revised population controls and model reestimation.
Tennessee,2012,M09,2866695,Reflects revised population controls and model reestimation.
Tennessee,2012,M08,2843971,Reflects revised population controls and model reestimation.
Tennessee,2012,M07,2871905,Reflects revised population controls and model reestimation.
Tennessee,2012,M06,2877393,Reflects revised population controls and model reestimation.
Tennessee,2012,M05,2867659,Reflects revised population controls and model reestimation.
Tennessee,2012,M04,2854546,Reflects revised population controls and model reestimation.
Tennessee,2012,M03,2844979,Reflects revised population controls and model reestimation.
Tennessee,2012,M02,2832364,Reflects revised population controls and model reestimation.
Tennessee,2012,M01,2819494,Reflects revised population controls and model reestimation.
Tennessee,2011,M12,2870868,
Tennessee,2011,M11,2874892,
Tennessee,2011,M10,2871058,
Tennessee,2011,M09,2852461,
Tennessee,2011,M08,2844492,
Tennessee,2011,M07,2856379,
Tennessee,2011,M06,2855103,
Tennessee,2011,M05,2850835,
Tennessee,2011,M04,2841354,
Tennessee,2011,M03,2825906,
Tennessee,2011,M02,2803528,
Tennessee,2011,M01,2789071,
Tennessee,2010,M12,2824342,
Tennessee,2010,M11,2821697,
Tennessee,2010,M10,2826224,
Tennessee,2010,M09,2820914,
Tennessee,2010,M08,2817433,
Tennessee,2010,M07,2823431,
Tennessee,2010,M06,2814535,
Tennessee,2010,M05,2799508,
Tennessee,2010,M04,2792964,
Tennessee,2010,M03,2743554,
Tennessee,2010,M02,2721796,
Tennessee,2010,M01,2698354,
Tennessee,2009,M12,2712192,
Tennessee,2009,M11,2730220,
Tennessee,2009,M10,2722112,
Tennessee,2009,M09,2712718,
Tennessee,2009,M08,2727786,
Tennessee,2009,M07,2756466,
Tennessee,2009,M06,2753734,
Tennessee,2009,M05,2739713,
Tennessee,2009,M04,2742609,
Tennessee,2009,M03,2725766,
Tennessee,2009,M02,2734412,
Tennessee,2009,M01,2739632,
Tennessee,2008,M12,2805596,
Tennessee,2008,M11,2830114,
Tennessee,2008,M10,2853838,
Tennessee,2008,M09,2843103,
Tennessee,2008,M08,2846387,
Tennessee,2008,M07,2882704,
Tennessee,2008,M06,2882390,
Tennessee,2008,M05,2866200,
Tennessee,2008,M04,2870802,
Tennessee,2008,M03,2858852,
Tennessee,2008,M02,2848739,
Tennessee,2008,M01,2856221,
Tennessee,2007,M12,2896953,
Tennessee,2007,M11,2919445,
Tennessee,2007,M10,2917592,
Tennessee,2007,M09,2915108,
Tennessee,2007,M08,2914604,
Tennessee,2007,M07,2955023,
Tennessee,2007,M06,2952175,
Tennessee,2007,M05,2930631,
Tennessee,2007,M04,2918061,
Tennessee,2007,M03,2923664,
Tennessee,2007,M02,2902861,
Tennessee,2007,M01,2898104,
Tennessee,2006,M12,2955736,
Tennessee,2006,M11,2944809,
Tennessee,2006,M10,2945857,
Tennessee,2006,M09,2903970,
Tennessee,2006,M08,2902696,
Tennessee,2006,M07,2912091,
Tennessee,2006,M06,2897498,
Tennessee,2006,M05,2862063,
Tennessee,2006,M04,2837020,
Tennessee,2006,M03,2814352,
Tennessee,2006,M02,2791745,
Tennessee,2006,M01,2773618,
Tennessee,2005,M12,2804750,
Tennessee,2005,M11,2789590,
Tennessee,2005,M10,2796361,
Tennessee,2005,M09,2765789,
Tennessee,2005,M08,2765320,
Tennessee,2005,M07,2773730,
Tennessee,2005,M06,2754102,
Tennessee,2005,M05,2731636,
Tennessee,2005,M04,2711157,
Tennessee,2005,M03,2686607,
Tennessee,2005,M02,2674718,
Tennessee,2005,M01,2666832,
Tennessee,2004,M12,2716576,
Tennessee,2004,M11,2725713,
Tennessee,2004,M10,2728218,
Tennessee,2004,M09,2711831,
Tennessee,2004,M08,2727793,
Tennessee,2004,M07,2755992,
Tennessee,2004,M06,2748742,
Tennessee,2004,M05,2731412,
Tennessee,2004,M04,2720753,
Tennessee,2004,M03,2712577,
Tennessee,2004,M02,2715219,
Tennessee,2004,M01,2706469,
Tennessee,2003,M12,2745448,
Tennessee,2003,M11,2746809,
Tennessee,2003,M10,2746508,
Tennessee,2003,M09,2727793,
Tennessee,2003,M08,2736673,
Tennessee,2003,M07,2761176,
Tennessee,2003,M06,2775495,
Tennessee,2003,M05,2758291,
Tennessee,2003,M04,2756778,
Tennessee,2003,M03,2746465,
Tennessee,2003,M02,2743369,
Tennessee,2003,M01,2732874,
Tennessee,2002,M12,2769707,
Tennessee,2002,M11,2765629,
Tennessee,2002,M10,2788561,
Tennessee,2002,M09,2781533,
Tennessee,2002,M08,2769593,
Tennessee,2002,M07,2783892,
Tennessee,2002,M06,2779209,
Tennessee,2002,M05,2762089,
Tennessee,2002,M04,2738119,
Tennessee,2002,M03,2728616,
Tennessee,2002,M02,2723631,
Tennessee,2002,M01,2682451,
Tennessee,2001,M12,2734262,
Tennessee,2001,M11,2724397,
Tennessee,2001,M10,2734163,
Tennessee,2001,M09,2723450,
Tennessee,2001,M08,2706012,
Tennessee,2001,M07,2755032,
Tennessee,2001,M06,2746858,
Tennessee,2001,M05,2736274,
Tennessee,2001,M04,2729659,
Tennessee,2001,M03,2738219,
Tennessee,2001,M02,2724185,
Tennessee,2001,M01,2719350,
Tennessee,2000,M12,2752912,
Tennessee,2000,M11,2733349,
Tennessee,2000,M10,2732402,
Tennessee,2000,M09,2708488,
Tennessee,2000,M08,2716139,
Tennessee,2000,M07,2741061,
Tennessee,2000,M06,2756303,
Tennessee,2000,M05,2728707,
Tennessee,2000,M04,2746330,
Tennessee,2000,M03,2734623,
Tennessee,2000,M02,2729935,
Tennessee,2000,M01,2719119,
