state,year,period,value,footnotes
Nebraska,2016,M12,3.2,Reflects revised population controls and model reestimation.
Nebraska,2016,M11,2.8,Reflects revised population controls and model reestimation.
Nebraska,2016,M10,3.0,Reflects revised population controls and model reestimation.
Nebraska,2016,M09,3.1,Reflects revised population controls and model reestimation.
Nebraska,2016,M08,3.2,Reflects revised population controls and model reestimation.
Nebraska,2016,M07,3.5,Reflects revised population controls and model reestimation.
Nebraska,2016,M06,3.5,Reflects revised population controls and model reestimation.
Nebraska,2016,M05,3.0,Reflects revised population controls and model reestimation.
Nebraska,2016,M04,3.1,Reflects revised population controls and model reestimation.
Nebraska,2016,M03,3.3,Reflects revised population controls and model reestimation.
Nebraska,2016,M02,3.4,Reflects revised population controls and model reestimation.
Nebraska,2016,M01,3.5,Reflects revised population controls and model reestimation.
Nebraska,2015,M12,3.0,Reflects revised population controls and model reestimation.
Nebraska,2015,M11,2.7,Reflects revised population controls and model reestimation.
Nebraska,2015,M10,2.8,Reflects revised population controls and model reestimation.
Nebraska,2015,M09,2.9,Reflects revised population controls and model reestimation.
Nebraska,2015,M08,3.1,Reflects revised population controls and model reestimation.
Nebraska,2015,M07,3.5,Reflects revised population controls and model reestimation.
Nebraska,2015,M06,3.3,Reflects revised population controls and model reestimation.
Nebraska,2015,M05,2.9,Reflects revised population controls and model reestimation.
Nebraska,2015,M04,2.9,Reflects revised population controls and model reestimation.
Nebraska,2015,M03,3.1,Reflects revised population controls and model reestimation.
Nebraska,2015,M02,3.2,Reflects revised population controls and model reestimation.
Nebraska,2015,M01,3.4,Reflects revised population controls and model reestimation.
Nebraska,2014,M12,2.8,Reflects revised population controls and model reestimation.
Nebraska,2014,M11,2.6,Reflects revised population controls and model reestimation.
Nebraska,2014,M10,2.7,Reflects revised population controls and model reestimation.
Nebraska,2014,M09,2.9,Reflects revised population controls and model reestimation.
Nebraska,2014,M08,3.1,Reflects revised population controls and model reestimation.
Nebraska,2014,M07,3.7,Reflects revised population controls and model reestimation.
Nebraska,2014,M06,3.5,Reflects revised population controls and model reestimation.
Nebraska,2014,M05,3.1,Reflects revised population controls and model reestimation.
Nebraska,2014,M04,3.2,Reflects revised population controls and model reestimation.
Nebraska,2014,M03,4.0,Reflects revised population controls and model reestimation.
Nebraska,2014,M02,3.9,Reflects revised population controls and model reestimation.
Nebraska,2014,M01,4.0,Reflects revised population controls and model reestimation.
Nebraska,2013,M12,3.4,Reflects revised population controls and model reestimation.
Nebraska,2013,M11,3.1,Reflects revised population controls and model reestimation.
Nebraska,2013,M10,3.3,Reflects revised population controls and model reestimation.
Nebraska,2013,M09,3.4,Reflects revised population controls and model reestimation.
Nebraska,2013,M08,3.6,Reflects revised population controls and model reestimation.
Nebraska,2013,M07,4.2,Reflects revised population controls and model reestimation.
Nebraska,2013,M06,4.1,Reflects revised population controls and model reestimation.
Nebraska,2013,M05,3.7,Reflects revised population controls and model reestimation.
Nebraska,2013,M04,3.8,Reflects revised population controls and model reestimation.
Nebraska,2013,M03,4.1,Reflects revised population controls and model reestimation.
Nebraska,2013,M02,4.3,Reflects revised population controls and model reestimation.
Nebraska,2013,M01,4.5,Reflects revised population controls and model reestimation.
Nebraska,2012,M12,3.9,Reflects revised population controls and model reestimation.
Nebraska,2012,M11,3.5,Reflects revised population controls and model reestimation.
Nebraska,2012,M10,3.6,Reflects revised population controls and model reestimation.
Nebraska,2012,M09,3.7,Reflects revised population controls and model reestimation.
Nebraska,2012,M08,3.9,Reflects revised population controls and model reestimation.
Nebraska,2012,M07,4.3,Reflects revised population controls and model reestimation.
Nebraska,2012,M06,4.2,Reflects revised population controls and model reestimation.
Nebraska,2012,M05,3.8,Reflects revised population controls and model reestimation.
Nebraska,2012,M04,3.9,Reflects revised population controls and model reestimation.
Nebraska,2012,M03,4.3,Reflects revised population controls and model reestimation.
Nebraska,2012,M02,4.5,Reflects revised population controls and model reestimation.
Nebraska,2012,M01,4.5,Reflects revised population controls and model reestimation.
Nebraska,2011,M12,4.2,
Nebraska,2011,M11,3.7,
Nebraska,2011,M10,4.0,
Nebraska,2011,M09,4.1,
Nebraska,2011,M08,4.3,
Nebraska,2011,M07,4.6,
Nebraska,2011,M06,4.7,
Nebraska,2011,M05,4.3,
Nebraska,2011,M04,4.3,
Nebraska,2011,M03,4.8,
Nebraska,2011,M02,4.9,
Nebraska,2011,M01,5.1,
Nebraska,2010,M12,4.3,
Nebraska,2010,M11,4.1,
Nebraska,2010,M10,4.1,
Nebraska,2010,M09,4.2,
Nebraska,2010,M08,4.4,
Nebraska,2010,M07,4.7,
Nebraska,2010,M06,4.9,
Nebraska,2010,M05,4.5,
Nebraska,2010,M04,4.6,
Nebraska,2010,M03,5.2,
Nebraska,2010,M02,5.3,
Nebraska,2010,M01,5.4,
Nebraska,2009,M12,4.7,
Nebraska,2009,M11,4.3,
Nebraska,2009,M10,4.4,
Nebraska,2009,M09,4.6,
Nebraska,2009,M08,4.7,
Nebraska,2009,M07,4.9,
Nebraska,2009,M06,4.8,
Nebraska,2009,M05,4.6,
Nebraska,2009,M04,4.6,
Nebraska,2009,M03,4.7,
Nebraska,2009,M02,4.5,
Nebraska,2009,M01,4.7,
Nebraska,2008,M12,3.7,
Nebraska,2008,M11,3.3,
Nebraska,2008,M10,3.3,
Nebraska,2008,M09,3.2,
Nebraska,2008,M08,3.2,
Nebraska,2008,M07,3.5,
Nebraska,2008,M06,3.5,
Nebraska,2008,M05,3.1,
Nebraska,2008,M04,3.0,
Nebraska,2008,M03,3.3,
Nebraska,2008,M02,3.4,
Nebraska,2008,M01,3.5,
Nebraska,2007,M12,2.6,
Nebraska,2007,M11,2.9,
Nebraska,2007,M10,2.8,
Nebraska,2007,M09,2.8,
Nebraska,2007,M08,2.9,
Nebraska,2007,M07,3.3,
Nebraska,2007,M06,3.3,
Nebraska,2007,M05,3.0,
Nebraska,2007,M04,2.6,
Nebraska,2007,M03,2.9,
Nebraska,2007,M02,3.4,
Nebraska,2007,M01,3.4,
Nebraska,2006,M12,2.9,
Nebraska,2006,M11,2.7,
Nebraska,2006,M10,2.8,
Nebraska,2006,M09,2.9,
Nebraska,2006,M08,3.0,
Nebraska,2006,M07,3.4,
Nebraska,2006,M06,3.3,
Nebraska,2006,M05,3.0,
Nebraska,2006,M04,3.0,
Nebraska,2006,M03,3.3,
Nebraska,2006,M02,3.5,
Nebraska,2006,M01,3.7,
Nebraska,2005,M12,3.6,
Nebraska,2005,M11,3.3,
Nebraska,2005,M10,3.3,
Nebraska,2005,M09,3.4,
Nebraska,2005,M08,3.5,
Nebraska,2005,M07,3.9,
Nebraska,2005,M06,4.0,
Nebraska,2005,M05,3.7,
Nebraska,2005,M04,3.7,
Nebraska,2005,M03,4.2,
Nebraska,2005,M02,4.4,
Nebraska,2005,M01,4.6,
Nebraska,2004,M12,3.7,
Nebraska,2004,M11,3.5,
Nebraska,2004,M10,3.5,
Nebraska,2004,M09,3.7,
Nebraska,2004,M08,3.7,
Nebraska,2004,M07,4.0,
Nebraska,2004,M06,4.0,
Nebraska,2004,M05,3.7,
Nebraska,2004,M04,3.6,
Nebraska,2004,M03,4.1,
Nebraska,2004,M02,4.3,
Nebraska,2004,M01,4.5,
Nebraska,2003,M12,3.6,
Nebraska,2003,M11,3.5,
Nebraska,2003,M10,3.6,
Nebraska,2003,M09,3.7,
Nebraska,2003,M08,3.8,
Nebraska,2003,M07,4.2,
Nebraska,2003,M06,4.3,
Nebraska,2003,M05,3.9,
Nebraska,2003,M04,3.9,
Nebraska,2003,M03,4.2,
Nebraska,2003,M02,4.2,
Nebraska,2003,M01,4.4,
Nebraska,2002,M12,3.5,
Nebraska,2002,M11,3.3,
Nebraska,2002,M10,3.3,
Nebraska,2002,M09,3.4,
Nebraska,2002,M08,3.4,
Nebraska,2002,M07,3.8,
Nebraska,2002,M06,4.0,
Nebraska,2002,M05,3.5,
Nebraska,2002,M04,3.6,
Nebraska,2002,M03,3.9,
Nebraska,2002,M02,4.0,
Nebraska,2002,M01,4.1,
Nebraska,2001,M12,3.2,
Nebraska,2001,M11,3.0,
Nebraska,2001,M10,3.0,
Nebraska,2001,M09,2.9,
Nebraska,2001,M08,3.0,
Nebraska,2001,M07,3.3,
Nebraska,2001,M06,3.3,
Nebraska,2001,M05,2.9,
Nebraska,2001,M04,2.9,
Nebraska,2001,M03,3.2,
Nebraska,2001,M02,3.3,
Nebraska,2001,M01,3.4,
Nebraska,2000,M12,2.6,
Nebraska,2000,M11,2.6,
Nebraska,2000,M10,2.6,
Nebraska,2000,M09,2.6,
Nebraska,2000,M08,2.7,
Nebraska,2000,M07,3.0,
Nebraska,2000,M06,3.0,
Nebraska,2000,M05,2.8,
Nebraska,2000,M04,2.7,
Nebraska,2000,M03,3.0,
Nebraska,2000,M02,3.1,
Nebraska,2000,M01,3.2,
