state,year,period,value,footnotes
Nebraska,2016,M12,1007426,Reflects revised population controls and model reestimation.
Nebraska,2016,M11,1010228,Reflects revised population controls and model reestimation.
Nebraska,2016,M10,1011427,Reflects revised population controls and model reestimation.
Nebraska,2016,M09,1003800,Reflects revised population controls and model reestimation.
Nebraska,2016,M08,1013673,Reflects revised population controls and model reestimation.
Nebraska,2016,M07,1026937,Reflects revised population controls and model reestimation.
Nebraska,2016,M06,1023027,Reflects revised population controls and model reestimation.
Nebraska,2016,M05,1013004,Reflects revised population controls and model reestimation.
Nebraska,2016,M04,1011041,Reflects revised population controls and model reestimation.
Nebraska,2016,M03,1008495,Reflects revised population controls and model reestimation.
Nebraska,2016,M02,1004058,Reflects revised population controls and model reestimation.
Nebraska,2016,M01,999380,Reflects revised population controls and model reestimation.
Nebraska,2015,M12,1005234,Reflects revised population controls and model reestimation.
Nebraska,2015,M11,1007482,Reflects revised population controls and model reestimation.
Nebraska,2015,M10,1009032,Reflects revised population controls and model reestimation.
Nebraska,2015,M09,1001011,Reflects revised population controls and model reestimation.
Nebraska,2015,M08,1012637,Reflects revised population controls and model reestimation.
Nebraska,2015,M07,1025880,Reflects revised population controls and model reestimation.
Nebraska,2015,M06,1020384,Reflects revised population controls and model reestimation.
Nebraska,2015,M05,1011138,Reflects revised population controls and model reestimation.
Nebraska,2015,M04,1007748,Reflects revised population controls and model reestimation.
Nebraska,2015,M03,1003335,Reflects revised population controls and model reestimation.
Nebraska,2015,M02,999992,Reflects revised population controls and model reestimation.
Nebraska,2015,M01,996784,Reflects revised population controls and model reestimation.
Nebraska,2014,M12,1002291,Reflects revised population controls and model reestimation.
Nebraska,2014,M11,1005222,Reflects revised population controls and model reestimation.
Nebraska,2014,M10,1007620,Reflects revised population controls and model reestimation.
Nebraska,2014,M09,1001048,Reflects revised population controls and model reestimation.
Nebraska,2014,M08,1012222,Reflects revised population controls and model reestimation.
Nebraska,2014,M07,1028599,Reflects revised population controls and model reestimation.
Nebraska,2014,M06,1023660,Reflects revised population controls and model reestimation.
Nebraska,2014,M05,1015792,Reflects revised population controls and model reestimation.
Nebraska,2014,M04,1013654,Reflects revised population controls and model reestimation.
Nebraska,2014,M03,1015092,Reflects revised population controls and model reestimation.
Nebraska,2014,M02,1010371,Reflects revised population controls and model reestimation.
Nebraska,2014,M01,1005810,Reflects revised population controls and model reestimation.
Nebraska,2013,M12,1010689,Reflects revised population controls and model reestimation.
Nebraska,2013,M11,1013625,Reflects revised population controls and model reestimation.
Nebraska,2013,M10,1015367,Reflects revised population controls and model reestimation.
Nebraska,2013,M09,1009193,Reflects revised population controls and model reestimation.
Nebraska,2013,M08,1020775,Reflects revised population controls and model reestimation.
Nebraska,2013,M07,1035796,Reflects revised population controls and model reestimation.
Nebraska,2013,M06,1031902,Reflects revised population controls and model reestimation.
Nebraska,2013,M05,1023139,Reflects revised population controls and model reestimation.
Nebraska,2013,M04,1019624,Reflects revised population controls and model reestimation.
Nebraska,2013,M03,1015120,Reflects revised population controls and model reestimation.
Nebraska,2013,M02,1013830,Reflects revised population controls and model reestimation.
Nebraska,2013,M01,1010003,Reflects revised population controls and model reestimation.
Nebraska,2012,M12,1015292,Reflects revised population controls and model reestimation.
Nebraska,2012,M11,1017295,Reflects revised population controls and model reestimation.
Nebraska,2012,M10,1018098,Reflects revised population controls and model reestimation.
Nebraska,2012,M09,1009407,Reflects revised population controls and model reestimation.
Nebraska,2012,M08,1018965,Reflects revised population controls and model reestimation.
Nebraska,2012,M07,1032121,Reflects revised population controls and model reestimation.
Nebraska,2012,M06,1026656,Reflects revised population controls and model reestimation.
Nebraska,2012,M05,1016857,Reflects revised population controls and model reestimation.
Nebraska,2012,M04,1012752,Reflects revised population controls and model reestimation.
Nebraska,2012,M03,1008872,Reflects revised population controls and model reestimation.
Nebraska,2012,M02,1004919,Reflects revised population controls and model reestimation.
