state,year,period,value,footnotes
Indiana,2016,M12,4.0,Reflects revised population controls and model reestimation.
Indiana,2016,M11,3.9,Reflects revised population controls and model reestimation.
Indiana,2016,M10,3.9,Reflects revised population controls and model reestimation.
Indiana,2016,M09,4.0,Reflects revised population controls and model reestimation.
Indiana,2016,M08,4.4,Reflects revised population controls and model reestimation.
Indiana,2016,M07,4.4,Reflects revised population controls and model reestimation.
Indiana,2016,M06,4.6,Reflects revised population controls and model reestimation.
Indiana,2016,M05,4.2,Reflects revised population controls and model reestimation.
Indiana,2016,M04,4.5,Reflects revised population controls and model reestimation.
Indiana,2016,M03,5.1,Reflects revised population controls and model reestimation.
Indiana,2016,M02,5.1,Reflects revised population controls and model reestimation.
Indiana,2016,M01,5.0,Reflects revised population controls and model reestimation.
Indiana,2015,M12,4.6,Reflects revised population controls and model reestimation.
Indiana,2015,M11,4.5,Reflects revised population controls and model reestimation.
Indiana,2015,M10,4.3,Reflects revised population controls and model reestimation.
Indiana,2015,M09,4.1,Reflects revised population controls and model reestimation.
Indiana,2015,M08,4.5,Reflects revised population controls and model reestimation.
Indiana,2015,M07,4.7,Reflects revised population controls and model reestimation.
Indiana,2015,M06,4.8,Reflects revised population controls and model reestimation.
Indiana,2015,M05,4.9,Reflects revised population controls and model reestimation.
Indiana,2015,M04,4.5,Reflects revised population controls and model reestimation.
Indiana,2015,M03,5.3,Reflects revised population controls and model reestimation.
Indiana,2015,M02,5.6,Reflects revised population controls and model reestimation.
Indiana,2015,M01,6.1,Reflects revised population controls and model reestimation.
Indiana,2014,M12,5.5,Reflects revised population controls and model reestimation.
Indiana,2014,M11,5.7,Reflects revised population controls and model reestimation.
Indiana,2014,M10,5.4,Reflects revised population controls and model reestimation.
Indiana,2014,M09,5.3,Reflects revised population controls and model reestimation.
Indiana,2014,M08,5.9,Reflects revised population controls and model reestimation.
Indiana,2014,M07,6.1,Reflects revised population controls and model reestimation.
Indiana,2014,M06,5.9,Reflects revised population controls and model reestimation.
Indiana,2014,M05,5.9,Reflects revised population controls and model reestimation.
Indiana,2014,M04,5.5,Reflects revised population controls and model reestimation.
Indiana,2014,M03,6.6,Reflects revised population controls and model reestimation.
Indiana,2014,M02,6.9,Reflects revised population controls and model reestimation.
Indiana,2014,M01,6.6,Reflects revised population controls and model reestimation.
Indiana,2013,M12,6.3,Reflects revised population controls and model reestimation.
Indiana,2013,M11,6.6,Reflects revised population controls and model reestimation.
Indiana,2013,M10,6.9,Reflects revised population controls and model reestimation.
Indiana,2013,M09,6.8,Reflects revised population controls and model reestimation.
Indiana,2013,M08,7.3,Reflects revised population controls and model reestimation.
Indiana,2013,M07,7.7,Reflects revised population controls and model reestimation.
Indiana,2013,M06,8.1,Reflects revised population controls and model reestimation.
Indiana,2013,M05,7.8,Reflects revised population controls and model reestimation.
Indiana,2013,M04,7.5,Reflects revised population controls and model reestimation.
Indiana,2013,M03,8.4,Reflects revised population controls and model reestimation.
Indiana,2013,M02,9.0,Reflects revised population controls and model reestimation.
Indiana,2013,M01,9.6,Reflects revised population controls and model reestimation.
Indiana,2012,M12,8.5,Reflects revised population controls and model reestimation.
Indiana,2012,M11,8.0,Reflects revised population controls and model reestimation.
Indiana,2012,M10,7.8,Reflects revised population controls and model reestimation.
Indiana,2012,M09,7.7,Reflects revised population controls and model reestimation.
Indiana,2012,M08,8.4,Reflects revised population controls and model reestimation.
Indiana,2012,M07,8.6,Reflects revised population controls and model reestimation.
Indiana,2012,M06,8.4,Reflects revised population controls and model reestimation.
Indiana,2012,M05,8.0,Reflects revised population controls and model reestimation.
Indiana,2012,M04,7.7,Reflects revised population controls and model reestimation.
Indiana,2012,M03,8.6,Reflects revised population controls and model reestimation.
Indiana,2012,M02,9.1,Reflects revised population controls and model reestimation.
Indiana,2012,M01,9.2,Reflects revised population controls and model reestimation.
Indiana,2011,M12,8.7,
Indiana,2011,M11,8.7,
Indiana,2011,M10,8.9,
Indiana,2011,M09,9.0,
Indiana,2011,M08,9.4,
Indiana,2011,M07,9.4,
Indiana,2011,M06,9.3,
Indiana,2011,M05,8.7,
Indiana,2011,M04,8.4,
Indiana,2011,M03,9.2,
Indiana,2011,M02,9.6,
Indiana,2011,M01,10.0,
Indiana,2010,M12,9.2,
Indiana,2010,M11,9.6,
Indiana,2010,M10,9.3,
Indiana,2010,M09,9.5,
Indiana,2010,M08,10.1,
Indiana,2010,M07,10.3,
Indiana,2010,M06,10.4,
Indiana,2010,M05,10.3,
Indiana,2010,M04,10.6,
Indiana,2010,M03,11.6,
Indiana,2010,M02,11.8,
Indiana,2010,M01,11.8,
Indiana,2009,M12,10.7,
Indiana,2009,M11,10.1,
Indiana,2009,M10,10.2,
Indiana,2009,M09,10.0,
Indiana,2009,M08,10.3,
Indiana,2009,M07,10.5,
Indiana,2009,M06,10.8,
Indiana,2009,M05,10.4,
Indiana,2009,M04,9.9,
Indiana,2009,M03,10.7,
Indiana,2009,M02,10.4,
Indiana,2009,M01,9.7,
Indiana,2008,M12,8.1,
Indiana,2008,M11,6.8,
Indiana,2008,M10,6.2,
Indiana,2008,M09,5.7,
Indiana,2008,M08,6.2,
Indiana,2008,M07,6.1,
Indiana,2008,M06,5.7,
Indiana,2008,M05,5.2,
Indiana,2008,M04,4.6,
Indiana,2008,M03,5.4,
Indiana,2008,M02,5.3,
Indiana,2008,M01,5.3,
Indiana,2007,M12,4.7,
Indiana,2007,M11,4.3,
Indiana,2007,M10,4.0,
Indiana,2007,M09,4.2,
Indiana,2007,M08,4.4,
Indiana,2007,M07,4.6,
Indiana,2007,M06,4.5,
Indiana,2007,M05,4.2,
Indiana,2007,M04,4.4,
Indiana,2007,M03,4.8,
Indiana,2007,M02,5.3,
Indiana,2007,M01,5.4,
Indiana,2006,M12,4.6,
Indiana,2006,M11,4.6,
Indiana,2006,M10,4.3,
Indiana,2006,M09,4.6,
Indiana,2006,M08,5.1,
