state,year,period,value,footnotes
Indiana,2016,M12,3287532,Reflects revised population controls and model reestimation.
Indiana,2016,M11,3316013,Reflects revised population controls and model reestimation.
Indiana,2016,M10,3328690,Reflects revised population controls and model reestimation.
Indiana,2016,M09,3325272,Reflects revised population controls and model reestimation.
Indiana,2016,M08,3334171,Reflects revised population controls and model reestimation.
Indiana,2016,M07,3360615,Reflects revised population controls and model reestimation.
Indiana,2016,M06,3367532,Reflects revised population controls and model reestimation.
Indiana,2016,M05,3342323,Reflects revised population controls and model reestimation.
Indiana,2016,M04,3331392,Reflects revised population controls and model reestimation.
Indiana,2016,M03,3327600,Reflects revised population controls and model reestimation.
Indiana,2016,M02,3310569,Reflects revised population controls and model reestimation.
Indiana,2016,M01,3291001,Reflects revised population controls and model reestimation.
Indiana,2015,M12,3293171,Reflects revised population controls and model reestimation.
Indiana,2015,M11,3296843,Reflects revised population controls and model reestimation.
Indiana,2015,M10,3288886,Reflects revised population controls and model reestimation.
Indiana,2015,M09,3260898,Reflects revised population controls and model reestimation.
Indiana,2015,M08,3271323,Reflects revised population controls and model reestimation.
Indiana,2015,M07,3295812,Reflects revised population controls and model reestimation.
Indiana,2015,M06,3312177,Reflects revised population controls and model reestimation.
Indiana,2015,M05,3292778,Reflects revised population controls and model reestimation.
Indiana,2015,M04,3249563,Reflects revised population controls and model reestimation.
Indiana,2015,M03,3231083,Reflects revised population controls and model reestimation.
Indiana,2015,M02,3226739,Reflects revised population controls and model reestimation.
Indiana,2015,M01,3239153,Reflects revised population controls and model reestimation.
Indiana,2014,M12,3231197,Reflects revised population controls and model reestimation.
Indiana,2014,M11,3254852,Reflects revised population controls and model reestimation.
Indiana,2014,M10,3254995,Reflects revised population controls and model reestimation.
Indiana,2014,M09,3222842,Reflects revised population controls and model reestimation.
Indiana,2014,M08,3231152,Reflects revised population controls and model reestimation.
Indiana,2014,M07,3261582,Reflects revised population controls and model reestimation.
Indiana,2014,M06,3265099,Reflects revised population controls and model reestimation.
Indiana,2014,M05,3241059,Reflects revised population controls and model reestimation.
Indiana,2014,M04,3205077,Reflects revised population controls and model reestimation.
Indiana,2014,M03,3206151,Reflects revised population controls and model reestimation.
Indiana,2014,M02,3187253,Reflects revised population controls and model reestimation.
Indiana,2014,M01,3165074,Reflects revised population controls and model reestimation.
Indiana,2013,M12,3182841,Reflects revised population controls and model reestimation.
Indiana,2013,M11,3206879,Reflects revised population controls and model reestimation.
Indiana,2013,M10,3192295,Reflects revised population controls and model reestimation.
Indiana,2013,M09,3193875,Reflects revised population controls and model reestimation.
Indiana,2013,M08,3199818,Reflects revised population controls and model reestimation.
Indiana,2013,M07,3223235,Reflects revised population controls and model reestimation.
Indiana,2013,M06,3235175,Reflects revised population controls and model reestimation.
Indiana,2013,M05,3199396,Reflects revised population controls and model reestimation.
Indiana,2013,M04,3169137,Reflects revised population controls and model reestimation.
Indiana,2013,M03,3156068,Reflects revised population controls and model reestimation.
Indiana,2013,M02,3162373,Reflects revised population controls and model reestimation.
Indiana,2013,M01,3170466,Reflects revised population controls and model reestimation.
Indiana,2012,M12,3165048,Reflects revised population controls and model reestimation.
Indiana,2012,M11,3166850,Reflects revised population controls and model reestimation.
Indiana,2012,M10,3183532,Reflects revised population controls and model reestimation.
Indiana,2012,M09,3162100,Reflects revised population controls and model reestimation.
Indiana,2012,M08,3163590,Reflects revised population controls and model reestimation.
Indiana,2012,M07,3190593,Reflects revised population controls and model reestimation.
Indiana,2012,M06,3206013,Reflects revised population controls and model reestimation.
Indiana,2012,M05,3177005,Reflects revised population controls and model reestimation.
Indiana,2012,M04,3147521,Reflects revised population controls and model reestimation.
Indiana,2012,M03,3156132,Reflects revised population controls and model reestimation.
Indiana,2012,M02,3159829,Reflects revised population controls and model reestimation.
Indiana,2012,M01,3159809,Reflects revised population controls and model reestimation.
Indiana,2011,M12,3179136,
Indiana,2011,M11,3196800,
Indiana,2011,M10,3212939,
Indiana,2011,M09,3201358,
Indiana,2011,M08,3199431,
Indiana,2011,M07,3211449,
Indiana,2011,M06,3215728,
Indiana,2011,M05,3189810,
Indiana,2011,M04,3156572,
Indiana,2011,M03,3146796,
Indiana,2011,M02,3133592,
Indiana,2011,M01,3140275,
Indiana,2010,M12,3136526,
Indiana,2010,M11,3158560,
Indiana,2010,M10,3165404,
Indiana,2010,M09,3163948,
Indiana,2010,M08,3195374,
Indiana,2010,M07,3216769,
Indiana,2010,M06,3214310,
Indiana,2010,M05,3196453,
Indiana,2010,M04,3194892,
Indiana,2010,M03,3162721,
Indiana,2010,M02,3149825,
Indiana,2010,M01,3147520,
Indiana,2009,M12,3129947,
Indiana,2009,M11,3153153,
Indiana,2009,M10,3163110,
Indiana,2009,M09,3156940,
Indiana,2009,M08,3185931,
Indiana,2009,M07,3226721,
Indiana,2009,M06,3252513,
Indiana,2009,M05,3225042,
Indiana,2009,M04,3205147,
Indiana,2009,M03,3208107,
Indiana,2009,M02,3210104,
Indiana,2009,M01,3211150,
Indiana,2008,M12,3223460,
Indiana,2008,M11,3231500,
Indiana,2008,M10,3248725,
Indiana,2008,M09,3231248,
Indiana,2008,M08,3258356,
Indiana,2008,M07,3283458,
Indiana,2008,M06,3273668,
Indiana,2008,M05,3239880,
Indiana,2008,M04,3207357,
Indiana,2008,M03,3201437,
Indiana,2008,M02,3189092,
Indiana,2008,M01,3196979,
Indiana,2007,M12,3202776,
Indiana,2007,M11,3219201,
Indiana,2007,M10,3206343,
Indiana,2007,M09,3197803,
Indiana,2007,M08,3197853,
Indiana,2007,M07,3229478,
Indiana,2007,M06,3233860,
Indiana,2007,M05,3199265,
Indiana,2007,M04,3193362,
Indiana,2007,M03,3201318,
Indiana,2007,M02,3198012,
Indiana,2007,M01,3212980,
Indiana,2006,M12,3234429,
Indiana,2006,M11,3239229,
Indiana,2006,M10,3243656,
Indiana,2006,M09,3222630,
Indiana,2006,M08,3245635,
Indiana,2006,M07,3271069,
Indiana,2006,M06,3270217,
Indiana,2006,M05,3243356,
Indiana,2006,M04,3225772,
Indiana,2006,M03,3216487,
Indiana,2006,M02,3213752,
Indiana,2006,M01,3195088,
Indiana,2005,M12,3212615,
Indiana,2005,M11,3228217,
Indiana,2005,M10,3233995,
Indiana,2005,M09,3213883,
Indiana,2005,M08,3221381,
Indiana,2005,M07,3242337,
Indiana,2005,M06,3233412,
