state,year,period,value,footnotes
Alabama,2016,M12,129295,Reflects revised population controls and model reestimation.
Alabama,2016,M11,123834,Reflects revised population controls and model reestimation.
Alabama,2016,M10,136336,Reflects revised population controls and model reestimation.
Alabama,2016,M09,134032,Reflects revised population controls and model reestimation.
Alabama,2016,M08,134754,Reflects revised population controls and model reestimation.
Alabama,2016,M07,132734,Reflects revised population controls and model reestimation.
Alabama,2016,M06,137606,Reflects revised population controls and model reestimation.
Alabama,2016,M05,116430,Reflects revised population controls and model reestimation.
Alabama,2016,M04,113556,Reflects revised population controls and model reestimation.
Alabama,2016,M03,129417,Reflects revised population controls and model reestimation.
Alabama,2016,M02,135407,Reflects revised population controls and model reestimation.
Alabama,2016,M01,134592,Reflects revised population controls and model reestimation.
Alabama,2015,M12,127389,Reflects revised population controls and model reestimation.
Alabama,2015,M11,122954,Reflects revised population controls and model reestimation.
Alabama,2015,M10,126424,Reflects revised population controls and model reestimation.
Alabama,2015,M09,127053,Reflects revised population controls and model reestimation.
Alabama,2015,M08,139692,Reflects revised population controls and model reestimation.
Alabama,2015,M07,143867,Reflects revised population controls and model reestimation.
Alabama,2015,M06,145355,Reflects revised population controls and model reestimation.
Alabama,2015,M05,132798,Reflects revised population controls and model reestimation.
Alabama,2015,M04,118352,Reflects revised population controls and model reestimation.
Alabama,2015,M03,126437,Reflects revised population controls and model reestimation.
Alabama,2015,M02,133208,Reflects revised population controls and model reestimation.
Alabama,2015,M01,135842,Reflects revised population controls and model reestimation.
Alabama,2014,M12,121281,Reflects revised population controls and model reestimation.
Alabama,2014,M11,124177,Reflects revised population controls and model reestimation.
Alabama,2014,M10,130881,Reflects revised population controls and model reestimation.
Alabama,2014,M09,134825,Reflects revised population controls and model reestimation.
Alabama,2014,M08,153829,Reflects revised population controls and model reestimation.
Alabama,2014,M07,163944,Reflects revised population controls and model reestimation.
Alabama,2014,M06,161135,Reflects revised population controls and model reestimation.
Alabama,2014,M05,143479,Reflects revised population controls and model reestimation.
Alabama,2014,M04,134424,Reflects revised population controls and model reestimation.
Alabama,2014,M03,162263,Reflects revised population controls and model reestimation.
Alabama,2014,M02,170822,Reflects revised population controls and model reestimation.
Alabama,2014,M01,162341,Reflects revised population controls and model reestimation.
Alabama,2013,M12,143618,Reflects revised population controls and model reestimation.
Alabama,2013,M11,144052,Reflects revised population controls and model reestimation.
Alabama,2013,M10,152300,Reflects revised population controls and model reestimation.
Alabama,2013,M09,156462,Reflects revised population controls and model reestimation.
Alabama,2013,M08,162808,Reflects revised population controls and model reestimation.
Alabama,2013,M07,165324,Reflects revised population controls and model reestimation.
Alabama,2013,M06,168532,Reflects revised population controls and model reestimation.
Alabama,2013,M05,146488,Reflects revised population controls and model reestimation.
Alabama,2013,M04,136117,Reflects revised population controls and model reestimation.
Alabama,2013,M03,154578,Reflects revised population controls and model reestimation.
Alabama,2013,M02,173129,Reflects revised population controls and model reestimation.
Alabama,2013,M01,177887,Reflects revised population controls and model reestimation.
Alabama,2012,M12,156518,Reflects revised population controls and model reestimation.
Alabama,2012,M11,149468,Reflects revised population controls and model reestimation.
Alabama,2012,M10,165164,Reflects revised population controls and model reestimation.
Alabama,2012,M09,165201,Reflects revised population controls and model reestimation.
Alabama,2012,M08,185611,Reflects revised population controls and model reestimation.
Alabama,2012,M07,197589,Reflects revised population controls and model reestimation.
Alabama,2012,M06,197672,Reflects revised population controls and model reestimation.
Alabama,2012,M05,170124,Reflects revised population controls and model reestimation.
Alabama,2012,M04,156241,Reflects revised population controls and model reestimation.
Alabama,2012,M03,172432,Reflects revised population controls and model reestimation.
Alabama,2012,M02,182555,Reflects revised population controls and model reestimation.
Alabama,2012,M01,177986,Reflects revised population controls and model reestimation.
Alabama,2011,M12,172004,
Alabama,2011,M11,175369,
Alabama,2011,M10,194917,
Alabama,2011,M09,208118,
Alabama,2011,M08,219374,
Alabama,2011,M07,229090,
Alabama,2011,M06,235178,
Alabama,2011,M05,211820,
Alabama,2011,M04,207316,
Alabama,2011,M03,218776,
Alabama,2011,M02,232117,
Alabama,2011,M01,243001,
Alabama,2010,M12,217272,
Alabama,2010,M11,222536,
Alabama,2010,M10,219224,
Alabama,2010,M09,216750,
Alabama,2010,M08,224435,
Alabama,2010,M07,225826,
Alabama,2010,M06,234972,
Alabama,2010,M05,219339,
Alabama,2010,M04,229680,
Alabama,2010,M03,245567,
Alabama,2010,M02,258825,
Alabama,2010,M01,263375,
Alabama,2009,M12,242992,
Alabama,2009,M11,238550,
Alabama,2009,M10,252694,
Alabama,2009,M09,246302,
Alabama,2009,M08,257266,
Alabama,2009,M07,256024,
Alabama,2009,M06,260376,
Alabama,2009,M05,228776,
Alabama,2009,M04,214271,
Alabama,2009,M03,225045,
Alabama,2009,M02,227822,
Alabama,2009,M01,208908,
Alabama,2008,M12,164258,
Alabama,2008,M11,145764,
Alabama,2008,M10,137392,
Alabama,2008,M09,127509,
Alabama,2008,M08,135258,
Alabama,2008,M07,132091,
Alabama,2008,M06,128630,
Alabama,2008,M05,106293,
Alabama,2008,M04,86201,
Alabama,2008,M03,101104,
Alabama,2008,M02,106990,
Alabama,2008,M01,104650,
Alabama,2007,M12,93382,
Alabama,2007,M11,85214,
Alabama,2007,M10,82043,
Alabama,2007,M09,87960,
Alabama,2007,M08,92639,
Alabama,2007,M07,94996,
Alabama,2007,M06,92790,
Alabama,2007,M05,72062,
Alabama,2007,M04,70124,
Alabama,2007,M03,81789,
Alabama,2007,M02,91769,
Alabama,2007,M01,93046,
Alabama,2006,M12,82045,
Alabama,2006,M11,80347,
Alabama,2006,M10,79073,
Alabama,2006,M09,84484,
Alabama,2006,M08,96477,
Alabama,2006,M07,101217,
Alabama,2006,M06,99321,
Alabama,2006,M05,77036,
Alabama,2006,M04,76310,
Alabama,2006,M03,84273,
Alabama,2006,M02,96643,
Alabama,2006,M01,93680,
Alabama,2005,M12,83794,
Alabama,2005,M11,86786,
Alabama,2005,M10,91482,
Alabama,2005,M09,91681,
Alabama,2005,M08,97303,
Alabama,2005,M07,100411,
Alabama,2005,M06,107168,
Alabama,2005,M05,85864,
Alabama,2005,M04,83119,
Alabama,2005,M03,97042,
Alabama,2005,M02,115837,
Alabama,2005,M01,114319,
Alabama,2004,M12,105756,
Alabama,2004,M11,111612,
Alabama,2004,M10,119278,
Alabama,2004,M09,119043,
Alabama,2004,M08,126954,
Alabama,2004,M07,128010,
Alabama,2004,M06,131745,
Alabama,2004,M05,114147,
Alabama,2004,M04,111309,
Alabama,2004,M03,126006,
Alabama,2004,M02,130294,
Alabama,2004,M01,134673,
Alabama,2003,M12,121278,
Alabama,2003,M11,131465,
Alabama,2003,M10,130045,
Alabama,2003,M09,126119,
Alabama,2003,M08,135588,
Alabama,2003,M07,134250,
Alabama,2003,M06,146681,
Alabama,2003,M05,117632,
Alabama,2003,M04,112249,
Alabama,2003,M03,117382,
Alabama,2003,M02,127265,
Alabama,2003,M01,129966,
Alabama,2002,M12,121340,
Alabama,2002,M11,122932,
Alabama,2002,M10,118872,
Alabama,2002,M09,121056,
Alabama,2002,M08,129877,
Alabama,2002,M07,130722,
Alabama,2002,M06,132757,
Alabama,2002,M05,109369,
Alabama,2002,M04,110349,
Alabama,2002,M03,125906,
Alabama,2002,M02,132979,
Alabama,2002,M01,134750,
Alabama,2001,M12,124127,
Alabama,2001,M11,124089,
Alabama,2001,M10,118727,
Alabama,2001,M09,110866,
Alabama,2001,M08,118389,
Alabama,2001,M07,107206,
Alabama,2001,M06,110859,
Alabama,2001,M05,84256,
Alabama,2001,M04,88272,
Alabama,2001,M03,99910,
Alabama,2001,M02,105469,
Alabama,2001,M01,110035,
Alabama,2000,M12,90116,
Alabama,2000,M11,94639,
Alabama,2000,M10,96899,
Alabama,2000,M09,95292,
Alabama,2000,M08,106446,
Alabama,2000,M07,103561,
Alabama,2000,M06,104604,
Alabama,2000,M05,86308,
Alabama,2000,M04,80215,
Alabama,2000,M03,95449,
Alabama,2000,M02,109464,
Alabama,2000,M01,108551,
