state,year,period,value,footnotes
Michigan,2016,M12,215298,Reflects revised population controls and model reestimation.
Michigan,2016,M11,203410,Reflects revised population controls and model reestimation.
Michigan,2016,M10,234794,Reflects revised population controls and model reestimation.
Michigan,2016,M09,233070,Reflects revised population controls and model reestimation.
Michigan,2016,M08,254249,Reflects revised population controls and model reestimation.
Michigan,2016,M07,282996,Reflects revised population controls and model reestimation.
Michigan,2016,M06,251290,Reflects revised population controls and model reestimation.
Michigan,2016,M05,218781,Reflects revised population controls and model reestimation.
Michigan,2016,M04,217050,Reflects revised population controls and model reestimation.
Michigan,2016,M03,256851,Reflects revised population controls and model reestimation.
Michigan,2016,M02,242852,Reflects revised population controls and model reestimation.
Michigan,2016,M01,241886,Reflects revised population controls and model reestimation.
Michigan,2015,M12,210115,Reflects revised population controls and model reestimation.
Michigan,2015,M11,204635,Reflects revised population controls and model reestimation.
Michigan,2015,M10,224743,Reflects revised population controls and model reestimation.
Michigan,2015,M09,215607,Reflects revised population controls and model reestimation.
Michigan,2015,M08,250553,Reflects revised population controls and model reestimation.
Michigan,2015,M07,304750,Reflects revised population controls and model reestimation.
Michigan,2015,M06,283112,Reflects revised population controls and model reestimation.
Michigan,2015,M05,280457,Reflects revised population controls and model reestimation.
Michigan,2015,M04,240120,Reflects revised population controls and model reestimation.
Michigan,2015,M03,277671,Reflects revised population controls and model reestimation.
Michigan,2015,M02,286191,Reflects revised population controls and model reestimation.
Michigan,2015,M01,311556,Reflects revised population controls and model reestimation.
Michigan,2014,M12,261815,Reflects revised population controls and model reestimation.
Michigan,2014,M11,273436,Reflects revised population controls and model reestimation.
Michigan,2014,M10,299042,Reflects revised population controls and model reestimation.
Michigan,2014,M09,309060,Reflects revised population controls and model reestimation.
Michigan,2014,M08,350351,Reflects revised population controls and model reestimation.
Michigan,2014,M07,407794,Reflects revised population controls and model reestimation.
Michigan,2014,M06,365975,Reflects revised population controls and model reestimation.
Michigan,2014,M05,359772,Reflects revised population controls and model reestimation.
Michigan,2014,M04,327362,Reflects revised population controls and model reestimation.
Michigan,2014,M03,397244,Reflects revised population controls and model reestimation.
Michigan,2014,M02,400276,Reflects revised population controls and model reestimation.
Michigan,2014,M01,392183,Reflects revised population controls and model reestimation.
Michigan,2013,M12,354817,Reflects revised population controls and model reestimation.
Michigan,2013,M11,362458,Reflects revised population controls and model reestimation.
