state,year,period,value,footnotes
Arizona,2016,M12,4.7,Reflects revised population controls and model reestimation.
Arizona,2016,M11,4.8,Reflects revised population controls and model reestimation.
Arizona,2016,M10,5.1,Reflects revised population controls and model reestimation.
Arizona,2016,M09,5.4,Reflects revised population controls and model reestimation.
Arizona,2016,M08,5.8,Reflects revised population controls and model reestimation.
Arizona,2016,M07,5.7,Reflects revised population controls and model reestimation.
Arizona,2016,M06,5.7,Reflects revised population controls and model reestimation.
Arizona,2016,M05,5.1,Reflects revised population controls and model reestimation.
Arizona,2016,M04,5.2,Reflects revised population controls and model reestimation.
Arizona,2016,M03,5.3,Reflects revised population controls and model reestimation.
Arizona,2016,M02,5.3,Reflects revised population controls and model reestimation.
Arizona,2016,M01,5.6,Reflects revised population controls and model reestimation.
Arizona,2015,M12,5.4,Reflects revised population controls and model reestimation.
Arizona,2015,M11,5.6,Reflects revised population controls and model reestimation.
Arizona,2015,M10,5.9,Reflects revised population controls and model reestimation.
Arizona,2015,M09,6.1,Reflects revised population controls and model reestimation.
Arizona,2015,M08,6.5,Reflects revised population controls and model reestimation.
Arizona,2015,M07,6.5,Reflects revised population controls and model reestimation.
Arizona,2015,M06,6.3,Reflects revised population controls and model reestimation.
Arizona,2015,M05,5.9,Reflects revised population controls and model reestimation.
Arizona,2015,M04,5.8,Reflects revised population controls and model reestimation.
Arizona,2015,M03,5.9,Reflects revised population controls and model reestimation.
Arizona,2015,M02,6.0,Reflects revised population controls and model reestimation.
Arizona,2015,M01,6.5,Reflects revised population controls and model reestimation.
Arizona,2014,M12,6.1,Reflects revised population controls and model reestimation.
Arizona,2014,M11,6.3,Reflects revised population controls and model reestimation.
Arizona,2014,M10,6.5,Reflects revised population controls and model reestimation.
Arizona,2014,M09,6.8,Reflects revised population controls and model reestimation.
Arizona,2014,M08,7.3,Reflects revised population controls and model reestimation.
Arizona,2014,M07,7.3,Reflects revised population controls and model reestimation.
Arizona,2014,M06,7.1,Reflects revised population controls and model reestimation.
Arizona,2014,M05,6.6,Reflects revised population controls and model reestimation.
Arizona,2014,M04,6.3,Reflects revised population controls and model reestimation.
Arizona,2014,M03,6.9,Reflects revised population controls and model reestimation.
Arizona,2014,M02,6.9,Reflects revised population controls and model reestimation.
Arizona,2014,M01,7.2,Reflects revised population controls and model reestimation.
Arizona,2013,M12,7.0,Reflects revised population controls and model reestimation.
Arizona,2013,M11,7.2,Reflects revised population controls and model reestimation.
Arizona,2013,M10,7.7,Reflects revised population controls and model reestimation.
Arizona,2013,M09,7.9,Reflects revised population controls and model reestimation.
Arizona,2013,M08,8.3,Reflects revised population controls and model reestimation.
Arizona,2013,M07,8.3,Reflects revised population controls and model reestimation.
Arizona,2013,M06,8.2,Reflects revised population controls and model reestimation.
Arizona,2013,M05,7.6,Reflects revised population controls and model reestimation.
Arizona,2013,M04,7.4,Reflects revised population controls and model reestimation.
Arizona,2013,M03,7.5,Reflects revised population controls and model reestimation.
Arizona,2013,M02,7.6,Reflects revised population controls and model reestimation.
Arizona,2013,M01,8.2,Reflects revised population controls and model reestimation.
Arizona,2012,M12,7.7,Reflects revised population controls and model reestimation.
Arizona,2012,M11,7.6,Reflects revised population controls and model reestimation.
Arizona,2012,M10,8.0,Reflects revised population controls and model reestimation.
Arizona,2012,M09,8.2,Reflects revised population controls and model reestimation.
Arizona,2012,M08,8.9,Reflects revised population controls and model reestimation.
Arizona,2012,M07,9.2,Reflects revised population controls and model reestimation.
Arizona,2012,M06,8.9,Reflects revised population controls and model reestimation.
Arizona,2012,M05,8.3,Reflects revised population controls and model reestimation.
Arizona,2012,M04,8.0,Reflects revised population controls and model reestimation.
Arizona,2012,M03,8.2,Reflects revised population controls and model reestimation.
Arizona,2012,M02,8.4,Reflects revised population controls and model reestimation.
Arizona,2012,M01,8.8,Reflects revised population controls and model reestimation.
Arizona,2011,M12,8.5,
Arizona,2011,M11,8.6,
Arizona,2011,M10,9.2,
Arizona,2011,M09,9.7,
Arizona,2011,M08,10.1,
Arizona,2011,M07,10.4,
Arizona,2011,M06,10.5,
Arizona,2011,M05,9.0,
Arizona,2011,M04,9.2,
Arizona,2011,M03,9.3,
Arizona,2011,M02,9.5,
Arizona,2011,M01,10.0,
Arizona,2010,M12,9.6,
Arizona,2010,M11,10.0,
Arizona,2010,M10,10.0,
Arizona,2010,M09,10.4,
Arizona,2010,M08,10.8,
Arizona,2010,M07,10.8,
Arizona,2010,M06,10.5,
Arizona,2010,M05,10.0,
