state,year,period,value,footnotes
New Hampshire,2016,M12,747463,Reflects revised population controls and model reestimation.
New Hampshire,2016,M11,749293,Reflects revised population controls and model reestimation.
New Hampshire,2016,M10,748222,Reflects revised population controls and model reestimation.
New Hampshire,2016,M09,746963,Reflects revised population controls and model reestimation.
New Hampshire,2016,M08,758169,Reflects revised population controls and model reestimation.
New Hampshire,2016,M07,761939,Reflects revised population controls and model reestimation.
New Hampshire,2016,M06,754888,Reflects revised population controls and model reestimation.
New Hampshire,2016,M05,743011,Reflects revised population controls and model reestimation.
New Hampshire,2016,M04,741348,Reflects revised population controls and model reestimation.
New Hampshire,2016,M03,744820,Reflects revised population controls and model reestimation.
New Hampshire,2016,M02,743674,Reflects revised population controls and model reestimation.
New Hampshire,2016,M01,742972,Reflects revised population controls and model reestimation.
New Hampshire,2015,M12,740933,Reflects revised population controls and model reestimation.
New Hampshire,2015,M11,742372,Reflects revised population controls and model reestimation.
New Hampshire,2015,M10,740457,Reflects revised population controls and model reestimation.
New Hampshire,2015,M09,738572,Reflects revised population controls and model reestimation.
New Hampshire,2015,M08,751228,Reflects revised population controls and model reestimation.
New Hampshire,2015,M07,756088,Reflects revised population controls and model reestimation.
New Hampshire,2015,M06,750506,Reflects revised population controls and model reestimation.
New Hampshire,2015,M05,739010,Reflects revised population controls and model reestimation.
New Hampshire,2015,M04,735417,Reflects revised population controls and model reestimation.
New Hampshire,2015,M03,740704,Reflects revised population controls and model reestimation.
New Hampshire,2015,M02,738354,Reflects revised population controls and model reestimation.
New Hampshire,2015,M01,739823,Reflects revised population controls and model reestimation.
New Hampshire,2014,M12,738275,Reflects revised population controls and model reestimation.
New Hampshire,2014,M11,739037,Reflects revised population controls and model reestimation.
New Hampshire,2014,M10,738064,Reflects revised population controls and model reestimation.
New Hampshire,2014,M09,736914,Reflects revised population controls and model reestimation.
New Hampshire,2014,M08,746572,Reflects revised population controls and model reestimation.
New Hampshire,2014,M07,754161,Reflects revised population controls and model reestimation.
New Hampshire,2014,M06,748672,Reflects revised population controls and model reestimation.
New Hampshire,2014,M05,736002,Reflects revised population controls and model reestimation.
New Hampshire,2014,M04,735204,Reflects revised population controls and model reestimation.
New Hampshire,2014,M03,740221,Reflects revised population controls and model reestimation.
New Hampshire,2014,M02,739309,Reflects revised population controls and model reestimation.
New Hampshire,2014,M01,739485,Reflects revised population controls and model reestimation.
New Hampshire,2013,M12,738716,Reflects revised population controls and model reestimation.
New Hampshire,2013,M11,740288,Reflects revised population controls and model reestimation.
New Hampshire,2013,M10,738401,Reflects revised population controls and model reestimation.
New Hampshire,2013,M09,737273,Reflects revised population controls and model reestimation.
New Hampshire,2013,M08,750354,Reflects revised population controls and model reestimation.
New Hampshire,2013,M07,753732,Reflects revised population controls and model reestimation.
New Hampshire,2013,M06,748746,Reflects revised population controls and model reestimation.
New Hampshire,2013,M05,738045,Reflects revised population controls and model reestimation.
New Hampshire,2013,M04,735614,Reflects revised population controls and model reestimation.
New Hampshire,2013,M03,741136,Reflects revised population controls and model reestimation.
New Hampshire,2013,M02,740639,Reflects revised population controls and model reestimation.
New Hampshire,2013,M01,741372,Reflects revised population controls and model reestimation.
New Hampshire,2012,M12,739568,Reflects revised population controls and model reestimation.
New Hampshire,2012,M11,740761,Reflects revised population controls and model reestimation.
New Hampshire,2012,M10,740134,Reflects revised population controls and model reestimation.
New Hampshire,2012,M09,739532,Reflects revised population controls and model reestimation.
New Hampshire,2012,M08,751218,Reflects revised population controls and model reestimation.
New Hampshire,2012,M07,754998,Reflects revised population controls and model reestimation.
New Hampshire,2012,M06,748579,Reflects revised population controls and model reestimation.
New Hampshire,2012,M05,735088,Reflects revised population controls and model reestimation.
New Hampshire,2012,M04,732286,Reflects revised population controls and model reestimation.
New Hampshire,2012,M03,737975,Reflects revised population controls and model reestimation.
New Hampshire,2012,M02,736080,Reflects revised population controls and model reestimation.
New Hampshire,2012,M01,736942,Reflects revised population controls and model reestimation.
New Hampshire,2011,M12,735110,
New Hampshire,2011,M11,735837,
New Hampshire,2011,M10,734300,
New Hampshire,2011,M09,733459,
New Hampshire,2011,M08,744703,
New Hampshire,2011,M07,748352,
New Hampshire,2011,M06,742078,
New Hampshire,2011,M05,731113,
New Hampshire,2011,M04,729877,
New Hampshire,2011,M03,734451,
New Hampshire,2011,M02,732764,
New Hampshire,2011,M01,733580,
New Hampshire,2010,M12,732968,
New Hampshire,2010,M11,733994,
New Hampshire,2010,M10,733711,
New Hampshire,2010,M09,733009,
New Hampshire,2010,M08,746130,
New Hampshire,2010,M07,750419,
New Hampshire,2010,M06,744996,
New Hampshire,2010,M05,735164,
New Hampshire,2010,M04,733516,
New Hampshire,2010,M03,739528,
New Hampshire,2010,M02,737437,
New Hampshire,2010,M01,738214,
New Hampshire,2009,M12,737192,
New Hampshire,2009,M11,738532,
New Hampshire,2009,M10,738189,
New Hampshire,2009,M09,738481,
New Hampshire,2009,M08,751173,
New Hampshire,2009,M07,755903,
New Hampshire,2009,M06,753376,
New Hampshire,2009,M05,743768,
New Hampshire,2009,M04,741249,
New Hampshire,2009,M03,745490,
New Hampshire,2009,M02,743119,
New Hampshire,2009,M01,744247,
New Hampshire,2008,M12,740473,
New Hampshire,2008,M11,740882,
New Hampshire,2008,M10,740001,
New Hampshire,2008,M09,739364,
New Hampshire,2008,M08,753537,
New Hampshire,2008,M07,756568,
New Hampshire,2008,M06,749700,
New Hampshire,2008,M05,738202,
New Hampshire,2008,M04,736116,
New Hampshire,2008,M03,740475,
New Hampshire,2008,M02,738309,
New Hampshire,2008,M01,739736,
New Hampshire,2007,M12,736509,
New Hampshire,2007,M11,736747,
New Hampshire,2007,M10,734587,
New Hampshire,2007,M09,734352,
New Hampshire,2007,M08,747551,
New Hampshire,2007,M07,752289,
New Hampshire,2007,M06,746054,
New Hampshire,2007,M05,733475,
New Hampshire,2007,M04,730343,
New Hampshire,2007,M03,735847,
New Hampshire,2007,M02,733655,
New Hampshire,2007,M01,733894,
New Hampshire,2006,M12,733410,
New Hampshire,2006,M11,733095,
New Hampshire,2006,M10,731784,
New Hampshire,2006,M09,730558,
New Hampshire,2006,M08,742330,
New Hampshire,2006,M07,746389,
New Hampshire,2006,M06,739298,
New Hampshire,2006,M05,726309,
New Hampshire,2006,M04,724380,
New Hampshire,2006,M03,726775,
New Hampshire,2006,M02,723724,
New Hampshire,2006,M01,724195,
New Hampshire,2005,M12,725819,
New Hampshire,2005,M11,726821,
New Hampshire,2005,M10,725752,
New Hampshire,2005,M09,725719,
New Hampshire,2005,M08,736732,
New Hampshire,2005,M07,740340,
New Hampshire,2005,M06,732762,
New Hampshire,2005,M05,721085,
New Hampshire,2005,M04,717879,
New Hampshire,2005,M03,719929,
New Hampshire,2005,M02,717923,
New Hampshire,2005,M01,719418,
New Hampshire,2004,M12,716825,
New Hampshire,2004,M11,717620,
New Hampshire,2004,M10,716766,
New Hampshire,2004,M09,714842,
New Hampshire,2004,M08,727421,
New Hampshire,2004,M07,730791,
New Hampshire,2004,M06,723099,
New Hampshire,2004,M05,711157,
New Hampshire,2004,M04,707550,
New Hampshire,2004,M03,711685,
New Hampshire,2004,M02,707865,
New Hampshire,2004,M01,708614,
New Hampshire,2003,M12,707733,
New Hampshire,2003,M11,709922,
New Hampshire,2003,M10,708482,
New Hampshire,2003,M09,706502,
New Hampshire,2003,M08,720374,
New Hampshire,2003,M07,722455,
New Hampshire,2003,M06,714512,
New Hampshire,2003,M05,700892,
New Hampshire,2003,M04,697860,
New Hampshire,2003,M03,701864,
New Hampshire,2003,M02,698547,
New Hampshire,2003,M01,701152,
New Hampshire,2002,M12,701240,
New Hampshire,2002,M11,702451,
New Hampshire,2002,M10,702019,
New Hampshire,2002,M09,701491,
New Hampshire,2002,M08,713364,
New Hampshire,2002,M07,715861,
New Hampshire,2002,M06,709120,
New Hampshire,2002,M05,696856,
New Hampshire,2002,M04,694111,
New Hampshire,2002,M03,698459,
New Hampshire,2002,M02,695899,
New Hampshire,2002,M01,696484,
New Hampshire,2001,M12,695488,
New Hampshire,2001,M11,696432,
New Hampshire,2001,M10,695619,
New Hampshire,2001,M09,695251,
New Hampshire,2001,M08,707245,
New Hampshire,2001,M07,710758,
New Hampshire,2001,M06,705500,
New Hampshire,2001,M05,693816,
New Hampshire,2001,M04,690558,
New Hampshire,2001,M03,695375,
New Hampshire,2001,M02,693033,
New Hampshire,2001,M01,694047,
New Hampshire,2000,M12,691043,
New Hampshire,2000,M11,690555,
New Hampshire,2000,M10,687994,
New Hampshire,2000,M09,686214,
New Hampshire,2000,M08,697807,
New Hampshire,2000,M07,702183,
New Hampshire,2000,M06,695922,
New Hampshire,2000,M05,683286,
New Hampshire,2000,M04,679868,
New Hampshire,2000,M03,682183,
New Hampshire,2000,M02,678815,
