state,year,period,value,footnotes
North Carolina,2016,M12,4649833,Reflects revised population controls and model reestimation.
North Carolina,2016,M11,4679561,Reflects revised population controls and model reestimation.
North Carolina,2016,M10,4676813,Reflects revised population controls and model reestimation.
North Carolina,2016,M09,4659869,Reflects revised population controls and model reestimation.
North Carolina,2016,M08,4611920,Reflects revised population controls and model reestimation.
North Carolina,2016,M07,4646668,Reflects revised population controls and model reestimation.
North Carolina,2016,M06,4624642,Reflects revised population controls and model reestimation.
North Carolina,2016,M05,4644799,Reflects revised population controls and model reestimation.
North Carolina,2016,M04,4626717,Reflects revised population controls and model reestimation.
North Carolina,2016,M03,4626137,Reflects revised population controls and model reestimation.
North Carolina,2016,M02,4582084,Reflects revised population controls and model reestimation.
North Carolina,2016,M01,4522909,Reflects revised population controls and model reestimation.
North Carolina,2015,M12,4518729,Reflects revised population controls and model reestimation.
North Carolina,2015,M11,4527173,Reflects revised population controls and model reestimation.
North Carolina,2015,M10,4531503,Reflects revised population controls and model reestimation.
North Carolina,2015,M09,4500051,Reflects revised population controls and model reestimation.
North Carolina,2015,M08,4471466,Reflects revised population controls and model reestimation.
North Carolina,2015,M07,4503037,Reflects revised population controls and model reestimation.
North Carolina,2015,M06,4504367,Reflects revised population controls and model reestimation.
North Carolina,2015,M05,4532922,Reflects revised population controls and model reestimation.
North Carolina,2015,M04,4501164,Reflects revised population controls and model reestimation.
North Carolina,2015,M03,4475020,Reflects revised population controls and model reestimation.
North Carolina,2015,M02,4447438,Reflects revised population controls and model reestimation.
North Carolina,2015,M01,4413986,Reflects revised population controls and model reestimation.
North Carolina,2014,M12,4417407,Reflects revised population controls and model reestimation.
North Carolina,2014,M11,4443513,Reflects revised population controls and model reestimation.
North Carolina,2014,M10,4460977,Reflects revised population controls and model reestimation.
North Carolina,2014,M09,4414661,Reflects revised population controls and model reestimation.
North Carolina,2014,M08,4364856,Reflects revised population controls and model reestimation.
North Carolina,2014,M07,4401825,Reflects revised population controls and model reestimation.
North Carolina,2014,M06,4399101,Reflects revised population controls and model reestimation.
North Carolina,2014,M05,4411559,Reflects revised population controls and model reestimation.
North Carolina,2014,M04,4389892,Reflects revised population controls and model reestimation.
North Carolina,2014,M03,4375294,Reflects revised population controls and model reestimation.
North Carolina,2014,M02,4324755,Reflects revised population controls and model reestimation.
North Carolina,2014,M01,4307915,Reflects revised population controls and model reestimation.
