state,year,period,value,footnotes
District of Columbia,2016,M12,21456,Reflects revised population controls and model reestimation.
District of Columbia,2016,M11,22343,Reflects revised population controls and model reestimation.
District of Columbia,2016,M10,23389,Reflects revised population controls and model reestimation.
District of Columbia,2016,M09,24088,Reflects revised population controls and model reestimation.
District of Columbia,2016,M08,24968,Reflects revised population controls and model reestimation.
District of Columbia,2016,M07,25186,Reflects revised population controls and model reestimation.
District of Columbia,2016,M06,24938,Reflects revised population controls and model reestimation.
District of Columbia,2016,M05,21042,Reflects revised population controls and model reestimation.
District of Columbia,2016,M04,21130,Reflects revised population controls and model reestimation.
District of Columbia,2016,M03,23501,Reflects revised population controls and model reestimation.
District of Columbia,2016,M02,25650,Reflects revised population controls and model reestimation.
District of Columbia,2016,M01,25527,Reflects revised population controls and model reestimation.
District of Columbia,2015,M12,24094,Reflects revised population controls and model reestimation.
District of Columbia,2015,M11,25271,Reflects revised population controls and model reestimation.
District of Columbia,2015,M10,25891,Reflects revised population controls and model reestimation.
District of Columbia,2015,M09,26201,Reflects revised population controls and model reestimation.
District of Columbia,2015,M08,27172,Reflects revised population controls and model reestimation.
District of Columbia,2015,M07,27685,Reflects revised population controls and model reestimation.
District of Columbia,2015,M06,27440,Reflects revised population controls and model reestimation.
District of Columbia,2015,M05,24832,Reflects revised population controls and model reestimation.
District of Columbia,2015,M04,24887,Reflects revised population controls and model reestimation.
District of Columbia,2015,M03,27023,Reflects revised population controls and model reestimation.
District of Columbia,2015,M02,29493,Reflects revised population controls and model reestimation.
District of Columbia,2015,M01,29805,Reflects revised population controls and model reestimation.
District of Columbia,2014,M12,28011,Reflects revised population controls and model reestimation.
District of Columbia,2014,M11,28955,Reflects revised population controls and model reestimation.
District of Columbia,2014,M10,29702,Reflects revised population controls and model reestimation.
District of Columbia,2014,M09,30298,Reflects revised population controls and model reestimation.
District of Columbia,2014,M08,30983,Reflects revised population controls and model reestimation.
District of Columbia,2014,M07,30983,Reflects revised population controls and model reestimation.
District of Columbia,2014,M06,30098,Reflects revised population controls and model reestimation.
District of Columbia,2014,M05,26917,Reflects revised population controls and model reestimation.
District of Columbia,2014,M04,26644,Reflects revised population controls and model reestimation.
District of Columbia,2014,M03,28964,Reflects revised population controls and model reestimation.
District of Columbia,2014,M02,30611,Reflects revised population controls and model reestimation.
District of Columbia,2014,M01,30071,Reflects revised population controls and model reestimation.
District of Columbia,2013,M12,28350,Reflects revised population controls and model reestimation.
District of Columbia,2013,M11,29761,Reflects revised population controls and model reestimation.
District of Columbia,2013,M10,32305,Reflects revised population controls and model reestimation.
District of Columbia,2013,M09,31944,Reflects revised population controls and model reestimation.
District of Columbia,2013,M08,32434,Reflects revised population controls and model reestimation.
District of Columbia,2013,M07,33128,Reflects revised population controls and model reestimation.
District of Columbia,2013,M06,33338,Reflects revised population controls and model reestimation.
District of Columbia,2013,M05,30414,Reflects revised population controls and model reestimation.
District of Columbia,2013,M04,29999,Reflects revised population controls and model reestimation.
District of Columbia,2013,M03,31996,Reflects revised population controls and model reestimation.
District of Columbia,2013,M02,33690,Reflects revised population controls and model reestimation.
District of Columbia,2013,M01,34065,Reflects revised population controls and model reestimation.
District of Columbia,2012,M12,32096,Reflects revised population controls and model reestimation.
District of Columbia,2012,M11,32272,Reflects revised population controls and model reestimation.
District of Columbia,2012,M10,32514,Reflects revised population controls and model reestimation.
District of Columbia,2012,M09,32794,Reflects revised population controls and model reestimation.
District of Columbia,2012,M08,33100,Reflects revised population controls and model reestimation.
District of Columbia,2012,M07,33553,Reflects revised population controls and model reestimation.
District of Columbia,2012,M06,33689,Reflects revised population controls and model reestimation.
District of Columbia,2012,M05,31050,Reflects revised population controls and model reestimation.
District of Columbia,2012,M04,30738,Reflects revised population controls and model reestimation.
District of Columbia,2012,M03,33430,Reflects revised population controls and model reestimation.
District of Columbia,2012,M02,35270,Reflects revised population controls and model reestimation.
District of Columbia,2012,M01,35548,Reflects revised population controls and model reestimation.
District of Columbia,2011,M12,33969,
District of Columbia,2011,M11,34859,
District of Columbia,2011,M10,35453,
District of Columbia,2011,M09,36263,
District of Columbia,2011,M08,36842,
District of Columbia,2011,M07,38302,
District of Columbia,2011,M06,38385,
District of Columbia,2011,M05,35172,
District of Columbia,2011,M04,33547,
District of Columbia,2011,M03,34823,
District of Columbia,2011,M02,35071,
District of Columbia,2011,M01,34596,
District of Columbia,2010,M12,32052,
District of Columbia,2010,M11,32607,
District of Columbia,2010,M10,32363,
District of Columbia,2010,M09,32301,
District of Columbia,2010,M08,32420,
District of Columbia,2010,M07,33641,
District of Columbia,2010,M06,33596,
District of Columbia,2010,M05,30902,
District of Columbia,2010,M04,29934,
District of Columbia,2010,M03,32620,
District of Columbia,2010,M02,33674,
District of Columbia,2010,M01,34575,
District of Columbia,2009,M12,33218,
District of Columbia,2009,M11,34114,
District of Columbia,2009,M10,34201,
District of Columbia,2009,M09,33749,
District of Columbia,2009,M08,33145,
District of Columbia,2009,M07,33098,
District of Columbia,2009,M06,32348,
District of Columbia,2009,M05,29240,
District of Columbia,2009,M04,26866,
District of Columbia,2009,M03,28061,
District of Columbia,2009,M02,28335,
District of Columbia,2009,M01,27690,
District of Columbia,2008,M12,25403,
District of Columbia,2008,M11,24813,
District of Columbia,2008,M10,23462,
District of Columbia,2008,M09,22720,
District of Columbia,2008,M08,21930,
District of Columbia,2008,M07,22231,
District of Columbia,2008,M06,21575,
District of Columbia,2008,M05,18846,
District of Columbia,2008,M04,17089,
District of Columbia,2008,M03,19018,
District of Columbia,2008,M02,19338,
District of Columbia,2008,M01,19793,
District of Columbia,2007,M12,17832,
District of Columbia,2007,M11,18146,
District of Columbia,2007,M10,18067,
District of Columbia,2007,M09,18291,
District of Columbia,2007,M08,17901,
District of Columbia,2007,M07,18810,
District of Columbia,2007,M06,18847,
District of Columbia,2007,M05,16348,
District of Columbia,2007,M04,15298,
District of Columbia,2007,M03,17246,
District of Columbia,2007,M02,18172,
District of Columbia,2007,M01,18768,
District of Columbia,2006,M12,17506,
District of Columbia,2006,M11,18152,
District of Columbia,2006,M10,18272,
District of Columbia,2006,M09,18835,
District of Columbia,2006,M08,18734,
District of Columbia,2006,M07,19814,
District of Columbia,2006,M06,19727,
District of Columbia,2006,M05,17413,
District of Columbia,2006,M04,16257,
District of Columbia,2006,M03,17941,
District of Columbia,2006,M02,18396,
District of Columbia,2006,M01,18517,
District of Columbia,2005,M12,17292,
District of Columbia,2005,M11,17990,
District of Columbia,2005,M10,17909,
District of Columbia,2005,M09,18131,
District of Columbia,2005,M08,18443,
District of Columbia,2005,M07,20295,
District of Columbia,2005,M06,21661,
District of Columbia,2005,M05,20228,
District of Columbia,2005,M04,19497,
District of Columbia,2005,M03,22083,
District of Columbia,2005,M02,23485,
District of Columbia,2005,M01,24565,
District of Columbia,2004,M12,24363,
District of Columbia,2004,M11,25717,
District of Columbia,2004,M10,26019,
District of Columbia,2004,M09,26003,
District of Columbia,2004,M08,25830,
District of Columbia,2004,M07,26841,
District of Columbia,2004,M06,25978,
District of Columbia,2004,M05,22835,
District of Columbia,2004,M04,21267,
District of Columbia,2004,M03,22810,
District of Columbia,2004,M02,22420,
District of Columbia,2004,M01,22042,
District of Columbia,2003,M12,19963,
District of Columbia,2003,M11,20829,
District of Columbia,2003,M10,20982,
District of Columbia,2003,M09,20942,
District of Columbia,2003,M08,21690,
District of Columbia,2003,M07,22909,
District of Columbia,2003,M06,23069,
District of Columbia,2003,M05,19820,
District of Columbia,2003,M04,18896,
District of Columbia,2003,M03,20570,
District of Columbia,2003,M02,21258,
District of Columbia,2003,M01,20682,
