state,year,period,value,footnotes
Colorado,2016,M12,78247,Reflects revised population controls and model reestimation.
Colorado,2016,M11,78408,Reflects revised population controls and model reestimation.
Colorado,2016,M10,82055,Reflects revised population controls and model reestimation.
Colorado,2016,M09,84799,Reflects revised population controls and model reestimation.
Colorado,2016,M08,93703,Reflects revised population controls and model reestimation.
Colorado,2016,M07,98970,Reflects revised population controls and model reestimation.
Colorado,2016,M06,107876,Reflects revised population controls and model reestimation.
Colorado,2016,M05,93353,Reflects revised population controls and model reestimation.
Colorado,2016,M04,101832,Reflects revised population controls and model reestimation.
Colorado,2016,M03,111638,Reflects revised population controls and model reestimation.
Colorado,2016,M02,110856,Reflects revised population controls and model reestimation.
Colorado,2016,M01,108016,Reflects revised population controls and model reestimation.
Colorado,2015,M12,98229,Reflects revised population controls and model reestimation.
Colorado,2015,M11,95464,Reflects revised population controls and model reestimation.
Colorado,2015,M10,92909,Reflects revised population controls and model reestimation.
Colorado,2015,M09,91016,Reflects revised population controls and model reestimation.
Colorado,2015,M08,100788,Reflects revised population controls and model reestimation.
Colorado,2015,M07,109764,Reflects revised population controls and model reestimation.
Colorado,2015,M06,118941,Reflects revised population controls and model reestimation.
Colorado,2015,M05,113241,Reflects revised population controls and model reestimation.
Colorado,2015,M04,113907,Reflects revised population controls and model reestimation.
Colorado,2015,M03,128812,Reflects revised population controls and model reestimation.
Colorado,2015,M02,131216,Reflects revised population controls and model reestimation.
Colorado,2015,M01,131996,Reflects revised population controls and model reestimation.
Colorado,2014,M12,116212,Reflects revised population controls and model reestimation.
Colorado,2014,M11,116124,Reflects revised population controls and model reestimation.
Colorado,2014,M10,113630,Reflects revised population controls and model reestimation.
Colorado,2014,M09,114502,Reflects revised population controls and model reestimation.
Colorado,2014,M08,129702,Reflects revised population controls and model reestimation.
Colorado,2014,M07,136404,Reflects revised population controls and model reestimation.
Colorado,2014,M06,143853,Reflects revised population controls and model reestimation.
Colorado,2014,M05,139195,Reflects revised population controls and model reestimation.
Colorado,2014,M04,154158,Reflects revised population controls and model reestimation.
Colorado,2014,M03,169516,Reflects revised population controls and model reestimation.
Colorado,2014,M02,176924,Reflects revised population controls and model reestimation.
Colorado,2014,M01,175337,Reflects revised population controls and model reestimation.
Colorado,2013,M12,163189,Reflects revised population controls and model reestimation.
Colorado,2013,M11,166869,Reflects revised population controls and model reestimation.
Colorado,2013,M10,169181,Reflects revised population controls and model reestimation.
Colorado,2013,M09,171138,Reflects revised population controls and model reestimation.
Colorado,2013,M08,181622,Reflects revised population controls and model reestimation.
Colorado,2013,M07,191479,Reflects revised population controls and model reestimation.
Colorado,2013,M06,205407,Reflects revised population controls and model reestimation.
Colorado,2013,M05,190568,Reflects revised population controls and model reestimation.
Colorado,2013,M04,193725,Reflects revised population controls and model reestimation.
Colorado,2013,M03,207624,Reflects revised population controls and model reestimation.
Colorado,2013,M02,216607,Reflects revised population controls and model reestimation.
Colorado,2013,M01,219059,Reflects revised population controls and model reestimation.
Colorado,2012,M12,202882,Reflects revised population controls and model reestimation.
Colorado,2012,M11,200982,Reflects revised population controls and model reestimation.
Colorado,2012,M10,201531,Reflects revised population controls and model reestimation.
Colorado,2012,M09,200813,Reflects revised population controls and model reestimation.
Colorado,2012,M08,213516,Reflects revised population controls and model reestimation.
Colorado,2012,M07,217440,Reflects revised population controls and model reestimation.
Colorado,2012,M06,229598,Reflects revised population controls and model reestimation.
Colorado,2012,M05,215284,Reflects revised population controls and model reestimation.
Colorado,2012,M04,219708,Reflects revised population controls and model reestimation.
Colorado,2012,M03,234466,Reflects revised population controls and model reestimation.
Colorado,2012,M02,237694,Reflects revised population controls and model reestimation.
Colorado,2012,M01,233462,Reflects revised population controls and model reestimation.
Colorado,2011,M12,222259,
Colorado,2011,M11,220558,
Colorado,2011,M10,216581,
Colorado,2011,M09,218432,
Colorado,2011,M08,222795,
Colorado,2011,M07,221884,
Colorado,2011,M06,227272,
Colorado,2011,M05,228940,
Colorado,2011,M04,226851,
Colorado,2011,M03,242514,
Colorado,2011,M02,247618,
Colorado,2011,M01,250069,
Colorado,2010,M12,240169,
Colorado,2010,M11,241314,
Colorado,2010,M10,230527,
Colorado,2010,M09,230473,
Colorado,2010,M08,236200,
Colorado,2010,M07,240357,
Colorado,2010,M06,244606,
Colorado,2010,M05,231059,
Colorado,2010,M04,232113,
Colorado,2010,M03,247339,
Colorado,2010,M02,241842,
Colorado,2010,M01,240159,
Colorado,2009,M12,216554,
Colorado,2009,M11,207644,
Colorado,2009,M10,201590,
Colorado,2009,M09,199250,
Colorado,2009,M08,202846,
Colorado,2009,M07,207672,
Colorado,2009,M06,211371,
Colorado,2009,M05,191469,
Colorado,2009,M04,185081,
Colorado,2009,M03,192220,
Colorado,2009,M02,187630,
Colorado,2009,M01,179146,
Colorado,2008,M12,153339,
Colorado,2008,M11,144918,
Colorado,2008,M10,138222,
Colorado,2008,M09,132802,
Colorado,2008,M08,133939,
Colorado,2008,M07,136285,
Colorado,2008,M06,134852,
Colorado,2008,M05,117290,
Colorado,2008,M04,112894,
Colorado,2008,M03,124379,
Colorado,2008,M02,123037,
Colorado,2008,M01,124627,
Colorado,2007,M12,106291,
Colorado,2007,M11,102022,
Colorado,2007,M10,93972,
Colorado,2007,M09,94629,
Colorado,2007,M08,96489,
Colorado,2007,M07,100942,
Colorado,2007,M06,102732,
Colorado,2007,M05,87361,
Colorado,2007,M04,88949,
Colorado,2007,M03,101056,
Colorado,2007,M02,107077,
Colorado,2007,M01,111984,
Colorado,2006,M12,97124,
Colorado,2006,M11,100959,
Colorado,2006,M10,95699,
Colorado,2006,M09,101960,
Colorado,2006,M08,110204,
Colorado,2006,M07,117878,
Colorado,2006,M06,121906,
Colorado,2006,M05,110885,
Colorado,2006,M04,113139,
Colorado,2006,M03,123882,
Colorado,2006,M02,125893,
Colorado,2006,M01,130636,
Colorado,2005,M12,120283,
Colorado,2005,M11,122187,
Colorado,2005,M10,114175,
Colorado,2005,M09,118063,
Colorado,2005,M08,122086,
Colorado,2005,M07,129311,
Colorado,2005,M06,135356,
Colorado,2005,M05,125222,
Colorado,2005,M04,129596,
Colorado,2005,M03,141485,
Colorado,2005,M02,144504,
Colorado,2005,M01,143549,
Colorado,2004,M12,133306,
Colorado,2004,M11,133247,
Colorado,2004,M10,127493,
Colorado,2004,M09,127596,
Colorado,2004,M08,131855,
Colorado,2004,M07,137773,
Colorado,2004,M06,144198,
Colorado,2004,M05,132112,
Colorado,2004,M04,135439,
Colorado,2004,M03,151282,
Colorado,2004,M02,153085,
Colorado,2004,M01,158242,
Colorado,2003,M12,141521,
Colorado,2003,M11,145302,
Colorado,2003,M10,139909,
Colorado,2003,M09,140887,
Colorado,2003,M08,145868,
Colorado,2003,M07,151630,
Colorado,2003,M06,158654,
Colorado,2003,M05,142214,
Colorado,2003,M04,145529,
Colorado,2003,M03,154933,
Colorado,2003,M02,154117,
Colorado,2003,M01,155703,
Colorado,2002,M12,137195,
Colorado,2002,M11,136101,
Colorado,2002,M10,129459,
Colorado,2002,M09,129751,
Colorado,2002,M08,133192,
Colorado,2002,M07,135827,
Colorado,2002,M06,142041,
Colorado,2002,M05,125672,
Colorado,2002,M04,131661,
Colorado,2002,M03,140883,
Colorado,2002,M02,138789,
Colorado,2002,M01,143109,
Colorado,2001,M12,122739,
Colorado,2001,M11,118779,
Colorado,2001,M10,105209,
Colorado,2001,M09,96713,
Colorado,2001,M08,95461,
Colorado,2001,M07,91170,
Colorado,2001,M06,89448,
Colorado,2001,M05,72401,
Colorado,2001,M04,70399,
Colorado,2001,M03,76950,
Colorado,2001,M02,75290,
Colorado,2001,M01,76661,
Colorado,2000,M12,59926,
