state,year,period,value,footnotes
Louisiana,2016,M12,5.4,Reflects revised population controls and model reestimation.
Louisiana,2016,M11,5.4,Reflects revised population controls and model reestimation.
Louisiana,2016,M10,5.9,Reflects revised population controls and model reestimation.
Louisiana,2016,M09,6.4,Reflects revised population controls and model reestimation.
Louisiana,2016,M08,6.5,Reflects revised population controls and model reestimation.
Louisiana,2016,M07,6.6,Reflects revised population controls and model reestimation.
Louisiana,2016,M06,6.9,Reflects revised population controls and model reestimation.
Louisiana,2016,M05,5.9,Reflects revised population controls and model reestimation.
Louisiana,2016,M04,5.7,Reflects revised population controls and model reestimation.
Louisiana,2016,M03,6.0,Reflects revised population controls and model reestimation.
Louisiana,2016,M02,5.8,Reflects revised population controls and model reestimation.
Louisiana,2016,M01,6.4,Reflects revised population controls and model reestimation.
Louisiana,2015,M12,5.4,Reflects revised population controls and model reestimation.
Louisiana,2015,M11,5.7,Reflects revised population controls and model reestimation.
Louisiana,2015,M10,6.0,Reflects revised population controls and model reestimation.
Louisiana,2015,M09,6.1,Reflects revised population controls and model reestimation.
Louisiana,2015,M08,6.4,Reflects revised population controls and model reestimation.
Louisiana,2015,M07,6.7,Reflects revised population controls and model reestimation.
Louisiana,2015,M06,7.0,Reflects revised population controls and model reestimation.
Louisiana,2015,M05,6.4,Reflects revised population controls and model reestimation.
Louisiana,2015,M04,6.0,Reflects revised population controls and model reestimation.
Louisiana,2015,M03,6.4,Reflects revised population controls and model reestimation.
Louisiana,2015,M02,6.5,Reflects revised population controls and model reestimation.
Louisiana,2015,M01,7.3,Reflects revised population controls and model reestimation.
Louisiana,2014,M12,6.4,Reflects revised population controls and model reestimation.
Louisiana,2014,M11,6.7,Reflects revised population controls and model reestimation.
Louisiana,2014,M10,6.8,Reflects revised population controls and model reestimation.
Louisiana,2014,M09,7.0,Reflects revised population controls and model reestimation.
Louisiana,2014,M08,7.3,Reflects revised population controls and model reestimation.
Louisiana,2014,M07,7.2,Reflects revised population controls and model reestimation.
Louisiana,2014,M06,7.0,Reflects revised population controls and model reestimation.
