state,year,period,value,footnotes
West Virginia,2016,M12,732524,Reflects revised population controls and model reestimation.
West Virginia,2016,M11,740379,Reflects revised population controls and model reestimation.
West Virginia,2016,M10,746351,Reflects revised population controls and model reestimation.
West Virginia,2016,M09,744425,Reflects revised population controls and model reestimation.
West Virginia,2016,M08,740659,Reflects revised population controls and model reestimation.
West Virginia,2016,M07,746267,Reflects revised population controls and model reestimation.
West Virginia,2016,M06,747066,Reflects revised population controls and model reestimation.
West Virginia,2016,M05,740155,Reflects revised population controls and model reestimation.
West Virginia,2016,M04,735209,Reflects revised population controls and model reestimation.
West Virginia,2016,M03,723685,Reflects revised population controls and model reestimation.
West Virginia,2016,M02,722025,Reflects revised population controls and model reestimation.
West Virginia,2016,M01,718376,Reflects revised population controls and model reestimation.
West Virginia,2015,M12,727336,Reflects revised population controls and model reestimation.
West Virginia,2015,M11,732601,Reflects revised population controls and model reestimation.
West Virginia,2015,M10,739476,Reflects revised population controls and model reestimation.
West Virginia,2015,M09,736637,Reflects revised population controls and model reestimation.
West Virginia,2015,M08,734168,Reflects revised population controls and model reestimation.
West Virginia,2015,M07,738650,Reflects revised population controls and model reestimation.
West Virginia,2015,M06,741469,Reflects revised population controls and model reestimation.
West Virginia,2015,M05,734459,Reflects revised population controls and model reestimation.
West Virginia,2015,M04,730178,Reflects revised population controls and model reestimation.
West Virginia,2015,M03,716517,Reflects revised population controls and model reestimation.
West Virginia,2015,M02,716597,Reflects revised population controls and model reestimation.
West Virginia,2015,M01,715554,Reflects revised population controls and model reestimation.
West Virginia,2014,M12,725721,Reflects revised population controls and model reestimation.
West Virginia,2014,M11,733296,Reflects revised population controls and model reestimation.
West Virginia,2014,M10,742907,Reflects revised population controls and model reestimation.
West Virginia,2014,M09,740274,Reflects revised population controls and model reestimation.
West Virginia,2014,M08,736782,Reflects revised population controls and model reestimation.
West Virginia,2014,M07,743849,Reflects revised population controls and model reestimation.
West Virginia,2014,M06,748017,Reflects revised population controls and model reestimation.
West Virginia,2014,M05,743531,Reflects revised population controls and model reestimation.
West Virginia,2014,M04,740413,Reflects revised population controls and model reestimation.
West Virginia,2014,M03,729273,Reflects revised population controls and model reestimation.
West Virginia,2014,M02,727877,Reflects revised population controls and model reestimation.
West Virginia,2014,M01,726130,Reflects revised population controls and model reestimation.
West Virginia,2013,M12,735939,Reflects revised population controls and model reestimation.
West Virginia,2013,M11,742921,Reflects revised population controls and model reestimation.
West Virginia,2013,M10,747710,Reflects revised population controls and model reestimation.
West Virginia,2013,M09,751271,Reflects revised population controls and model reestimation.
West Virginia,2013,M08,748456,Reflects revised population controls and model reestimation.
West Virginia,2013,M07,754426,Reflects revised population controls and model reestimation.
West Virginia,2013,M06,756692,Reflects revised population controls and model reestimation.
West Virginia,2013,M05,750434,Reflects revised population controls and model reestimation.
West Virginia,2013,M04,746484,Reflects revised population controls and model reestimation.
West Virginia,2013,M03,732921,Reflects revised population controls and model reestimation.
West Virginia,2013,M02,732588,Reflects revised population controls and model reestimation.
West Virginia,2013,M01,730554,Reflects revised population controls and model reestimation.
West Virginia,2012,M12,741662,Reflects revised population controls and model reestimation.
West Virginia,2012,M11,748070,Reflects revised population controls and model reestimation.
West Virginia,2012,M10,756990,Reflects revised population controls and model reestimation.
West Virginia,2012,M09,755251,Reflects revised population controls and model reestimation.
West Virginia,2012,M08,748371,Reflects revised population controls and model reestimation.
West Virginia,2012,M07,754368,Reflects revised population controls and model reestimation.
West Virginia,2012,M06,758583,Reflects revised population controls and model reestimation.
West Virginia,2012,M05,753733,Reflects revised population controls and model reestimation.
West Virginia,2012,M04,748606,Reflects revised population controls and model reestimation.
West Virginia,2012,M03,736612,Reflects revised population controls and model reestimation.
West Virginia,2012,M02,734806,Reflects revised population controls and model reestimation.
West Virginia,2012,M01,731553,Reflects revised population controls and model reestimation.
West Virginia,2011,M12,742559,
West Virginia,2011,M11,748538,
West Virginia,2011,M10,753558,
West Virginia,2011,M09,751409,
West Virginia,2011,M08,745107,
West Virginia,2011,M07,745837,
West Virginia,2011,M06,748836,
West Virginia,2011,M05,743587,
West Virginia,2011,M04,742153,
West Virginia,2011,M03,729612,
West Virginia,2011,M02,727362,
West Virginia,2011,M01,725110,
West Virginia,2010,M12,734511,
West Virginia,2010,M11,741204,
West Virginia,2010,M10,748160,
West Virginia,2010,M09,749897,
West Virginia,2010,M08,744619,
West Virginia,2010,M07,748313,
West Virginia,2010,M06,749765,
West Virginia,2010,M05,746359,
West Virginia,2010,M04,744096,
West Virginia,2010,M03,729279,
West Virginia,2010,M02,727359,
West Virginia,2010,M01,727363,
West Virginia,2009,M12,735640,
West Virginia,2009,M11,746812,
West Virginia,2009,M10,752435,
West Virginia,2009,M09,753823,
West Virginia,2009,M08,752677,
West Virginia,2009,M07,759674,
West Virginia,2009,M06,760163,
West Virginia,2009,M05,754085,
West Virginia,2009,M04,754448,
West Virginia,2009,M03,744926,
West Virginia,2009,M02,747917,
West Virginia,2009,M01,751376,
West Virginia,2008,M12,765840,
West Virginia,2008,M11,777140,
West Virginia,2008,M10,786104,
West Virginia,2008,M09,785409,
West Virginia,2008,M08,780918,
West Virginia,2008,M07,787844,
West Virginia,2008,M06,787794,
West Virginia,2008,M05,782156,
West Virginia,2008,M04,779365,
West Virginia,2008,M03,767272,
West Virginia,2008,M02,765110,
West Virginia,2008,M01,765769,
West Virginia,2007,M12,772784,
West Virginia,2007,M11,780646,
West Virginia,2007,M10,783811,
West Virginia,2007,M09,783381,
West Virginia,2007,M08,777180,
West Virginia,2007,M07,784050,
West Virginia,2007,M06,783661,
West Virginia,2007,M05,774565,
West Virginia,2007,M04,770590,
West Virginia,2007,M03,762127,
West Virginia,2007,M02,757959,
West Virginia,2007,M01,757128,
West Virginia,2006,M12,768344,
West Virginia,2006,M11,772840,
West Virginia,2006,M10,777564,
West Virginia,2006,M09,774245,
West Virginia,2006,M08,769691,
West Virginia,2006,M07,774483,
West Virginia,2006,M06,775390,
West Virginia,2006,M05,768025,
West Virginia,2006,M04,763474,
West Virginia,2006,M03,753737,
West Virginia,2006,M02,750487,
West Virginia,2006,M01,748509,
West Virginia,2005,M12,756721,
West Virginia,2005,M11,760220,
West Virginia,2005,M10,764971,
West Virginia,2005,M09,761519,
West Virginia,2005,M08,757641,
West Virginia,2005,M07,761223,
West Virginia,2005,M06,758487,
West Virginia,2005,M05,750023,
West Virginia,2005,M04,745682,
West Virginia,2005,M03,732416,
West Virginia,2005,M02,729368,
West Virginia,2005,M01,728464,
West Virginia,2004,M12,738957,
West Virginia,2004,M11,745610,
West Virginia,2004,M10,750624,
West Virginia,2004,M09,748871,
West Virginia,2004,M08,746105,
West Virginia,2004,M07,752617,
West Virginia,2004,M06,750666,
West Virginia,2004,M05,744295,
West Virginia,2004,M04,740132,
West Virginia,2004,M03,729002,
West Virginia,2004,M02,728399,
West Virginia,2004,M01,727403,
West Virginia,2003,M12,737100,
West Virginia,2003,M11,741793,
West Virginia,2003,M10,746120,
West Virginia,2003,M09,743238,
West Virginia,2003,M08,739842,
West Virginia,2003,M07,745789,
West Virginia,2003,M06,746821,
West Virginia,2003,M05,739404,
West Virginia,2003,M04,738661,
West Virginia,2003,M03,728991,
West Virginia,2003,M02,729593,
West Virginia,2003,M01,730528,
West Virginia,2002,M12,742415,
West Virginia,2002,M11,748760,
West Virginia,2002,M10,757877,
West Virginia,2002,M09,759299,
West Virginia,2002,M08,754321,
West Virginia,2002,M07,760453,
West Virginia,2002,M06,761257,
West Virginia,2002,M05,756695,
West Virginia,2002,M04,752948,
West Virginia,2002,M03,745090,
West Virginia,2002,M02,747290,
West Virginia,2002,M01,744170,
West Virginia,2001,M12,760021,
West Virginia,2001,M11,766214,
West Virginia,2001,M10,773482,
West Virginia,2001,M09,774516,
West Virginia,2001,M08,769407,
West Virginia,2001,M07,780513,
West Virginia,2001,M06,780327,
West Virginia,2001,M05,772823,
West Virginia,2001,M04,770412,
West Virginia,2001,M03,761514,
West Virginia,2001,M02,758576,
West Virginia,2001,M01,756129,
West Virginia,2000,M12,766507,
West Virginia,2000,M11,768113,
West Virginia,2000,M10,771846,
West Virginia,2000,M09,769903,
West Virginia,2000,M08,766545,
West Virginia,2000,M07,775020,
West Virginia,2000,M06,775897,
West Virginia,2000,M05,767117,
West Virginia,2000,M04,765211,
West Virginia,2000,M03,753020,
West Virginia,2000,M02,750148,
West Virginia,2000,M01,747206,
