state,year,period,value,footnotes
Tennessee,2016,M12,155435,Reflects revised population controls and model reestimation.
Tennessee,2016,M11,148866,Reflects revised population controls and model reestimation.
Tennessee,2016,M10,157787,Reflects revised population controls and model reestimation.
Tennessee,2016,M09,164593,Reflects revised population controls and model reestimation.
Tennessee,2016,M08,163305,Reflects revised population controls and model reestimation.
Tennessee,2016,M07,163765,Reflects revised population controls and model reestimation.
Tennessee,2016,M06,166315,Reflects revised population controls and model reestimation.
Tennessee,2016,M05,130525,Reflects revised population controls and model reestimation.
Tennessee,2016,M04,130382,Reflects revised population controls and model reestimation.
Tennessee,2016,M03,139548,Reflects revised population controls and model reestimation.
Tennessee,2016,M02,141482,Reflects revised population controls and model reestimation.
Tennessee,2016,M01,148116,Reflects revised population controls and model reestimation.
Tennessee,2015,M12,146609,Reflects revised population controls and model reestimation.
Tennessee,2015,M11,150449,Reflects revised population controls and model reestimation.
Tennessee,2015,M10,154215,Reflects revised population controls and model reestimation.
Tennessee,2015,M09,161544,Reflects revised population controls and model reestimation.
Tennessee,2015,M08,170659,Reflects revised population controls and model reestimation.
Tennessee,2015,M07,187727,Reflects revised population controls and model reestimation.
Tennessee,2015,M06,192525,Reflects revised population controls and model reestimation.
Tennessee,2015,M05,177969,Reflects revised population controls and model reestimation.
Tennessee,2015,M04,162859,Reflects revised population controls and model reestimation.
Tennessee,2015,M03,174262,Reflects revised population controls and model reestimation.
Tennessee,2015,M02,182538,Reflects revised population controls and model reestimation.
Tennessee,2015,M01,200000,Reflects revised population controls and model reestimation.
Tennessee,2014,M12,176442,Reflects revised population controls and model reestimation.
Tennessee,2014,M11,183753,Reflects revised population controls and model reestimation.
Tennessee,2014,M10,184929,Reflects revised population controls and model reestimation.
Tennessee,2014,M09,194786,Reflects revised population controls and model reestimation.
Tennessee,2014,M08,213679,Reflects revised population controls and model reestimation.
Tennessee,2014,M07,226133,Reflects revised population controls and model reestimation.
Tennessee,2014,M06,216043,Reflects revised population controls and model reestimation.
Tennessee,2014,M05,192492,Reflects revised population controls and model reestimation.
Tennessee,2014,M04,177646,Reflects revised population controls and model reestimation.
Tennessee,2014,M03,207403,Reflects revised population controls and model reestimation.
Tennessee,2014,M02,208917,Reflects revised population controls and model reestimation.
Tennessee,2014,M01,201102,Reflects revised population controls and model reestimation.
Tennessee,2013,M12,197475,Reflects revised population controls and model reestimation.
Tennessee,2013,M11,207287,Reflects revised population controls and model reestimation.
Tennessee,2013,M10,230851,Reflects revised population controls and model reestimation.
Tennessee,2013,M09,233068,Reflects revised population controls and model reestimation.
Tennessee,2013,M08,241592,Reflects revised population controls and model reestimation.
Tennessee,2013,M07,252933,Reflects revised population controls and model reestimation.
Tennessee,2013,M06,267566,Reflects revised population controls and model reestimation.
Tennessee,2013,M05,242837,Reflects revised population controls and model reestimation.
Tennessee,2013,M04,233201,Reflects revised population controls and model reestimation.
Tennessee,2013,M03,245623,Reflects revised population controls and model reestimation.
Tennessee,2013,M02,254623,Reflects revised population controls and model reestimation.
Tennessee,2013,M01,268624,Reflects revised population controls and model reestimation.
Tennessee,2012,M12,237531,Reflects revised population controls and model reestimation.
Tennessee,2012,M11,217832,Reflects revised population controls and model reestimation.
Tennessee,2012,M10,229972,Reflects revised population controls and model reestimation.
Tennessee,2012,M09,228954,Reflects revised population controls and model reestimation.
Tennessee,2012,M08,249778,Reflects revised population controls and model reestimation.
Tennessee,2012,M07,266875,Reflects revised population controls and model reestimation.
Tennessee,2012,M06,266527,Reflects revised population controls and model reestimation.
Tennessee,2012,M05,238977,Reflects revised population controls and model reestimation.
Tennessee,2012,M04,223613,Reflects revised population controls and model reestimation.
Tennessee,2012,M03,243509,Reflects revised population controls and model reestimation.
Tennessee,2012,M02,252567,Reflects revised population controls and model reestimation.
Tennessee,2012,M01,256577,Reflects revised population controls and model reestimation.
Tennessee,2011,M12,241584,
Tennessee,2011,M11,242961,
Tennessee,2011,M10,259293,
Tennessee,2011,M09,278040,
Tennessee,2011,M08,283975,
Tennessee,2011,M07,286936,
Tennessee,2011,M06,303073,
Tennessee,2011,M05,277568,
Tennessee,2011,M04,279731,
Tennessee,2011,M03,296761,
Tennessee,2011,M02,305044,
Tennessee,2011,M01,312770,
Tennessee,2010,M12,286253,
Tennessee,2010,M11,289161,
Tennessee,2010,M10,277832,
Tennessee,2010,M09,279774,
Tennessee,2010,M08,288952,
Tennessee,2010,M07,288182,
Tennessee,2010,M06,294960,
Tennessee,2010,M05,288555,
Tennessee,2010,M04,297864,
Tennessee,2010,M03,323903,
Tennessee,2010,M02,329113,
Tennessee,2010,M01,340231,
Tennessee,2009,M12,310397,
Tennessee,2009,M11,298548,
Tennessee,2009,M10,308524,
Tennessee,2009,M09,315062,
Tennessee,2009,M08,325276,
Tennessee,2009,M07,340633,
Tennessee,2009,M06,350574,
Tennessee,2009,M05,324434,
Tennessee,2009,M04,310985,
Tennessee,2009,M03,333551,
Tennessee,2009,M02,319282,
Tennessee,2009,M01,297511,
Tennessee,2008,M12,247985,
Tennessee,2008,M11,221100,
Tennessee,2008,M10,210282,
Tennessee,2008,M09,211516,
Tennessee,2008,M08,212699,
Tennessee,2008,M07,216879,
Tennessee,2008,M06,210350,
Tennessee,2008,M05,185915,
Tennessee,2008,M04,161447,
Tennessee,2008,M03,178592,
Tennessee,2008,M02,176111,
Tennessee,2008,M01,179587,
Tennessee,2007,M12,163998,
Tennessee,2007,M11,152935,
Tennessee,2007,M10,145648,
Tennessee,2007,M09,148201,
Tennessee,2007,M08,141444,
Tennessee,2007,M07,141290,
Tennessee,2007,M06,140474,
Tennessee,2007,M05,122180,
Tennessee,2007,M04,122398,
Tennessee,2007,M03,135074,
Tennessee,2007,M02,149075,
Tennessee,2007,M01,157088,
Tennessee,2006,M12,134989,
Tennessee,2006,M11,143499,
Tennessee,2006,M10,135394,
Tennessee,2006,M09,149297,
Tennessee,2006,M08,167424,
Tennessee,2006,M07,178202,
Tennessee,2006,M06,176671,
Tennessee,2006,M05,154904,
Tennessee,2006,M04,155919,
Tennessee,2006,M03,162793,
Tennessee,2006,M02,165232,
Tennessee,2006,M01,166564,
Tennessee,2005,M12,150828,
Tennessee,2005,M11,156807,
Tennessee,2005,M10,148148,
Tennessee,2005,M09,138573,
Tennessee,2005,M08,156167,
Tennessee,2005,M07,160045,
Tennessee,2005,M06,172794,
Tennessee,2005,M05,158733,
Tennessee,2005,M04,158334,
Tennessee,2005,M03,172476,
Tennessee,2005,M02,183235,
Tennessee,2005,M01,180794,
Tennessee,2004,M12,160918,
Tennessee,2004,M11,159972,
Tennessee,2004,M10,156963,
Tennessee,2004,M09,151439,
Tennessee,2004,M08,154195,
Tennessee,2004,M07,153931,
Tennessee,2004,M06,157361,
Tennessee,2004,M05,131761,
Tennessee,2004,M04,135139,
Tennessee,2004,M03,160772,
Tennessee,2004,M02,153546,
Tennessee,2004,M01,167541,
Tennessee,2003,M12,150433,
Tennessee,2003,M11,164364,
Tennessee,2003,M10,161576,
Tennessee,2003,M09,158855,
Tennessee,2003,M08,165170,
Tennessee,2003,M07,174352,
Tennessee,2003,M06,188810,
Tennessee,2003,M05,154497,
Tennessee,2003,M04,153206,
Tennessee,2003,M03,163255,
Tennessee,2003,M02,164776,
Tennessee,2003,M01,169266,
Tennessee,2002,M12,144452,
Tennessee,2002,M11,139872,
Tennessee,2002,M10,129786,
Tennessee,2002,M09,129877,
Tennessee,2002,M08,139227,
Tennessee,2002,M07,148377,
Tennessee,2002,M06,153800,
Tennessee,2002,M05,131273,
Tennessee,2002,M04,148797,
Tennessee,2002,M03,172752,
Tennessee,2002,M02,177957,
Tennessee,2002,M01,189890,
Tennessee,2001,M12,163003,
Tennessee,2001,M11,157206,
Tennessee,2001,M10,141612,
Tennessee,2001,M09,129818,
Tennessee,2001,M08,137574,
Tennessee,2001,M07,126778,
Tennessee,2001,M06,127005,
Tennessee,2001,M05,100820,
Tennessee,2001,M04,110824,
Tennessee,2001,M03,122717,
Tennessee,2001,M02,118606,
Tennessee,2001,M01,128299,
Tennessee,2000,M12,103271,
Tennessee,2000,M11,111150,
Tennessee,2000,M10,101126,
Tennessee,2000,M09,105589,
Tennessee,2000,M08,117812,
Tennessee,2000,M07,112393,
Tennessee,2000,M06,116671,
Tennessee,2000,M05,99800,
Tennessee,2000,M04,92744,
Tennessee,2000,M03,114501,
Tennessee,2000,M02,119757,
Tennessee,2000,M01,122637,
