state,year,period,value,footnotes
Illinois,2016,M12,6118331,Reflects revised population controls and model reestimation.
Illinois,2016,M11,6152796,Reflects revised population controls and model reestimation.
Illinois,2016,M10,6156785,Reflects revised population controls and model reestimation.
Illinois,2016,M09,6152231,Reflects revised population controls and model reestimation.
Illinois,2016,M08,6162094,Reflects revised population controls and model reestimation.
Illinois,2016,M07,6220568,Reflects revised population controls and model reestimation.
Illinois,2016,M06,6217193,Reflects revised population controls and model reestimation.
Illinois,2016,M05,6173917,Reflects revised population controls and model reestimation.
Illinois,2016,M04,6156860,Reflects revised population controls and model reestimation.
Illinois,2016,M03,6148918,Reflects revised population controls and model reestimation.
Illinois,2016,M02,6121072,Reflects revised population controls and model reestimation.
Illinois,2016,M01,6077639,Reflects revised population controls and model reestimation.
Illinois,2015,M12,6143552,Reflects revised population controls and model reestimation.
Illinois,2015,M11,6154405,Reflects revised population controls and model reestimation.
Illinois,2015,M10,6155601,Reflects revised population controls and model reestimation.
Illinois,2015,M09,6127962,Reflects revised population controls and model reestimation.
Illinois,2015,M08,6143675,Reflects revised population controls and model reestimation.
Illinois,2015,M07,6189200,Reflects revised population controls and model reestimation.
Illinois,2015,M06,6193048,Reflects revised population controls and model reestimation.
Illinois,2015,M05,6143553,Reflects revised population controls and model reestimation.
Illinois,2015,M04,6108171,Reflects revised population controls and model reestimation.
Illinois,2015,M03,6057693,Reflects revised population controls and model reestimation.
Illinois,2015,M02,6030936,Reflects revised population controls and model reestimation.
Illinois,2015,M01,6002520,Reflects revised population controls and model reestimation.
Illinois,2014,M12,6070273,Reflects revised population controls and model reestimation.
Illinois,2014,M11,6101917,Reflects revised population controls and model reestimation.
Illinois,2014,M10,6115633,Reflects revised population controls and model reestimation.
Illinois,2014,M09,6075266,Reflects revised population controls and model reestimation.
Illinois,2014,M08,6063180,Reflects revised population controls and model reestimation.
Illinois,2014,M07,6116368,Reflects revised population controls and model reestimation.
Illinois,2014,M06,6112915,Reflects revised population controls and model reestimation.
Illinois,2014,M05,6045730,Reflects revised population controls and model reestimation.
Illinois,2014,M04,6019342,Reflects revised population controls and model reestimation.
Illinois,2014,M03,5985726,Reflects revised population controls and model reestimation.
Illinois,2014,M02,5936653,Reflects revised population controls and model reestimation.
Illinois,2014,M01,5909686,Reflects revised population controls and model reestimation.
Illinois,2013,M12,5966362,Reflects revised population controls and model reestimation.
Illinois,2013,M11,5982874,Reflects revised population controls and model reestimation.
Illinois,2013,M10,5950407,Reflects revised population controls and model reestimation.
Illinois,2013,M09,5979397,Reflects revised population controls and model reestimation.
Illinois,2013,M08,5975528,Reflects revised population controls and model reestimation.
Illinois,2013,M07,6028977,Reflects revised population controls and model reestimation.
Illinois,2013,M06,6022180,Reflects revised population controls and model reestimation.
Illinois,2013,M05,5973624,Reflects revised population controls and model reestimation.
Illinois,2013,M04,5946778,Reflects revised population controls and model reestimation.
Illinois,2013,M03,5908290,Reflects revised population controls and model reestimation.
Illinois,2013,M02,5895393,Reflects revised population controls and model reestimation.
Illinois,2013,M01,5877925,Reflects revised population controls and model reestimation.
Illinois,2012,M12,5985419,Reflects revised population controls and model reestimation.
Illinois,2012,M11,6019355,Reflects revised population controls and model reestimation.
Illinois,2012,M10,6049922,Reflects revised population controls and model reestimation.
Illinois,2012,M09,6028489,Reflects revised population controls and model reestimation.
Illinois,2012,M08,5997781,Reflects revised population controls and model reestimation.
Illinois,2012,M07,6047275,Reflects revised population controls and model reestimation.
Illinois,2012,M06,6055216,Reflects revised population controls and model reestimation.
Illinois,2012,M05,6000184,Reflects revised population controls and model reestimation.
Illinois,2012,M04,5970242,Reflects revised population controls and model reestimation.
Illinois,2012,M03,5946423,Reflects revised population controls and model reestimation.
Illinois,2012,M02,5912149,Reflects revised population controls and model reestimation.
Illinois,2012,M01,5875278,Reflects revised population controls and model reestimation.
Illinois,2011,M12,5974494,
Illinois,2011,M11,5991621,
Illinois,2011,M10,5984508,
Illinois,2011,M09,5964691,
Illinois,2011,M08,5963924,
Illinois,2011,M07,5985464,
Illinois,2011,M06,5987822,
Illinois,2011,M05,5950488,
Illinois,2011,M04,5937432,
Illinois,2011,M03,5911307,
Illinois,2011,M02,5874161,
Illinois,2011,M01,5854475,
Illinois,2010,M12,5950119,
Illinois,2010,M11,5966483,
Illinois,2010,M10,5974998,
Illinois,2010,M09,5976043,
Illinois,2010,M08,5981152,
Illinois,2010,M07,5998327,
Illinois,2010,M06,6003452,
Illinois,2010,M05,5964253,
Illinois,2010,M04,5956490,
Illinois,2010,M03,5866020,
Illinois,2010,M02,5822509,
Illinois,2010,M01,5784712,
Illinois,2009,M12,5836511,
Illinois,2009,M11,5897407,
Illinois,2009,M10,5885721,
Illinois,2009,M09,5892913,
Illinois,2009,M08,5949383,
Illinois,2009,M07,6025630,
Illinois,2009,M06,6026461,
Illinois,2009,M05,5974205,
Illinois,2009,M04,5976595,
Illinois,2009,M03,5937360,
Illinois,2009,M02,5950007,
Illinois,2009,M01,5966550,
Illinois,2008,M12,6088252,
Illinois,2008,M11,6148981,
Illinois,2008,M10,6192485,
Illinois,2008,M09,6190319,
Illinois,2008,M08,6221835,
Illinois,2008,M07,6306216,
Illinois,2008,M06,6315684,
Illinois,2008,M05,6279305,
Illinois,2008,M04,6305014,
Illinois,2008,M03,6284153,
Illinois,2008,M02,6259898,
Illinois,2008,M01,6271190,
Illinois,2007,M12,6351796,
Illinois,2007,M11,6401013,
Illinois,2007,M10,6378322,
Illinois,2007,M09,6369311,
Illinois,2007,M08,6355241,
Illinois,2007,M07,6416894,
Illinois,2007,M06,6396568,
Illinois,2007,M05,6311578,
Illinois,2007,M04,6278239,
Illinois,2007,M03,6280025,
Illinois,2007,M02,6239566,
Illinois,2007,M01,6229564,
Illinois,2006,M12,6347110,
Illinois,2006,M11,6346714,
Illinois,2006,M10,6349259,
Illinois,2006,M09,6284127,
Illinois,2006,M08,6295548,
Illinois,2006,M07,6310638,
Illinois,2006,M06,6281291,
Illinois,2006,M05,6187476,
Illinois,2006,M04,6147251,
Illinois,2006,M03,6111826,
Illinois,2006,M02,6072345,
Illinois,2006,M01,6036555,
Illinois,2005,M12,6103111,
Illinois,2005,M11,6098537,
Illinois,2005,M10,6105773,
Illinois,2005,M09,6057623,
Illinois,2005,M08,6089348,
Illinois,2005,M07,6108828,
Illinois,2005,M06,6073168,
Illinois,2005,M05,6013681,
Illinois,2005,M04,5988616,
Illinois,2005,M03,5943412,
Illinois,2005,M02,5919803,
Illinois,2005,M01,5905061,
Illinois,2004,M12,5988239,
Illinois,2004,M11,5998858,
Illinois,2004,M10,5979581,
Illinois,2004,M09,5942204,
Illinois,2004,M08,5963755,
Illinois,2004,M07,6006452,
Illinois,2004,M06,5977097,
Illinois,2004,M05,5907338,
Illinois,2004,M04,5886359,
Illinois,2004,M03,5861950,
Illinois,2004,M02,5855373,
Illinois,2004,M01,5830317,
Illinois,2003,M12,5901802,
Illinois,2003,M11,5910924,
Illinois,2003,M10,5898593,
Illinois,2003,M09,5865007,
Illinois,2003,M08,5876092,
Illinois,2003,M07,5918380,
Illinois,2003,M06,5928255,
Illinois,2003,M05,5862778,
Illinois,2003,M04,5865439,
Illinois,2003,M03,5840871,
Illinois,2003,M02,5826066,
Illinois,2003,M01,5801089,
Illinois,2002,M12,5878357,
Illinois,2002,M11,5887282,
Illinois,2002,M10,5931073,
Illinois,2002,M09,5935826,
Illinois,2002,M08,5926186,
Illinois,2002,M07,5964618,
Illinois,2002,M06,5983957,
Illinois,2002,M05,5952392,
Illinois,2002,M04,5940322,
Illinois,2002,M03,5944221,
Illinois,2002,M02,5958433,
Illinois,2002,M01,5904095,
Illinois,2001,M12,6029302,
Illinois,2001,M11,6047236,
Illinois,2001,M10,6081358,
Illinois,2001,M09,6092641,
Illinois,2001,M08,6080815,
Illinois,2001,M07,6186639,
Illinois,2001,M06,6184098,
Illinois,2001,M05,6140995,
Illinois,2001,M04,6133042,
Illinois,2001,M03,6145088,
Illinois,2001,M02,6124119,
Illinois,2001,M01,6118794,
Illinois,2000,M12,6191515,
Illinois,2000,M11,6190682,
Illinois,2000,M10,6204376,
Illinois,2000,M09,6186461,
Illinois,2000,M08,6209714,
Illinois,2000,M07,6250586,
Illinois,2000,M06,6282664,
Illinois,2000,M05,6208492,
Illinois,2000,M04,6239343,
Illinois,2000,M03,6211063,
Illinois,2000,M02,6194662,
Illinois,2000,M01,6167290,
