state,year,period,value,footnotes
Rhode Island,2016,M12,24653,Reflects revised population controls and model reestimation.
Rhode Island,2016,M11,25413,Reflects revised population controls and model reestimation.
Rhode Island,2016,M10,25753,Reflects revised population controls and model reestimation.
Rhode Island,2016,M09,27069,Reflects revised population controls and model reestimation.
Rhode Island,2016,M08,30925,Reflects revised population controls and model reestimation.
Rhode Island,2016,M07,31448,Reflects revised population controls and model reestimation.
Rhode Island,2016,M06,28574,Reflects revised population controls and model reestimation.
Rhode Island,2016,M05,28907,Reflects revised population controls and model reestimation.
Rhode Island,2016,M04,27892,Reflects revised population controls and model reestimation.
Rhode Island,2016,M03,32590,Reflects revised population controls and model reestimation.
Rhode Island,2016,M02,34090,Reflects revised population controls and model reestimation.
Rhode Island,2016,M01,35567,Reflects revised population controls and model reestimation.
Rhode Island,2015,M12,28357,Reflects revised population controls and model reestimation.
Rhode Island,2015,M11,29200,Reflects revised population controls and model reestimation.
Rhode Island,2015,M10,28427,Reflects revised population controls and model reestimation.
Rhode Island,2015,M09,28737,Reflects revised population controls and model reestimation.
Rhode Island,2015,M08,33161,Reflects revised population controls and model reestimation.
Rhode Island,2015,M07,33944,Reflects revised population controls and model reestimation.
Rhode Island,2015,M06,32202,Reflects revised population controls and model reestimation.
Rhode Island,2015,M05,33364,Reflects revised population controls and model reestimation.
Rhode Island,2015,M04,32249,Reflects revised population controls and model reestimation.
Rhode Island,2015,M03,38109,Reflects revised population controls and model reestimation.
Rhode Island,2015,M02,39670,Reflects revised population controls and model reestimation.
Rhode Island,2015,M01,41679,Reflects revised population controls and model reestimation.
Rhode Island,2014,M12,34523,Reflects revised population controls and model reestimation.
Rhode Island,2014,M11,35915,Reflects revised population controls and model reestimation.
Rhode Island,2014,M10,35795,Reflects revised population controls and model reestimation.
Rhode Island,2014,M09,37853,Reflects revised population controls and model reestimation.
Rhode Island,2014,M08,41927,Reflects revised population controls and model reestimation.
Rhode Island,2014,M07,43102,Reflects revised population controls and model reestimation.
Rhode Island,2014,M06,40724,Reflects revised population controls and model reestimation.
Rhode Island,2014,M05,42864,Reflects revised population controls and model reestimation.
Rhode Island,2014,M04,43324,Reflects revised population controls and model reestimation.
Rhode Island,2014,M03,49670,Reflects revised population controls and model reestimation.
Rhode Island,2014,M02,52070,Reflects revised population controls and model reestimation.
Rhode Island,2014,M01,54902,Reflects revised population controls and model reestimation.
Rhode Island,2013,M12,48474,Reflects revised population controls and model reestimation.
Rhode Island,2013,M11,49138,Reflects revised population controls and model reestimation.
Rhode Island,2013,M10,48693,Reflects revised population controls and model reestimation.
Rhode Island,2013,M09,49362,Reflects revised population controls and model reestimation.
Rhode Island,2013,M08,52657,Reflects revised population controls and model reestimation.
Rhode Island,2013,M07,52783,Reflects revised population controls and model reestimation.
Rhode Island,2013,M06,49489,Reflects revised population controls and model reestimation.
Rhode Island,2013,M05,49983,Reflects revised population controls and model reestimation.
Rhode Island,2013,M04,49465,Reflects revised population controls and model reestimation.
Rhode Island,2013,M03,53971,Reflects revised population controls and model reestimation.
Rhode Island,2013,M02,55792,Reflects revised population controls and model reestimation.
Rhode Island,2013,M01,58327,Reflects revised population controls and model reestimation.
Rhode Island,2012,M12,51242,Reflects revised population controls and model reestimation.
Rhode Island,2012,M11,52889,Reflects revised population controls and model reestimation.
Rhode Island,2012,M10,53139,Reflects revised population controls and model reestimation.
Rhode Island,2012,M09,53888,Reflects revised population controls and model reestimation.
Rhode Island,2012,M08,57543,Reflects revised population controls and model reestimation.
Rhode Island,2012,M07,59122,Reflects revised population controls and model reestimation.
Rhode Island,2012,M06,56621,Reflects revised population controls and model reestimation.
Rhode Island,2012,M05,57373,Reflects revised population controls and model reestimation.
Rhode Island,2012,M04,57706,Reflects revised population controls and model reestimation.
