state,year,period,value,footnotes
District of Columbia,2016,M12,371309,Reflects revised population controls and model reestimation.
District of Columbia,2016,M11,372111,Reflects revised population controls and model reestimation.
District of Columbia,2016,M10,371315,Reflects revised population controls and model reestimation.
District of Columbia,2016,M09,366845,Reflects revised population controls and model reestimation.
District of Columbia,2016,M08,366300,Reflects revised population controls and model reestimation.
District of Columbia,2016,M07,372221,Reflects revised population controls and model reestimation.
District of Columbia,2016,M06,369713,Reflects revised population controls and model reestimation.
District of Columbia,2016,M05,367742,Reflects revised population controls and model reestimation.
District of Columbia,2016,M04,370091,Reflects revised population controls and model reestimation.
District of Columbia,2016,M03,367823,Reflects revised population controls and model reestimation.
District of Columbia,2016,M02,366817,Reflects revised population controls and model reestimation.
District of Columbia,2016,M01,363869,Reflects revised population controls and model reestimation.
District of Columbia,2015,M12,364971,Reflects revised population controls and model reestimation.
District of Columbia,2015,M11,364253,Reflects revised population controls and model reestimation.
District of Columbia,2015,M10,363787,Reflects revised population controls and model reestimation.
District of Columbia,2015,M09,359921,Reflects revised population controls and model reestimation.
District of Columbia,2015,M08,360660,Reflects revised population controls and model reestimation.
District of Columbia,2015,M07,366043,Reflects revised population controls and model reestimation.
District of Columbia,2015,M06,360950,Reflects revised population controls and model reestimation.
District of Columbia,2015,M05,356737,Reflects revised population controls and model reestimation.
District of Columbia,2015,M04,357721,Reflects revised population controls and model reestimation.
District of Columbia,2015,M03,355854,Reflects revised population controls and model reestimation.
District of Columbia,2015,M02,355935,Reflects revised population controls and model reestimation.
District of Columbia,2015,M01,353871,Reflects revised population controls and model reestimation.
District of Columbia,2014,M12,353562,Reflects revised population controls and model reestimation.
District of Columbia,2014,M11,354087,Reflects revised population controls and model reestimation.
District of Columbia,2014,M10,353903,Reflects revised population controls and model reestimation.
District of Columbia,2014,M09,350213,Reflects revised population controls and model reestimation.
District of Columbia,2014,M08,348092,Reflects revised population controls and model reestimation.
District of Columbia,2014,M07,353065,Reflects revised population controls and model reestimation.
District of Columbia,2014,M06,349482,Reflects revised population controls and model reestimation.
District of Columbia,2014,M05,344856,Reflects revised population controls and model reestimation.
District of Columbia,2014,M04,344413,Reflects revised population controls and model reestimation.
District of Columbia,2014,M03,342313,Reflects revised population controls and model reestimation.
District of Columbia,2014,M02,342317,Reflects revised population controls and model reestimation.
District of Columbia,2014,M01,340380,Reflects revised population controls and model reestimation.
District of Columbia,2013,M12,343079,Reflects revised population controls and model reestimation.
