state,year,period,value,footnotes
Montana,2016,M12,500562,Reflects revised population controls and model reestimation.
Montana,2016,M11,505044,Reflects revised population controls and model reestimation.
Montana,2016,M10,507253,Reflects revised population controls and model reestimation.
Montana,2016,M09,507884,Reflects revised population controls and model reestimation.
Montana,2016,M08,514370,Reflects revised population controls and model reestimation.
Montana,2016,M07,516649,Reflects revised population controls and model reestimation.
Montana,2016,M06,511618,Reflects revised population controls and model reestimation.
Montana,2016,M05,507295,Reflects revised population controls and model reestimation.
Montana,2016,M04,502713,Reflects revised population controls and model reestimation.
Montana,2016,M03,496615,Reflects revised population controls and model reestimation.
Montana,2016,M02,493508,Reflects revised population controls and model reestimation.
Montana,2016,M01,491366,Reflects revised population controls and model reestimation.
Montana,2015,M12,496404,Reflects revised population controls and model reestimation.
Montana,2015,M11,497921,Reflects revised population controls and model reestimation.
Montana,2015,M10,500692,Reflects revised population controls and model reestimation.
Montana,2015,M09,500848,Reflects revised population controls and model reestimation.
Montana,2015,M08,508054,Reflects revised population controls and model reestimation.
Montana,2015,M07,510240,Reflects revised population controls and model reestimation.
Montana,2015,M06,504474,Reflects revised population controls and model reestimation.
Montana,2015,M05,500310,Reflects revised population controls and model reestimation.
Montana,2015,M04,496086,Reflects revised population controls and model reestimation.
Montana,2015,M03,490285,Reflects revised population controls and model reestimation.
Montana,2015,M02,487353,Reflects revised population controls and model reestimation.
Montana,2015,M01,484436,Reflects revised population controls and model reestimation.
Montana,2014,M12,486108,Reflects revised population controls and model reestimation.
Montana,2014,M11,487620,Reflects revised population controls and model reestimation.
Montana,2014,M10,491331,Reflects revised population controls and model reestimation.
Montana,2014,M09,493530,Reflects revised population controls and model reestimation.
Montana,2014,M08,500968,Reflects revised population controls and model reestimation.
Montana,2014,M07,503402,Reflects revised population controls and model reestimation.
Montana,2014,M06,496973,Reflects revised population controls and model reestimation.
Montana,2014,M05,491898,Reflects revised population controls and model reestimation.
Montana,2014,M04,486912,Reflects revised population controls and model reestimation.
Montana,2014,M03,481105,Reflects revised population controls and model reestimation.
Montana,2014,M02,479444,Reflects revised population controls and model reestimation.
Montana,2014,M01,476866,Reflects revised population controls and model reestimation.
Montana,2013,M12,481841,Reflects revised population controls and model reestimation.
Montana,2013,M11,484551,Reflects revised population controls and model reestimation.
Montana,2013,M10,486994,Reflects revised population controls and model reestimation.
Montana,2013,M09,488310,Reflects revised population controls and model reestimation.
Montana,2013,M08,494739,Reflects revised population controls and model reestimation.
Montana,2013,M07,495882,Reflects revised population controls and model reestimation.
Montana,2013,M06,491140,Reflects revised population controls and model reestimation.
Montana,2013,M05,487185,Reflects revised population controls and model reestimation.
Montana,2013,M04,482011,Reflects revised population controls and model reestimation.
Montana,2013,M03,475980,Reflects revised population controls and model reestimation.
Montana,2013,M02,473743,Reflects revised population controls and model reestimation.
Montana,2013,M01,471295,Reflects revised population controls and model reestimation.
Montana,2012,M12,474316,Reflects revised population controls and model reestimation.
Montana,2012,M11,476711,Reflects revised population controls and model reestimation.
Montana,2012,M10,480411,Reflects revised population controls and model reestimation.
Montana,2012,M09,481813,Reflects revised population controls and model reestimation.
Montana,2012,M08,487985,Reflects revised population controls and model reestimation.
Montana,2012,M07,489437,Reflects revised population controls and model reestimation.
Montana,2012,M06,482830,Reflects revised population controls and model reestimation.
Montana,2012,M05,478203,Reflects revised population controls and model reestimation.
Montana,2012,M04,472145,Reflects revised population controls and model reestimation.
Montana,2012,M03,465812,Reflects revised population controls and model reestimation.
Montana,2012,M02,462834,Reflects revised population controls and model reestimation.
